Count,Frequency,Percentage
1,258325,25.275033853330932
2,121792,11.91637248839594
3,71676,7.012922970952667
4,52173,5.104710505099526
5,41348,4.0455708884836055
6,35187,3.4427663454840043
7,30970,3.0301666444891473
8,27446,2.6853714473570918
9,24686,2.415327535868876
10,22035,2.155948402044506
11,20151,1.9716140798547241
12,18461,1.8062611050666497
13,16702,1.6341570324913703
14,15413,1.5080386984666203
15,14223,1.3916067221365562
16,13084,1.280164687649209
17,12221,1.1957270443106836
18,11422,1.1175512887747834
19,10662,1.043191371118608
20,9683,0.9474040561378242
21,9164,0.8966240597384095
22,8728,0.8539649490830248
23,8070,0.7895849151122835
24,7753,0.7585690020899051
25,7033,0.6881227643103704
26,6611,0.6468334416118099
27,6377,0.6239384143334612
28,5898,0.5770720978106875
29,5688,0.5565252784583232
30,5312,0.5197366876178996
31,5117,0.5006574982192756
32,4708,0.4606401214806234
33,4548,0.4449854019740601
34,4151,0.4061421291984001
35,3999,0.39127014566716506
36,3833,0.3750283741791057
37,3616,0.3537966608483292
38,3472,0.3397074132924223
39,3265,0.31945411993080614
40,3063,0.2996900365537701
41,3040,0.2974396706247016
42,2891,0.2828612130842146
43,2709,0.2650539696454989
44,2675,0.26172734175035417
45,2456,0.24029994442574576
46,2312,0.22621069686983883
47,2311,0.22611285487292282
48,2073,0.20282645960691
49,2034,0.19901062172718523
50,1953,0.19108541997698755
51,1825,0.17856164437173697
52,1873,0.18325806022370594
53,1678,0.16417887082508198
54,1660,0.16241771488059362
55,1594,0.15596014308413628
56,1574,0.1540033031458159
57,1427,0.1396205295991609
58,1396,0.13658742769476429
59,1294,0.1266075440093302
60,1300,0.12719459599082633
61,1271,0.12435717808026174
62,1211,0.11848665826530054
63,1188,0.11623629233623207
64,1090,0.10664777663846209
65,1076,0.10527798868163779
66,1050,0.10273409676182126
67,1005,0.09833120690060036
68,938,0.091775793107227
69,924,0.09040600515040272
70,847,0.08287217138786915
71,845,0.08267648739403712
72,793,0.07758870355440406
73,805,0.07876280751739631
74,805,0.07876280751739631
75,749,0.07328365569009918
76,676,0.0661411899152297
77,671,0.0656519799306496
78,647,0.0633037720046651
79,644,0.06301024601391705
80,598,0.05850951415578012
81,593,0.058020304171200014
82,578,0.05655267421745971
83,562,0.054987202266803384
84,552,0.054008782297643186
85,520,0.05087783839633054
86,502,0.04911668245184216
87,447,0.04373537262146106
88,505,0.04941020844259023
89,494,0.048333946476514004
90,485,0.04745336850426982
91,415,0.040604428720148404
92,428,0.04187637468005667
93,393,0.03845190478799596
94,427,0.04177853268314065
95,416,0.04070227071706443
96,402,0.039332482760240144
97,362,0.03541880288359933
98,338,0.03307059495761485
99,363,0.035516644880515355
100,304,0.029743967062470157
101,322,0.03150512300695853
102,328,0.032092174988454646
103,288,0.028178495111813834
104,305,0.02984180905938618
105,270,0.026417339167325467
106,278,0.027200075142653633
107,260,0.02543891919816527
108,259,0.02534107720124925
109,264,0.02583028718582935
110,228,0.022307975296852616
111,210,0.020546819352364257
112,252,0.0246561832228371
113,222,0.021720923315356497
114,211,0.020644661349280276
115,235,0.02299286927526476
116,204,0.01995976737086813
117,198,0.01937271538937201
118,211,0.020644661349280276
119,194,0.01898134740170793
120,182,0.017807243438715686
121,170,0.016633139475723445
122,200,0.019568399383204052
123,184,0.01800292743254773
124,174,0.017024507463387524
125,141,0.013795721565158858
126,150,0.014676299537403039
127,143,0.013991405558990897
128,148,0.014480615543571
129,164,0.016046087494227323
130,142,0.013893563562074877
131,157,0.01536119351581518
132,135,0.013208669583662734
133,130,0.012719459599082635
134,154,0.01506766752506712
135,113,0.011056145651510288
136,148,0.014480615543571
137,120,0.011741039629922432
138,122,0.011936723623754471
139,108,0.010566935666930188
140,93,0.009099305713189884
141,118,0.01154535563609039
142,99,0.009686357694686005
143,105,0.010273409676182128
144,114,0.011153987648426308
145,118,0.01154535563609039
146,102,0.009979883685434066
147,105,0.010273409676182128
148,85,0.008316569737861722
149,94,0.009197147710105904
150,90,0.008805779722441823
151,77,0.00753383376253356
152,74,0.0072403077717855
153,74,0.0072403077717855
154,83,0.008120885744029681
155,88,0.008610095728609782
156,79,0.007729517756365601
157,89,0.008707937725525802
158,82,0.008023043747113661
159,67,0.006555413793373357
160,89,0.008707937725525802
161,70,0.006848939784121418
162,60,0.005870519814961216
163,69,0.006751097787205398
164,60,0.005870519814961216
165,81,0.007925201750197642
166,54,0.005283467833465094
167,59,0.005772677818045195
168,57,0.005576993824213154
169,63,0.006164045805709275
170,53,0.005185625836549074
171,68,0.006653255790289377
172,54,0.005283467833465094
173,56,0.005479151827297134
174,45,0.0044028898612209115
175,55,0.0053813098303811145
176,54,0.005283467833465094
177,39,0.00381583787972479
178,51,0.004989941842717033
179,42,0.0041093638704728505
180,39,0.00381583787972479
181,41,0.004011521873556831
182,47,0.004598573855052952
183,35,0.003424469892060709
184,55,0.0053813098303811145
185,50,0.004892099845801013
186,45,0.0044028898612209115
187,43,0.004207205867388871
188,50,0.004892099845801013
189,34,0.0033266278951446884
190,41,0.004011521873556831
191,47,0.004598573855052952
192,40,0.00391367987664081
193,42,0.0041093638704728505
194,49,0.004794257848884992
195,38,0.0037179958828087696
196,34,0.0033266278951446884
197,42,0.0041093638704728505
198,40,0.00391367987664081
199,43,0.004207205867388871
200,33,0.0032287858982286686
201,35,0.003424469892060709
202,40,0.00391367987664081
203,35,0.003424469892060709
204,41,0.004011521873556831
205,36,0.0035223118889767292
206,42,0.0041093638704728505
207,43,0.004207205867388871
208,40,0.00391367987664081
209,37,0.00362015388589275
210,23,0.002250365929068466
211,28,0.002739575913648567
212,25,0.0024460499229005065
213,35,0.003424469892060709
214,45,0.0044028898612209115
215,26,0.0025438919198165267
216,29,0.0028374179105645873
217,34,0.0033266278951446884
218,34,0.0033266278951446884
219,31,0.0030331019043966278
220,30,0.002935259907480608
221,22,0.0021525239321524454
222,29,0.0028374179105645873
223,20,0.001956839938320405
224,26,0.0025438919198165267
225,24,0.0023482079259844863
226,23,0.002250365929068466
227,21,0.0020546819352364252
228,25,0.0024460499229005065
229,18,0.0017611559444883646
230,22,0.0021525239321524454
231,28,0.002739575913648567
232,25,0.0024460499229005065
233,18,0.0017611559444883646
234,19,0.0018589979414043848
235,23,0.002250365929068466
236,27,0.002641733916732547
237,15,0.001467629953740304
238,25,0.0024460499229005065
239,20,0.001956839938320405
240,22,0.0021525239321524454
241,22,0.0021525239321524454
242,19,0.0018589979414043848
243,19,0.0018589979414043848
244,23,0.002250365929068466
245,22,0.0021525239321524454
246,18,0.0017611559444883646
247,21,0.0020546819352364252
248,24,0.0023482079259844863
249,14,0.0013697879568242836
250,19,0.0018589979414043848
251,26,0.0025438919198165267
252,18,0.0017611559444883646
253,15,0.001467629953740304
254,18,0.0017611559444883646
255,32,0.0031309439013126484
256,14,0.0013697879568242836
257,14,0.0013697879568242836
258,14,0.0013697879568242836
259,18,0.0017611559444883646
260,14,0.0013697879568242836
261,20,0.001956839938320405
262,14,0.0013697879568242836
263,19,0.0018589979414043848
264,13,0.0012719459599082634
265,22,0.0021525239321524454
266,16,0.0015654719506563242
267,10,0.0009784199691602025
268,15,0.001467629953740304
269,15,0.001467629953740304
270,18,0.0017611559444883646
271,13,0.0012719459599082634
272,18,0.0017611559444883646
273,15,0.001467629953740304
274,9,0.0008805779722441823
275,22,0.0021525239321524454
276,11,0.0010762619660762227
277,12,0.0011741039629922431
278,11,0.0010762619660762227
279,13,0.0012719459599082634
280,9,0.0008805779722441823
281,15,0.001467629953740304
282,12,0.0011741039629922431
283,10,0.0009784199691602025
284,14,0.0013697879568242836
285,12,0.0011741039629922431
286,9,0.0008805779722441823
287,12,0.0011741039629922431
288,16,0.0015654719506563242
289,13,0.0012719459599082634
290,13,0.0012719459599082634
291,14,0.0013697879568242836
292,12,0.0011741039629922431
293,14,0.0013697879568242836
294,10,0.0009784199691602025
295,10,0.0009784199691602025
296,13,0.0012719459599082634
297,16,0.0015654719506563242
298,9,0.0008805779722441823
299,8,0.0007827359753281621
300,10,0.0009784199691602025
301,8,0.0007827359753281621
302,14,0.0013697879568242836
303,7,0.0006848939784121418
304,8,0.0007827359753281621
305,9,0.0008805779722441823
306,8,0.0007827359753281621
307,14,0.0013697879568242836
308,8,0.0007827359753281621
309,13,0.0012719459599082634
310,14,0.0013697879568242836
311,11,0.0010762619660762227
312,12,0.0011741039629922431
313,14,0.0013697879568242836
314,10,0.0009784199691602025
315,10,0.0009784199691602025
316,17,0.0016633139475723442
317,8,0.0007827359753281621
318,9,0.0008805779722441823
319,9,0.0008805779722441823
320,6,0.0005870519814961216
321,11,0.0010762619660762227
322,5,0.0004892099845801013
323,15,0.001467629953740304
324,11,0.0010762619660762227
325,3,0.0002935259907480608
326,12,0.0011741039629922431
327,14,0.0013697879568242836
328,8,0.0007827359753281621
329,19,0.0018589979414043848
330,10,0.0009784199691602025
331,7,0.0006848939784121418
332,7,0.0006848939784121418
333,8,0.0007827359753281621
334,9,0.0008805779722441823
335,7,0.0006848939784121418
336,8,0.0007827359753281621
337,10,0.0009784199691602025
338,6,0.0005870519814961216
339,7,0.0006848939784121418
340,9,0.0008805779722441823
341,12,0.0011741039629922431
342,7,0.0006848939784121418
343,11,0.0010762619660762227
344,11,0.0010762619660762227
345,5,0.0004892099845801013
346,8,0.0007827359753281621
347,9,0.0008805779722441823
348,10,0.0009784199691602025
349,5,0.0004892099845801013
350,10,0.0009784199691602025
351,9,0.0008805779722441823
352,7,0.0006848939784121418
353,11,0.0010762619660762227
354,9,0.0008805779722441823
355,6,0.0005870519814961216
356,6,0.0005870519814961216
357,5,0.0004892099845801013
358,10,0.0009784199691602025
359,6,0.0005870519814961216
360,6,0.0005870519814961216
361,9,0.0008805779722441823
362,4,0.00039136798766408105
363,5,0.0004892099845801013
364,15,0.001467629953740304
365,5,0.0004892099845801013
366,8,0.0007827359753281621
367,5,0.0004892099845801013
368,8,0.0007827359753281621
369,5,0.0004892099845801013
370,8,0.0007827359753281621
371,10,0.0009784199691602025
372,2,0.00019568399383204052
373,7,0.0006848939784121418
374,6,0.0005870519814961216
375,8,0.0007827359753281621
376,1,9.784199691602026e-05
377,8,0.0007827359753281621
378,11,0.0010762619660762227
379,5,0.0004892099845801013
380,6,0.0005870519814961216
381,3,0.0002935259907480608
382,7,0.0006848939784121418
383,3,0.0002935259907480608
384,5,0.0004892099845801013
385,9,0.0008805779722441823
386,3,0.0002935259907480608
387,5,0.0004892099845801013
388,5,0.0004892099845801013
389,13,0.0012719459599082634
390,3,0.0002935259907480608
391,4,0.00039136798766408105
392,8,0.0007827359753281621
393,7,0.0006848939784121418
394,7,0.0006848939784121418
395,4,0.00039136798766408105
396,7,0.0006848939784121418
397,7,0.0006848939784121418
398,5,0.0004892099845801013
399,8,0.0007827359753281621
400,9,0.0008805779722441823
401,3,0.0002935259907480608
402,8,0.0007827359753281621
403,2,0.00019568399383204052
404,8,0.0007827359753281621
