region_means,region_thetas,region_zero_probs,region_lengths
11.337565230253345,41.40112127490545,0.9018312771624765,619.4382474956558
21.850080063090136,24.297609022283567,0.7899734209727244,334.4669159823132
20.637222198250612,59.53099505798335,0.700866257967118,265.602135090409
7.8310689180916935,43.97530950365027,0.7489406625356048,565.7503819799589
24.259722113771826,16.290260479441834,0.9489348381972051,193.13325529732163
37.423715508634665,58.050713463118505,0.7184707599843773,505.25182627698837
9.819542539109987,8.28378555773991,0.8998880283319672,697.5016658846109
9.996955687161146,28.81593460251129,0.8063108154754419,188.93630528598345
16.40528176315907,13.952497861304039,0.8910708892860076,886.7670127628801
5.802931515990795,49.526239410705465,0.7612742203658922,484.1559072376245
18.213875435574753,49.19741815096157,0.9097554879442554,637.7791518433319
34.38550437462373,6.442333501127052,0.7065899985142754,570.9796716681824
0.0,20.88131596445678,0.8430897341964642,814.037708894802
34.4681667784258,24.08328223986662,0.7866492401361722,583.3155701970555
27.723692945742357,53.719592406041535,0.7492914424937949,879.8811991782673
5.922191514383825,34.45481349158668,0.8263183858625466,269.13386643637176
26.48357733551875,54.60727123980655,0.900901556270296,298.2208256858952
35.87083042274765,16.157615054596977,0.7001476062671105,654.0044156822855
25.34952905801513,23.735663913185775,0.9479796881352184,518.9221727599262
25.358323805721344,35.79645236570775,0.7731190209976985,957.3540708109916
18.34954514163533,51.79912210569484,0.9142741634172016,770.850984819799
0.0,22.142222098144778,0.835086206979885,187.35381600939803
33.77445284871714,21.122463893757534,0.845266942942312,61.59919448291877
5.530919515106095,10.563170280635184,0.8040037883234281,386.4455214218446
4.449681297594624,6.707846758197645,0.8445565804012649,455.61548144600255
34.06974707496091,18.074919017901422,0.7571038644041764,757.4792094904248
11.526398078605002,10.222432548002354,0.8372461423210547,539.8194606651564
4.432263192754017,45.661658578074345,0.7630408709170304,845.8553043216453
19.439331984526177,12.903284450034702,0.8791847150169712,267.16666703682625
10.467518475445464,6.991549494555983,0.8996360711319205,950.6554851070326
30.167978753428027,55.00256922716535,0.84621501346689,577.3619345363072
13.799500608095506,53.40573641048785,0.9086226375171149,604.2921727787628
30.040559041125928,42.45799759470355,0.8283105459102299,248.1478484614825
36.38450473560031,44.58036250335143,0.7372116076303776,684.7216936368374
1.4788740723509162,28.148939859931428,0.7745461169115732,77.22304644621912
10.323354618217131,30.548145058151164,0.8341461103181105,814.3730444540789
3.3276024626950944,46.0406386663451,0.9189772642026427,504.55856851017495
19.3033024811258,29.149482063681678,0.80488438600605,316.59816536089033
1.8975291830324441,56.69096519550526,0.894520273989929,99.7077489206089
