dataset_id,window_size,threshold,tolerance_type,tolerance_value,precision,recall,num_detected,num_true
9,10,0.0,full_window,10,0.03982844974957262,0.9548793284365162,33343,953
9,10,0.0,half_window,5,0.022343520379090064,0.7418677859391396,33343,953
9,10,0.0,quarter_window,2,0.010676903697927601,0.37355718782791186,33343,953
9,10,1.0,full_window,10,0.04946088264794383,0.6820566631689402,15952,953
9,10,1.0,half_window,5,0.03065446339017051,0.49842602308499473,15952,953
9,10,1.0,quarter_window,2,0.014794383149448346,0.24763903462749212,15952,953
9,10,2.0,full_window,10,0.05925925925925926,0.37145855194123817,6750,953
9,10,2.0,half_window,5,0.039703703703703706,0.2759706190975866,6750,953
9,10,2.0,quarter_window,2,0.021037037037037038,0.14900314795383002,6750,953
9,10,3.0,full_window,10,0.07769097222222222,0.1731374606505771,2304,953
9,10,3.0,half_window,5,0.05295138888888889,0.12696747114375656,2304,953
9,10,3.0,quarter_window,2,0.029513888888888888,0.07135362014690451,2304,953
9,10,4.0,full_window,10,0.10849056603773585,0.07135362014690451,636,953
9,10,4.0,half_window,5,0.06918238993710692,0.04512067156348373,636,953
9,10,4.0,quarter_window,2,0.03773584905660377,0.025183630640083946,636,953
9,10,5.0,full_window,10,0.18493150684931506,0.02833158447009444,146,953
9,10,5.0,half_window,5,0.1232876712328767,0.01888772298006296,146,953
9,10,5.0,quarter_window,2,0.0821917808219178,0.012591815320041973,146,953
9,10,6.0,full_window,10,0.28888888888888886,0.013641133263378805,45,953
9,10,6.0,half_window,5,0.24444444444444444,0.011542497376705142,45,953
9,10,6.0,quarter_window,2,0.2,0.00944386149003148,45,953
9,10,7.0,full_window,10,0.36363636363636365,0.004197271773347324,11,953
9,10,7.0,half_window,5,0.2727272727272727,0.0031479538300104933,11,953
9,10,7.0,quarter_window,2,0.2727272727272727,0.0031479538300104933,11,953
9,10,8.0,full_window,10,0.6666666666666666,0.002098635886673662,3,953
9,10,8.0,half_window,5,0.3333333333333333,0.001049317943336831,3,953
9,10,8.0,quarter_window,2,0.3333333333333333,0.001049317943336831,3,953
9,10,9.0,full_window,10,0.0,0.0,0,953
9,10,9.0,half_window,5,0.0,0.0,0,953
9,10,9.0,quarter_window,2,0.0,0.0,0,953
9,10,10.0,full_window,10,0.0,0.0,0,953
9,10,10.0,half_window,5,0.0,0.0,0,953
9,10,10.0,quarter_window,2,0.0,0.0,0,953
9,10,11.0,full_window,10,0.0,0.0,0,953
9,10,11.0,half_window,5,0.0,0.0,0,953
9,10,11.0,quarter_window,2,0.0,0.0,0,953
9,10,12.0,full_window,10,0.0,0.0,0,953
9,10,12.0,half_window,5,0.0,0.0,0,953
9,10,12.0,quarter_window,2,0.0,0.0,0,953
9,10,13.0,full_window,10,0.0,0.0,0,953
9,10,13.0,half_window,5,0.0,0.0,0,953
9,10,13.0,quarter_window,2,0.0,0.0,0,953
9,10,14.0,full_window,10,0.0,0.0,0,953
9,10,14.0,half_window,5,0.0,0.0,0,953
9,10,14.0,quarter_window,2,0.0,0.0,0,953
9,10,15.0,full_window,10,0.0,0.0,0,953
9,10,15.0,half_window,5,0.0,0.0,0,953
9,10,15.0,quarter_window,2,0.0,0.0,0,953
9,10,16.0,full_window,10,0.0,0.0,0,953
9,10,16.0,half_window,5,0.0,0.0,0,953
9,10,16.0,quarter_window,2,0.0,0.0,0,953
9,10,17.0,full_window,10,0.0,0.0,0,953
9,10,17.0,half_window,5,0.0,0.0,0,953
9,10,17.0,quarter_window,2,0.0,0.0,0,953
9,10,18.0,full_window,10,0.0,0.0,0,953
9,10,18.0,half_window,5,0.0,0.0,0,953
9,10,18.0,quarter_window,2,0.0,0.0,0,953
9,10,19.0,full_window,10,0.0,0.0,0,953
9,10,19.0,half_window,5,0.0,0.0,0,953
9,10,19.0,quarter_window,2,0.0,0.0,0,953
9,10,20.0,full_window,10,0.0,0.0,0,953
9,10,20.0,half_window,5,0.0,0.0,0,953
9,10,20.0,quarter_window,2,0.0,0.0,0,953
9,10,21.0,full_window,10,0.0,0.0,0,953
9,10,21.0,half_window,5,0.0,0.0,0,953
9,10,21.0,quarter_window,2,0.0,0.0,0,953
9,10,22.0,full_window,10,0.0,0.0,0,953
9,10,22.0,half_window,5,0.0,0.0,0,953
9,10,22.0,quarter_window,2,0.0,0.0,0,953
9,10,23.0,full_window,10,0.0,0.0,0,953
9,10,23.0,half_window,5,0.0,0.0,0,953
9,10,23.0,quarter_window,2,0.0,0.0,0,953
9,10,24.0,full_window,10,0.0,0.0,0,953
9,10,24.0,half_window,5,0.0,0.0,0,953
9,10,24.0,quarter_window,2,0.0,0.0,0,953
9,10,25.0,full_window,10,0.0,0.0,0,953
9,10,25.0,half_window,5,0.0,0.0,0,953
9,10,25.0,quarter_window,2,0.0,0.0,0,953
9,10,26.0,full_window,10,0.0,0.0,0,953
9,10,26.0,half_window,5,0.0,0.0,0,953
9,10,26.0,quarter_window,2,0.0,0.0,0,953
9,10,27.0,full_window,10,0.0,0.0,0,953
9,10,27.0,half_window,5,0.0,0.0,0,953
9,10,27.0,quarter_window,2,0.0,0.0,0,953
9,10,28.0,full_window,10,0.0,0.0,0,953
9,10,28.0,half_window,5,0.0,0.0,0,953
9,10,28.0,quarter_window,2,0.0,0.0,0,953
9,10,29.0,full_window,10,0.0,0.0,0,953
9,10,29.0,half_window,5,0.0,0.0,0,953
9,10,29.0,quarter_window,2,0.0,0.0,0,953
9,10,30.0,full_window,10,0.0,0.0,0,953
9,10,30.0,half_window,5,0.0,0.0,0,953
9,10,30.0,quarter_window,2,0.0,0.0,0,953
9,10,31.0,full_window,10,0.0,0.0,0,953
9,10,31.0,half_window,5,0.0,0.0,0,953
9,10,31.0,quarter_window,2,0.0,0.0,0,953
9,10,32.0,full_window,10,0.0,0.0,0,953
9,10,32.0,half_window,5,0.0,0.0,0,953
9,10,32.0,quarter_window,2,0.0,0.0,0,953
9,10,33.0,full_window,10,0.0,0.0,0,953
9,10,33.0,half_window,5,0.0,0.0,0,953
9,10,33.0,quarter_window,2,0.0,0.0,0,953
9,10,34.0,full_window,10,0.0,0.0,0,953
9,10,34.0,half_window,5,0.0,0.0,0,953
9,10,34.0,quarter_window,2,0.0,0.0,0,953
9,10,35.0,full_window,10,0.0,0.0,0,953
9,10,35.0,half_window,5,0.0,0.0,0,953
9,10,35.0,quarter_window,2,0.0,0.0,0,953
9,10,36.0,full_window,10,0.0,0.0,0,953
9,10,36.0,half_window,5,0.0,0.0,0,953
9,10,36.0,quarter_window,2,0.0,0.0,0,953
9,10,37.0,full_window,10,0.0,0.0,0,953
9,10,37.0,half_window,5,0.0,0.0,0,953
9,10,37.0,quarter_window,2,0.0,0.0,0,953
9,10,38.0,full_window,10,0.0,0.0,0,953
9,10,38.0,half_window,5,0.0,0.0,0,953
9,10,38.0,quarter_window,2,0.0,0.0,0,953
9,10,39.0,full_window,10,0.0,0.0,0,953
9,10,39.0,half_window,5,0.0,0.0,0,953
9,10,39.0,quarter_window,2,0.0,0.0,0,953
9,10,40.0,full_window,10,0.0,0.0,0,953
9,10,40.0,half_window,5,0.0,0.0,0,953
9,10,40.0,quarter_window,2,0.0,0.0,0,953
9,20,0.0,full_window,20,0.07962752939771982,0.9737670514165793,16753,953
9,20,0.0,half_window,10,0.04488748283889453,0.7785939139559287,16753,953
9,20,0.0,quarter_window,5,0.027457768757834417,0.4826862539349423,16753,953
9,20,1.0,full_window,20,0.10973495169680456,0.7649527806925498,8074,953
9,20,1.0,half_window,10,0.07022541491206341,0.5918153200419727,8074,953
9,20,1.0,quarter_window,5,0.04495912806539509,0.3809024134312697,8074,953
9,20,2.0,full_window,20,0.13743455497382198,0.5813221406086044,4584,953
9,20,2.0,half_window,10,0.0931500872600349,0.44491080797481636,4584,953
9,20,2.0,quarter_window,5,0.061300174520069806,0.29485834207764955,4584,953
9,20,3.0,full_window,20,0.17516447368421054,0.4144805876180483,2432,953
9,20,3.0,half_window,10,0.12623355263157895,0.3210912906610703,2432,953
9,20,3.0,quarter_window,5,0.08634868421052631,0.2203567681007345,2432,953
9,20,4.0,full_window,20,0.2598081952920663,0.29485834207764955,1147,953
9,20,4.0,half_window,10,0.1961639058413252,0.236096537250787,1147,953
9,20,4.0,quarter_window,5,0.13600697471665213,0.16369359916054566,1147,953
9,20,5.0,full_window,20,0.3435804701627486,0.19202518363064008,553,953
9,20,5.0,half_window,10,0.2730560578661845,0.1584470094438615,553,953
9,20,5.0,quarter_window,5,0.1844484629294756,0.10703043022035677,553,953
9,20,6.0,full_window,20,0.5,0.1248688352570829,244,953
9,20,6.0,half_window,10,0.4139344262295082,0.10598111227701994,244,953
9,20,6.0,quarter_window,5,0.29508196721311475,0.07555089192025184,244,953
9,20,7.0,full_window,20,0.5833333333333334,0.07345225603357818,120,953
9,20,7.0,half_window,10,0.5083333333333333,0.06400839454354669,120,953
9,20,7.0,quarter_window,5,0.375,0.0472193074501574,120,953
9,20,8.0,full_window,20,0.7213114754098361,0.046169989506820566,61,953
9,20,8.0,half_window,10,0.6065573770491803,0.03882476390346275,61,953
9,20,8.0,quarter_window,5,0.4262295081967213,0.02728226652675761,61,953
9,20,9.0,full_window,20,0.8529411764705882,0.030430220356768102,34,953
9,20,9.0,half_window,10,0.7647058823529411,0.02728226652675761,34,953
9,20,9.0,quarter_window,5,0.5294117647058824,0.01888772298006296,34,953
9,20,10.0,full_window,20,0.9166666666666666,0.023084994753410283,24,953
9,20,10.0,half_window,10,0.7916666666666666,0.01993704092339979,24,953
9,20,10.0,quarter_window,5,0.5833333333333334,0.014690451206715634,24,953
9,20,11.0,full_window,20,0.9230769230769231,0.012591815320041973,13,953
9,20,11.0,half_window,10,0.7692307692307693,0.01049317943336831,13,953
9,20,11.0,quarter_window,5,0.6153846153846154,0.008394543546694649,13,953
9,20,12.0,full_window,20,1.0,0.008394543546694649,8,953
9,20,12.0,half_window,10,0.75,0.0062959076600209865,8,953
9,20,12.0,quarter_window,5,0.625,0.005246589716684155,8,953
9,20,13.0,full_window,20,1.0,0.0031479538300104933,3,953
9,20,13.0,half_window,10,0.6666666666666666,0.002098635886673662,3,953
9,20,13.0,quarter_window,5,0.3333333333333333,0.001049317943336831,3,953
9,20,14.0,full_window,20,1.0,0.002098635886673662,2,953
9,20,14.0,half_window,10,0.5,0.001049317943336831,2,953
9,20,14.0,quarter_window,5,0.0,0.0,2,953
9,20,15.0,full_window,20,0.0,0.0,0,953
9,20,15.0,half_window,10,0.0,0.0,0,953
9,20,15.0,quarter_window,5,0.0,0.0,0,953
9,20,16.0,full_window,20,0.0,0.0,0,953
9,20,16.0,half_window,10,0.0,0.0,0,953
9,20,16.0,quarter_window,5,0.0,0.0,0,953
9,20,17.0,full_window,20,0.0,0.0,0,953
9,20,17.0,half_window,10,0.0,0.0,0,953
9,20,17.0,quarter_window,5,0.0,0.0,0,953
9,20,18.0,full_window,20,0.0,0.0,0,953
9,20,18.0,half_window,10,0.0,0.0,0,953
9,20,18.0,quarter_window,5,0.0,0.0,0,953
9,20,19.0,full_window,20,0.0,0.0,0,953
9,20,19.0,half_window,10,0.0,0.0,0,953
9,20,19.0,quarter_window,5,0.0,0.0,0,953
9,20,20.0,full_window,20,0.0,0.0,0,953
9,20,20.0,half_window,10,0.0,0.0,0,953
9,20,20.0,quarter_window,5,0.0,0.0,0,953
9,20,21.0,full_window,20,0.0,0.0,0,953
9,20,21.0,half_window,10,0.0,0.0,0,953
9,20,21.0,quarter_window,5,0.0,0.0,0,953
9,20,22.0,full_window,20,0.0,0.0,0,953
