Count,Frequency,Percentage
1,68452,13.41669933359467
2,34290,6.720893767150137
3,24736,4.8482947863582915
4,20203,3.959819678557428
5,16852,3.3030184241473934
6,14568,2.8553508428067422
7,12928,2.5339082712661702
8,11711,2.295374362994904
9,10636,2.084672677381419
10,9708,1.9027832222657783
11,8974,1.758918071344571
12,8297,1.6262250098000783
13,7786,1.5260682085456685
14,7337,1.438063504508036
15,6981,1.3682869462955705
16,6523,1.2785182281458252
17,6108,1.1971775774206195
18,5865,1.1495491963935711
19,5479,1.073892591140729
20,5248,1.0286162289298315
21,4945,0.9692277538220306
22,4860,0.9525676205409642
23,4703,0.9217953743629949
24,4457,0.873578988631909
25,4234,0.8298706389651116
26,4152,0.8137985103880832
27,3870,0.7585260682085456
28,3795,0.7438259506076048
29,3726,0.7303018424147393
30,3437,0.6736573892591141
31,3426,0.671501372010976
32,3398,0.6660133281066248
33,3175,0.6223049784398275
34,3096,0.6068208545668365
35,3122,0.6119168953351627
36,2926,0.573500588004704
37,2724,0.5339082712661701
38,2680,0.5252842022736182
39,2683,0.5258722069776558
40,2676,0.5245001960015679
41,2565,0.5027440219521756
42,2482,0.48647589180713446
43,2367,0.46393571148569185
44,2320,0.4547236377891023
45,2212,0.43355546844374754
46,2135,0.4184633477067817
47,2220,0.4351234809878479
48,2087,0.4090552724421795
49,2088,0.4092512740101921
50,1996,0.391219129753038
51,2001,0.3921991375931007
52,1885,0.3694629557036456
53,1826,0.3578988631909055
54,1768,0.34653077224617795
55,1778,0.3484907879263034
56,1569,0.3075264602116817
57,1640,0.3214425715405723
58,1641,0.32163857310858485
59,1541,0.30203841630733047
60,1586,0.3108584868678949
61,1622,0.3179145433163465
62,1453,0.2847902783222266
63,1459,0.2859662877303018
64,1426,0.2794982359858879
65,1407,0.27577420619364956
66,1329,0.2604860838886711
67,1369,0.26832614660917287
68,1277,0.2502940023520188
69,1281,0.251078008624069
70,1243,0.24362994903959234
71,1294,0.25362602900823206
72,1246,0.24421795374362995
73,1199,0.23500588004704037
74,1188,0.2328498627989024
75,1142,0.22383379067032536
76,1163,0.22794982359858879
77,1133,0.22206977655821247
78,1118,0.21912975303802432
79,1114,0.21834574676597415
80,1038,0.2034496275970208
81,980,0.19208153665229322
82,999,0.19580556644453154
83,990,0.19404155233241865
84,985,0.19306154449235594
85,911,0.17855742845942768
86,953,0.1867894943159545
87,907,0.1777734221873775
88,904,0.17718541748333985
89,902,0.17679341434731477
90,918,0.17992943943551548
91,852,0.16699333594668758
92,916,0.17953743629949037
93,827,0.16209329674637396
94,826,0.16189729517836143
95,799,0.15660525284202273
96,806,0.15797726381811056
97,795,0.15582124656997257
98,721,0.14131713053704428
99,769,0.15072520580164642
100,769,0.15072520580164642
101,675,0.13230105840846726
102,665,0.13034104272834185
103,733,0.14366914935319483
104,725,0.14210113680909447
105,679,0.13308506468051745
106,737,0.14445315562524502
107,655,0.12838102704821638
108,665,0.13034104272834185
109,665,0.13034104272834185
110,678,0.1328890631125049
111,662,0.1297530380243042
112,613,0.12014896119168954
113,616,0.12073696589572716
114,616,0.12073696589572716
115,601,0.117796942375539
116,624,0.12230497843982752
117,585,0.1146609172873383
118,591,0.11583692669541357
119,596,0.11681693453547627
120,573,0.11230889847118777
121,551,0.1079968639749118
122,513,0.10054880439043512
123,523,0.10250882007056057
124,513,0.10054880439043512
125,528,0.10348882791062328
126,490,0.09604076832614661
127,510,0.09996079968639748
128,522,0.10231281850254803
129,480,0.09408075264602117
130,451,0.08839670717365739
131,475,0.09310074480595845
132,469,0.09192473539788318
133,463,0.09074872598980792
134,458,0.08976871814974519
135,435,0.08526068208545669
136,402,0.07879263034104272
137,418,0.08192865542924344
138,417,0.0817326538612309
139,434,0.08506468051744413
140,402,0.07879263034104272
141,387,0.07585260682085457
142,388,0.07604860838886711
143,402,0.07879263034104272
144,428,0.08388867110936887
145,410,0.08036064288514308
146,408,0.079968639749118
147,410,0.08036064288514308
148,343,0.06722853782830263
149,360,0.07056056448451588
150,381,0.0746765974127793
151,349,0.0684045472363779
152,372,0.0729125833006664
153,347,0.0680125441003528
154,363,0.0711485691885535
155,334,0.06546452371618973
156,312,0.06115248921991376
157,333,0.06526852214817719
158,291,0.05703645629165033
159,334,0.06546452371618973
160,336,0.06585652685221481
161,297,0.0582124656997256
162,283,0.05546844374754998
163,284,0.05566444531556253
164,281,0.05507644061152489
165,329,0.06448451587612701
166,275,0.053900431203449624
167,294,0.057624460995687965
168,270,0.05292042336338691
169,277,0.05429243433947472
170,241,0.047236377891023126
171,275,0.053900431203449624
172,260,0.05096040768326147
173,261,0.051156409251274015
174,298,0.058408467267738136
175,261,0.051156409251274015
176,254,0.049784398275186194
177,245,0.048020384163073304
178,270,0.05292042336338691
179,232,0.04547236377891023
180,217,0.042532340258722066
181,237,0.046452371618972955
182,235,0.04606036848294786
183,254,0.049784398275186194
184,243,0.047628381027048215
185,244,0.04782438259506076
186,224,0.04390435123480988
187,250,0.04900039200313602
188,201,0.03939631517052136
189,244,0.04782438259506076
190,220,0.0431203449627597
191,228,0.04468835750686006
192,203,0.03978831830654645
193,223,0.04370834966679733
194,225,0.04410035280282242
195,189,0.037044296354370836
196,209,0.04096432771462172
197,217,0.042532340258722066
198,209,0.04096432771462172
199,210,0.041160329282634266
200,198,0.03880831046648373
201,183,0.03586828694629557
202,171,0.03351626813014504
203,184,0.03606428851430812
204,200,0.03920031360250882
205,174,0.03410427283418267
206,193,0.03782830262642101
207,170,0.0333202665621325
208,182,0.03567228537828303
209,191,0.037436299490395925
210,187,0.03665229321834575
211,176,0.03449627597020776
212,177,0.0346922775382203
213,155,0.030380243041944335
214,151,0.02959623676989416
215,189,0.037044296354370836
216,170,0.0333202665621325
217,157,0.030772246177969427
218,167,0.032732261858094865
219,173,0.03390827126617013
220,133,0.026068208545668364
221,152,0.029792238337906705
222,169,0.033124264994119954
223,126,0.02469619756958056
224,147,0.028812230497843982
225,134,0.02626421011368091
226,133,0.026068208545668364
227,138,0.027048216385731086
228,140,0.027440219521756178
229,137,0.02685221481771854
230,153,0.02998823990591925
231,131,0.025676205409643278
232,166,0.032536260290082324
233,147,0.028812230497843982
234,136,0.026656213249705997
235,124,0.024304194433555467
236,143,0.028028224225793808
237,127,0.024892199137593097
238,123,0.024108192865542926
239,142,0.027832222657781264
240,121,0.023716189729517837
241,109,0.021364170913367307
242,127,0.024892199137593097
243,113,0.02214817718541748
244,132,0.02587220697765582
245,129,0.02528420227361819
246,89,0.017444139553116425
247,136,0.026656213249705997
248,118,0.023128185025480204
249,136,0.026656213249705997
250,108,0.021168169345354763
251,105,0.020580164641317133
252,117,0.02293218345746766
253,117,0.02293218345746766
254,115,0.02254018032144257
255,106,0.020776166209329674
256,119,0.023324186593492748
257,100,0.01960015680125441
258,117,0.02293218345746766
259,89,0.017444139553116425
260,111,0.021756174049392396
261,121,0.023716189729517837
262,101,0.019796158369266955
263,91,0.017836142689141514
264,97,0.019012152097216777
265,91,0.017836142689141514
266,110,0.02156017248137985
267,97,0.019012152097216777
268,106,0.020776166209329674
269,101,0.019796158369266955
270,79,0.015484123872990982
271,88,0.01724813798510388
272,99,0.019404155233241866
273,80,0.01568012544100353
274,100,0.01960015680125441
275,123,0.024108192865542926
276,94,0.018424147393179147
277,89,0.017444139553116425
278,91,0.017836142689141514
279,91,0.017836142689141514
280,88,0.01724813798510388
281,87,0.017052136417091336
282,92,0.01803214425715406
283,83,0.016268130145041162
284,78,0.01528812230497844
285,90,0.01764014112112897
286,88,0.01724813798510388
287,88,0.01724813798510388
288,64,0.012544100352802822
289,72,0.014112112896903176
290,66,0.01293610348882791
291,75,0.014700117600940806
292,93,0.0182281458251666
293,73,0.014308114464915719
294,78,0.01528812230497844
295,70,0.013720109760878089
296,64,0.012544100352802822
297,63,0.01234809878479028
298,93,0.0182281458251666
299,75,0.014700117600940806
300,82,0.016072128577028617
301,77,0.015092120736965895
302,85,0.01666013328106625
303,74,0.014504116032928263
304,74,0.014504116032928263
305,62,0.012152097216777734
306,80,0.01568012544100353
307,70,0.013720109760878089
308,62,0.012152097216777734
309,59,0.011564092512740102
310,76,0.014896119168953352
311,62,0.012152097216777734
312,62,0.012152097216777734
313,61,0.01195609564876519
314,64,0.012544100352802822
315,78,0.01528812230497844
316,66,0.01293610348882791
317,51,0.00999607996863975
318,65,0.012740101920815367
319,65,0.012740101920815367
320,63,0.01234809878479028
321,68,0.013328106624852998
322,58,0.011368090944727557
323,78,0.01528812230497844
324,59,0.011564092512740102
325,52,0.010192081536652292
326,47,0.009212073696589574
327,64,0.012544100352802822
328,49,0.00960407683261466
329,66,0.01293610348882791
330,56,0.01097608780870247
331,43,0.008428067424539396
332,49,0.00960407683261466
333,57,0.011172089376715015
334,53,0.010388083104664837
335,53,0.010388083104664837
336,46,0.00901607212857703
337,42,0.008232065856526851
338,41,0.008036064288514309
339,52,0.010192081536652292
340,39,0.00764406115248922
341,55,0.010780086240689926
342,46,0.00901607212857703
343,53,0.010388083104664837
344,39,0.00764406115248922
345,47,0.009212073696589574
346,36,0.007056056448451588
347,44,0.00862406899255194
348,44,0.00862406899255194
349,47,0.009212073696589574
350,47,0.009212073696589574
351,40,0.007840062720501764
352,45,0.008820070560564485
353,49,0.00960407683261466
354,46,0.00901607212857703
355,38,0.007448059584476676
356,58,0.011368090944727557
357,44,0.00862406899255194
358,47,0.009212073696589574
359,37,0.007252058016464132
360,30,0.005880047040376323
361,37,0.007252058016464132
362,43,0.008428067424539396
363,51,0.00999607996863975
364,52,0.010192081536652292
365,45,0.008820070560564485
366,40,0.007840062720501764
367,43,0.008428067424539396
368,34,0.006664053312426499
369,36,0.007056056448451588
370,38,0.007448059584476676
371,35,0.0068600548804390446
372,30,0.005880047040376323
373,32,0.006272050176401411
374,39,0.00764406115248922
375,32,0.006272050176401411
376,43,0.008428067424539396
377,42,0.008232065856526851
378,35,0.0068600548804390446
379,35,0.0068600548804390446
380,36,0.007056056448451588
381,47,0.009212073696589574
382,36,0.007056056448451588
383,32,0.006272050176401411
384,37,0.007252058016464132
385,36,0.007056056448451588
386,35,0.0068600548804390446
387,38,0.007448059584476676
388,34,0.006664053312426499
389,33,0.006468051744413955
390,35,0.0068600548804390446
391,55,0.010780086240689926
392,42,0.008232065856526851
393,31,0.006076048608388867
394,34,0.006664053312426499
395,27,0.005292042336338691
396,28,0.005488043904351235
397,30,0.005880047040376323
398,38,0.007448059584476676
399,31,0.006076048608388867
400,30,0.005880047040376323
401,25,0.004900039200313603
402,22,0.00431203449627597
403,34,0.006664053312426499
404,32,0.006272050176401411
405,43,0.008428067424539396
406,28,0.005488043904351235
407,21,0.004116032928263426
408,25,0.004900039200313603
409,26,0.005096040768326146
410,36,0.007056056448451588
411,25,0.004900039200313603
412,27,0.005292042336338691
413,34,0.006664053312426499
414,23,0.004508036064288515
415,25,0.004900039200313603
416,18,0.003528028224225794
417,29,0.005684045472363779
418,21,0.004116032928263426
419,21,0.004116032928263426
420,37,0.007252058016464132
421,24,0.004704037632301058
422,29,0.005684045472363779
423,33,0.006468051744413955
424,29,0.005684045472363779
425,29,0.005684045472363779
426,31,0.006076048608388867
427,20,0.003920031360250882
428,21,0.004116032928263426
429,20,0.003920031360250882
430,33,0.006468051744413955
431,27,0.005292042336338691
432,26,0.005096040768326146
433,34,0.006664053312426499
434,22,0.00431203449627597
435,24,0.004704037632301058
436,31,0.006076048608388867
437,18,0.003528028224225794
438,26,0.005096040768326146
439,21,0.004116032928263426
440,26,0.005096040768326146
441,25,0.004900039200313603
442,17,0.0033320266562132496
443,29,0.005684045472363779
444,23,0.004508036064288515
445,22,0.00431203449627597
446,16,0.0031360250882007056
447,24,0.004704037632301058
448,18,0.003528028224225794
449,23,0.004508036064288515
450,14,0.0027440219521756176
451,14,0.0027440219521756176
452,21,0.004116032928263426
453,18,0.003528028224225794
454,16,0.0031360250882007056
455,16,0.0031360250882007056
456,20,0.003920031360250882
457,28,0.005488043904351235
458,21,0.004116032928263426
459,21,0.004116032928263426
460,18,0.003528028224225794
461,19,0.003724029792238338
462,26,0.005096040768326146
463,22,0.00431203449627597
464,29,0.005684045472363779
465,17,0.0033320266562132496
466,19,0.003724029792238338
467,24,0.004704037632301058
468,17,0.0033320266562132496
469,24,0.004704037632301058
470,12,0.002352018816150529
471,28,0.005488043904351235
472,19,0.003724029792238338
473,17,0.0033320266562132496
474,21,0.004116032928263426
475,26,0.005096040768326146
476,24,0.004704037632301058
477,25,0.004900039200313603
478,10,0.001960015680125441
479,15,0.0029400235201881616
480,16,0.0031360250882007056
481,13,0.002548020384163073
482,22,0.00431203449627597
483,25,0.004900039200313603
484,11,0.002156017248137985
485,11,0.002156017248137985
486,22,0.00431203449627597
487,19,0.003724029792238338
488,25,0.004900039200313603
489,15,0.0029400235201881616
490,15,0.0029400235201881616
491,17,0.0033320266562132496
492,15,0.0029400235201881616
493,20,0.003920031360250882
494,8,0.0015680125441003528
495,15,0.0029400235201881616
496,11,0.002156017248137985
497,10,0.001960015680125441
498,16,0.0031360250882007056
499,14,0.0027440219521756176
500,11,0.002156017248137985
501,16,0.0031360250882007056
502,13,0.002548020384163073
503,8,0.0015680125441003528
504,15,0.0029400235201881616
505,22,0.00431203449627597
506,17,0.0033320266562132496
507,13,0.002548020384163073
508,14,0.0027440219521756176
509,20,0.003920031360250882
510,17,0.0033320266562132496
511,19,0.003724029792238338
512,11,0.002156017248137985
513,16,0.0031360250882007056
514,11,0.002156017248137985
515,12,0.002352018816150529
516,17,0.0033320266562132496
517,9,0.001764014112112897
518,11,0.002156017248137985
519,12,0.002352018816150529
520,18,0.003528028224225794
521,16,0.0031360250882007056
522,23,0.004508036064288515
523,10,0.001960015680125441
524,15,0.0029400235201881616
525,6,0.0011760094080752645
526,12,0.002352018816150529
527,15,0.0029400235201881616
528,7,0.0013720109760878088
529,12,0.002352018816150529
530,14,0.0027440219521756176
531,17,0.0033320266562132496
532,13,0.002548020384163073
533,11,0.002156017248137985
534,12,0.002352018816150529
535,13,0.002548020384163073
536,13,0.002548020384163073
537,10,0.001960015680125441
538,13,0.002548020384163073
539,12,0.002352018816150529
540,11,0.002156017248137985
541,11,0.002156017248137985
542,8,0.0015680125441003528
543,3,0.0005880047040376323
544,23,0.004508036064288515
545,11,0.002156017248137985
546,17,0.0033320266562132496
547,17,0.0033320266562132496
548,14,0.0027440219521756176
549,17,0.0033320266562132496
550,13,0.002548020384163073
551,9,0.001764014112112897
552,12,0.002352018816150529
553,10,0.001960015680125441
554,12,0.002352018816150529
555,8,0.0015680125441003528
556,7,0.0013720109760878088
557,12,0.002352018816150529
