dataset_id,window_size,threshold,tolerance_type,tolerance_value,precision,recall,num_detected,num_true
10,10,0.0,full_window,10,0.04117770014034459,0.9682875264270613,33489,946
10,10,0.0,half_window,5,0.023171787751201888,0.7917547568710359,33489,946
10,10,0.0,quarter_window,2,0.011257427812117412,0.3985200845665962,33489,946
10,10,1.0,full_window,10,0.05132119788608338,0.741014799154334,17030,946
10,10,1.0,half_window,5,0.032002348796241926,0.5676532769556025,17030,946
10,10,1.0,quarter_window,2,0.01614797416324134,0.29069767441860467,17030,946
10,10,2.0,full_window,10,0.0596401028277635,0.42917547568710357,7780,946
10,10,2.0,half_window,5,0.038560411311053984,0.313953488372093,7780,946
10,10,2.0,quarter_window,2,0.02056555269922879,0.16913319238900634,7780,946
10,10,3.0,full_window,10,0.06982726938625505,0.18710359408033828,2721,946
10,10,3.0,half_window,5,0.04557148107313488,0.13107822410147993,2721,946
10,10,3.0,quarter_window,2,0.02462330025725836,0.0708245243128964,2721,946
10,10,4.0,full_window,10,0.09101251422070535,0.07716701902748414,879,946
10,10,4.0,half_window,5,0.06825938566552901,0.06342494714587738,879,946
10,10,4.0,quarter_window,2,0.038680318543799774,0.035940803382663845,879,946
10,10,5.0,full_window,10,0.1568627450980392,0.040169133192389,255,946
10,10,5.0,half_window,5,0.11372549019607843,0.0306553911205074,255,946
10,10,5.0,quarter_window,2,0.050980392156862744,0.013742071881606765,255,946
10,10,6.0,full_window,10,0.1927710843373494,0.016913319238900635,83,946
10,10,6.0,half_window,5,0.13253012048192772,0.011627906976744186,83,946
10,10,6.0,quarter_window,2,0.07228915662650602,0.006342494714587738,83,946
10,10,7.0,full_window,10,0.2413793103448276,0.007399577167019027,29,946
10,10,7.0,half_window,5,0.2413793103448276,0.007399577167019027,29,946
10,10,7.0,quarter_window,2,0.10344827586206896,0.003171247357293869,29,946
10,10,8.0,full_window,10,0.45454545454545453,0.005285412262156448,11,946
10,10,8.0,half_window,5,0.45454545454545453,0.005285412262156448,11,946
10,10,8.0,quarter_window,2,0.09090909090909091,0.0010570824524312897,11,946
10,10,9.0,full_window,10,0.6666666666666666,0.004228329809725159,6,946
10,10,9.0,half_window,5,0.6666666666666666,0.004228329809725159,6,946
10,10,9.0,quarter_window,2,0.0,0.0,6,946
10,10,10.0,full_window,10,0.75,0.003171247357293869,4,946
10,10,10.0,half_window,5,0.75,0.003171247357293869,4,946
10,10,10.0,quarter_window,2,0.0,0.0,4,946
10,10,11.0,full_window,10,0.0,0.0,0,946
10,10,11.0,half_window,5,0.0,0.0,0,946
10,10,11.0,quarter_window,2,0.0,0.0,0,946
10,10,12.0,full_window,10,0.0,0.0,0,946
10,10,12.0,half_window,5,0.0,0.0,0,946
10,10,12.0,quarter_window,2,0.0,0.0,0,946
10,10,13.0,full_window,10,0.0,0.0,0,946
10,10,13.0,half_window,5,0.0,0.0,0,946
10,10,13.0,quarter_window,2,0.0,0.0,0,946
10,10,14.0,full_window,10,0.0,0.0,0,946
10,10,14.0,half_window,5,0.0,0.0,0,946
10,10,14.0,quarter_window,2,0.0,0.0,0,946
10,10,15.0,full_window,10,0.0,0.0,0,946
10,10,15.0,half_window,5,0.0,0.0,0,946
10,10,15.0,quarter_window,2,0.0,0.0,0,946
10,10,16.0,full_window,10,0.0,0.0,0,946
10,10,16.0,half_window,5,0.0,0.0,0,946
10,10,16.0,quarter_window,2,0.0,0.0,0,946
10,10,17.0,full_window,10,0.0,0.0,0,946
10,10,17.0,half_window,5,0.0,0.0,0,946
10,10,17.0,quarter_window,2,0.0,0.0,0,946
10,10,18.0,full_window,10,0.0,0.0,0,946
10,10,18.0,half_window,5,0.0,0.0,0,946
10,10,18.0,quarter_window,2,0.0,0.0,0,946
10,10,19.0,full_window,10,0.0,0.0,0,946
10,10,19.0,half_window,5,0.0,0.0,0,946
10,10,19.0,quarter_window,2,0.0,0.0,0,946
10,10,20.0,full_window,10,0.0,0.0,0,946
10,10,20.0,half_window,5,0.0,0.0,0,946
10,10,20.0,quarter_window,2,0.0,0.0,0,946
10,10,21.0,full_window,10,0.0,0.0,0,946
10,10,21.0,half_window,5,0.0,0.0,0,946
10,10,21.0,quarter_window,2,0.0,0.0,0,946
10,10,22.0,full_window,10,0.0,0.0,0,946
10,10,22.0,half_window,5,0.0,0.0,0,946
10,10,22.0,quarter_window,2,0.0,0.0,0,946
10,10,23.0,full_window,10,0.0,0.0,0,946
10,10,23.0,half_window,5,0.0,0.0,0,946
10,10,23.0,quarter_window,2,0.0,0.0,0,946
10,10,24.0,full_window,10,0.0,0.0,0,946
10,10,24.0,half_window,5,0.0,0.0,0,946
10,10,24.0,quarter_window,2,0.0,0.0,0,946
