Count,Frequency,Percentage
1,249599,23.463889343252884
2,124995,11.750322911790088
3,76575,7.198535757192895
4,54638,5.136318598779046
5,43209,4.061920098368238
6,36287,3.411208188328548
7,31306,2.9429625911156485
8,27826,2.615820515568391
9,24499,2.3030614105839864
10,22079,2.0755660591976746
11,20071,1.886801321353165
12,18492,1.7383653048907741
13,17199,1.616815102683129
14,15587,1.4652768768836522
15,14507,1.3637500258517445
16,13497,1.2688036188682013
17,12441,1.1695329200814473
18,11694,1.0993101814510444
19,10901,1.0247631510174307
20,10298,0.9680773258579489
21,9505,0.8935302954243352
22,8998,0.8458690792454674
23,8540,0.8028141739004547
24,7993,0.7513927039796645
25,7581,0.7126620904378628
26,7112,0.6685731153138214
27,6798,0.6390551234397297
28,6534,0.6142374487430412
29,6142,0.5773869620722006
30,5821,0.5472109257932726
31,5555,0.5222052384094878
32,5278,0.49616548124667453
33,5038,0.4736039587951395
34,4797,0.45094843000005636
35,4578,0.43036104076303067
36,4314,0.4055433660663421
37,4278,0.4021591376986119
38,3930,0.36944493014388613
39,3744,0.3519597502439465
40,3551,0.3338165259391704
41,3423,0.32178371396501837
42,3328,0.3128531113279524
43,3166,0.29762408367316623
44,2954,0.27769473884097695
45,2900,0.2726183962893816
46,2872,0.26998621867003586
47,2696,0.25344110220557686
48,2558,0.2404682267959442
49,2390,0.22467516107986968
50,2260,0.21245433641862155
51,2252,0.21170228567023702
52,2169,0.20389975915574782
53,2099,0.19731931510738343
54,2041,0.1918669471815958
55,1986,0.18669659828645235
56,1840,0.17297167212843523
57,1818,0.17090353257037785
58,1724,0.16206693627685995
59,1643,0.1544524224494669
60,1613,0.15163223214302501
61,1541,0.1448637754075645
62,1497,0.14072749629144976
63,1465,0.13771929329791174
64,1407,0.13226692537212412
65,1403,0.13189089999793185
66,1327,0.1247464178882791
67,1294,0.12164420855119303
68,1221,0.11478174547218446
69,1178,0.11073947269961777
70,1131,0.10632117455285882
71,1157,0.10876533948510846
72,1042,0.09795460997708125
73,1065,0.1001167558786867
74,977,0.09184419764645718
75,1017,0.0956044513883797
76,930,0.08742589949969824
77,880,0.08272558232229511
78,916,0.08610981069002537
79,916,0.08610981069002537
80,791,0.07435901774651754
81,787,0.07398299237232528
82,781,0.07341895431103691
83,732,0.06881264347718184
84,723,0.06796658638524927
85,753,0.07078677669169116
86,704,0.06618046585783609
87,681,0.06401831995623064
88,643,0.06044607890140427
89,595,0.055933774411097266
90,616,0.057907907625606575
91,564,0.05301957776110732
92,568,0.05339560313529956
93,557,0.052361533356270876
94,569,0.05348960947884763
95,570,0.053583615822395694
96,565,0.05311358410465539
97,539,0.05066941917240576
98,489,0.04596910199500263
99,508,0.04775522252241581
100,493,0.046345127369194876
101,453,0.04258487362727237
102,456,0.04286689265791656
103,437,0.04108077213050337
104,440,0.04136279116114756
105,418,0.039294651603090175
106,432,0.04061074041276305
107,410,0.03854260085470568
108,402,0.03779055010632117
109,435,0.04089275944340724
110,356,0.03346625830311029
111,395,0.037132505701484735
112,365,0.034312315395042856
113,320,0.03008202993538004
114,354,0.03327824561601417
115,328,0.03083408068376454
116,281,0.0264157825370056
117,322,0.030270042622476165
118,347,0.03262020121117773
119,313,0.029423985530543602
120,302,0.028389915751514914
121,276,0.025945750819265284
122,271,0.025475719101524973
123,284,0.02669780156764978
124,261,0.024535655666044345
125,262,0.024629662009592407
126,235,0.022091490733794714
127,279,0.02622776984990947
128,230,0.021621459016054403
129,239,0.022467516107986966
130,221,0.02077540192412184
131,213,0.02002335117573734
132,216,0.020305370206381526
133,218,0.020493382893477654
134,214,0.020117357519285402
135,197,0.018519249678968338
136,226,0.02124543364186215
137,189,0.017767198930583837
138,206,0.0193653067709009
139,187,0.01757918624348771
140,186,0.017485179899939647
141,180,0.01692114183865127
142,168,0.01579306571607452
143,149,0.01400694518866133
144,195,0.018331236991872214
145,165,0.015511046685430335
146,138,0.012972875409632642
147,164,0.01541704034188227
148,152,0.014288964219305518
149,153,0.014382970562853582
150,132,0.012408837348344267
151,138,0.012972875409632642
152,143,0.013442907127372955
153,123,0.011562780256411703
154,130,0.012220824661248141
155,145,0.01363091981446908
156,127,0.011938805630603953
157,116,0.010904735851575264
158,150,0.014100951532209393
159,116,0.010904735851575264
160,119,0.011186754882219452
161,121,0.011374767569315576
162,119,0.011186754882219452
163,104,0.009776659728998513
164,106,0.009964672416094639
165,110,0.01034069779028689
166,116,0.010904735851575264
167,96,0.009024608980614012
168,111,0.010434704133834951
169,107,0.010058678759642701
170,100,0.009400634354806262
171,104,0.009776659728998513
172,89,0.008366564575777573
173,75,0.007050475766104697
174,87,0.008178551888681449
175,99,0.0093066280112582
176,81,0.007614513827393072
177,80,0.00752050748384501
178,88,0.008272558232229511
179,80,0.00752050748384501
180,79,0.007426501140296948
181,97,0.009118615324162074
182,101,0.009494640698354324
183,83,0.0078025265144891975
184,76,0.007144482109652759
185,72,0.006768456735460509
186,85,0.007990539201585323
187,71,0.006674450391912445
188,80,0.00752050748384501
189,70,0.006580444048364383
190,72,0.006768456735460509
191,64,0.006016405987076008
192,78,0.007332494796748884
193,72,0.006768456735460509
194,64,0.006016405987076008
195,67,0.006298425017720196
196,60,0.005640380612883757
197,54,0.0050763425515953815
198,50,0.004700317177403131
199,57,0.00535836158223957
200,62,0.005828393299979883
201,61,0.00573438695643182
202,44,0.0041362791161147555
203,61,0.00573438695643182
204,57,0.00535836158223957
205,48,0.004512304490307006
206,55,0.005170348895143445
207,46,0.004324291803210881
208,50,0.004700317177403131
209,55,0.005170348895143445
210,55,0.005170348895143445
211,58,0.005452367925787632
212,50,0.004700317177403131
213,34,0.003196215680634129
214,55,0.005170348895143445
215,44,0.0041362791161147555
216,46,0.004324291803210881
217,49,0.004606310833855068
218,46,0.004324291803210881
219,55,0.005170348895143445
220,61,0.00573438695643182
221,54,0.0050763425515953815
222,43,0.0040422727725666924
223,42,0.00394826642901863
224,44,0.0041362791161147555
225,42,0.00394826642901863
226,39,0.003666247398374442
227,37,0.0034782347112783172
228,51,0.004794323520951194
229,25,0.0023501585887015656
230,46,0.004324291803210881
231,39,0.003666247398374442
232,36,0.0033842283677302546
233,40,0.003760253741922505
234,29,0.002726183962893816
235,39,0.003666247398374442
236,29,0.002726183962893816
237,41,0.0038542600854705677
238,43,0.0040422727725666924
239,40,0.003760253741922505
240,24,0.002256152245153503
241,53,0.004982336208047319
242,19,0.0017861205274131897
243,34,0.003196215680634129
244,28,0.0026321776193457534
245,26,0.002444164932249628
246,34,0.003196215680634129
247,28,0.0026321776193457534
248,27,0.0025381712757976908
249,36,0.0033842283677302546
250,29,0.002726183962893816
251,34,0.003196215680634129
252,27,0.0025381712757976908
253,22,0.0020681395580573777
254,28,0.0026321776193457534
255,30,0.0028201903064418786
256,23,0.0021621459016054403
257,29,0.002726183962893816
258,28,0.0026321776193457534
259,27,0.0025381712757976908
260,26,0.002444164932249628
261,32,0.003008202993538004
262,35,0.0032902220241821916
263,35,0.0032902220241821916
264,18,0.0016921141838651273
265,22,0.0020681395580573777
266,24,0.002256152245153503
267,26,0.002444164932249628
268,15,0.0014100951532209393
269,30,0.0028201903064418786
270,22,0.0020681395580573777
271,24,0.002256152245153503
272,19,0.0017861205274131897
273,31,0.0029141966499899416
274,25,0.0023501585887015656
275,17,0.0015981078403170645
276,17,0.0015981078403170645
277,18,0.0016921141838651273
278,16,0.001504101496769002
279,19,0.0017861205274131897
280,24,0.002256152245153503
281,28,0.0026321776193457534
282,22,0.0020681395580573777
283,33,0.003102209337086067
284,24,0.002256152245153503
285,15,0.0014100951532209393
286,23,0.0021621459016054403
287,19,0.0017861205274131897
288,22,0.0020681395580573777
289,24,0.002256152245153503
290,26,0.002444164932249628
291,16,0.001504101496769002
292,15,0.0014100951532209393
293,22,0.0020681395580573777
294,20,0.0018801268709612525
295,13,0.001222082466124814
296,12,0.0011280761225767515
297,18,0.0016921141838651273
298,15,0.0014100951532209393
299,16,0.001504101496769002
300,21,0.001974133214509315
301,16,0.001504101496769002
302,17,0.0015981078403170645
303,17,0.0015981078403170645
304,17,0.0015981078403170645
305,13,0.001222082466124814
306,8,0.000752050748384501
307,16,0.001504101496769002
308,19,0.0017861205274131897
309,16,0.001504101496769002
310,20,0.0018801268709612525
311,15,0.0014100951532209393
312,21,0.001974133214509315
313,14,0.0013160888096728767
314,18,0.0016921141838651273
315,16,0.001504101496769002
316,14,0.0013160888096728767
317,17,0.0015981078403170645
