Count,Frequency,Percentage
1,7199235,24.78826420913574
2,3329143,11.462839631432338
3,1937714,6.671898693922515
4,1381100,4.755376328073382
5,1089014,3.749671563638046
6,916371,3.155230585137161
7,794175,2.734487723805429
8,701542,2.415535602019591
9,629666,2.1680535739574647
10,568065,1.9559502235949648
11,518064,1.7837877648446951
12,474921,1.6352386366700011
13,437973,1.508020010524425
14,405334,1.3956380483406676
15,377514,1.2998487720775431
16,348869,1.201218872057514
17,326993,1.125895859565346
18,306515,1.055386413148514
19,287942,0.9914362252248973
20,270106,0.930023661190782
21,254593,0.8766096050200466
22,240277,0.8273170356820563
23,227901,0.7847042361481803
24,216011,0.7437648222456443
25,204157,0.7029493628343186
26,192704,0.663514618727864
27,183202,0.6307975194089491
28,175054,0.6027424862316688
29,167181,0.5756343276400232
30,158605,0.546105613289464
31,150931,0.5196826475797868
32,144210,0.49654103270687305
33,137962,0.4750280421212511
34,132031,0.4546065396943427
35,125616,0.43251853799671713
36,119890,0.41280288753364547
37,115252,0.3968334172493762
38,110744,0.3813115604055888
39,105183,0.362164034693898
40,101116,0.3481606203674376
41,98262,0.33833378375870443
42,94085,0.3239516195979901
43,89727,0.30894623980091257
44,86380,0.2974219152986596
45,83621,0.28792218081950927
46,80161,0.27600877694206816
47,77306,0.26617849715302355
48,73552,0.25325279826403113
49,71909,0.2475956530124023
50,68435,0.2356340446106016
51,66333,0.2283964795960406
52,64367,0.2216271871038298
53,61568,0.21198972541222358
54,59570,0.20511025115004805
55,57385,0.1975869021696409
56,55346,0.190566257514698
57,53668,0.1847886009521702
58,51893,0.17867695589943666
59,50139,0.17263761763324256
60,48652,0.167517608510192
61,47144,0.16232529260060208
62,45870,0.15793868088387952
63,44123,0.1519234448798652
64,42598,0.14667259490498147
65,41525,0.14297806243085018
66,40086,0.13802332596274677
67,38530,0.1326657373982097
68,37623,0.12954277285577065
69,36521,0.12574838815260878
70,35523,0.12231209420183241
71,34644,0.11928553870811254
72,33369,0.11489548381107863
73,32283,0.11115618999289911
74,31499,0.10845673662876218
75,30629,0.10546116975784492
76,29667,0.10214883029827894
77,28635,0.098595468216915
78,28415,0.09783796854840718
79,27679,0.09530378783921739
80,26383,0.09084142615564407
81,26052,0.08970173347257096
82,25131,0.08653056440577234
83,24272,0.08357287251828044
84,23672,0.08150696433144096
85,23287,0.08018133991155227
86,22742,0.07830480664183972
87,21881,0.07534022839372505
88,21496,0.07401460397383637
89,20790,0.07158371867398856
90,20225,0.06963832179804805
91,19437,0.0669250957126655
92,19458,0.06699740249920488
93,18702,0.06439435818378712
94,18549,0.06386755159614305
95,17766,0.06117154141231751
96,17570,0.06049667807128327
97,17115,0.05893003102959665
98,16631,0.05726353175887945
99,16305,0.056141054977363325
100,15906,0.05476722603311507
101,15473,0.053276328958279225
102,15089,0.05195414771870195
103,14832,0.05106925037867236
104,14409,0.04961278510695052
105,14018,0.04826650160519344
106,13955,0.0480495812455753
107,13409,0.04616960479555136
108,13412,0.046179934336485554
109,13017,0.04481987811348288
110,12524,0.0431223902199631
111,12451,0.042871038057230956
112,12116,0.04171757265291224
113,11887,0.040929084361601836
114,11455,0.039441630467077396
115,11468,0.03948639181112558
116,11271,0.03880808528977995
117,10887,0.03748590405020267
118,10697,0.03683169979103683
119,10449,0.035977791073809835
120,10239,0.035254723208416015
121,10000,0.03443180311399161
122,9605,0.03307174689098894
123,9558,0.032909917416353185
124,9361,0.03223161089500755
125,9377,0.032286701779989935
126,8900,0.030644304771452534
127,8903,0.030654634312386735
128,8730,0.030058964118514678
129,8436,0.029046669106963324
130,8285,0.02852674887994205
131,8271,0.028478544355582464
132,7881,0.02713570403413679
133,7864,0.027077169968843007
134,7756,0.026705306495211894
135,7530,0.025927147744835687
136,7297,0.025124886732279677
137,7192,0.02476335279958277
138,7228,0.02488730729079314
139,7107,0.02447068247311384
140,6776,0.023330989790040717
141,6579,0.022652683268695083
142,6537,0.022508069695616317
143,6437,0.022163751664476403
144,6457,0.022232615270704387
145,6354,0.02187796769863027
146,6227,0.02144068379908258
147,6109,0.021034388522337476
148,5909,0.020345752460057646
149,5919,0.020380184263171636
150,5654,0.01946774148065086
151,5601,0.019285252924146703
152,5423,0.018672366828717653
153,5405,0.01861038958311247
154,5436,0.018717128172765843
155,5256,0.018097355716713993
156,5006,0.017236560638864203
