window_size,threshold,tolerance_type,tolerance_value,precision,mae_localization,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index
10,0.5,full window,10,0.045313928144554594,3.417452830188679,0.8851774530271399,0.08621437729201363,28446,958,27488,1196.0,0.9988391252669527,0.36072595123976836
10,0.5,half window,5,0.025732967728327356,3.417452830188679,0.7129436325678496,0.0496730381918933,28446,958,27488,1196.0,0.9988391252669527,0.36072595123976836
10,0.5,quarter window,2,0.01209308865921395,3.417452830188679,0.35908141962421714,0.023398177118759352,28446,958,27488,1196.0,0.9988391252669527,0.36072595123976836
10,0.71,full window,10,0.046800644983678766,3.5842424242424245,0.8611691022964509,0.08877667906495798,25427,958,24469,1196.0,0.9988431750028344,0.36444738248629166
10,0.71,half window,5,0.026428599520195068,3.5842424242424245,0.6680584551148225,0.05084572634860345,25427,958,24469,1196.0,0.9988431750028344,0.36444738248629166
10,0.71,quarter window,2,0.012506390844378023,3.5842424242424245,0.33194154488517746,0.024104604889141557,25427,958,24469,1196.0,0.9988431750028344,0.36444738248629166
10,0.93,full window,10,0.04880422691879867,3.8136882129277567,0.8235908141962421,0.0921479629982701,21576,958,20618,1196.0,0.9988510066535127,0.3716247199544451
10,0.93,half window,5,0.02799406748238784,3.8136882129277567,0.6075156576200418,0.053521869593046945,21576,958,20618,1196.0,0.9988510066535127,0.3716247199544451
10,0.93,quarter window,2,0.013394512421208751,3.8136882129277567,0.30167014613778703,0.025650128694417327,21576,958,20618,1196.0,0.9988510066535127,0.3716247199544451
10,1.14,full window,10,0.045978297348696726,4.1574344023323615,0.35803757828810023,0.08149164044898355,8939,958,7981,1206.0,0.998865762421483,0.4402843041264658
10,1.14,half window,5,0.027296118134019467,4.1574344023323615,0.2453027139874739,0.04912575602388091,8939,958,7981,1206.0,0.998865762421483,0.4402843041264658
10,1.14,quarter window,2,0.013871797740239401,4.1574344023323615,0.12943632567849686,0.025058098413660707,8939,958,7981,1206.0,0.998865762421483,0.4402843041264658
10,1.36,full window,10,0.04561342188046138,4.201793721973094,0.23277661795407098,0.0762795830264396,5722,958,4764,1356.0,0.9988482272471763,0.47281859901392553
10,1.36,half window,5,0.027437958755679833,4.201793721973094,0.15866388308977036,0.04678527667499877,5722,958,4764,1356.0,0.9988482272471763,0.47281859901392553
10,1.36,quarter window,2,0.014155889549108703,4.201793721973094,0.08455114822546973,0.02425149700598802,5722,958,4764,1356.0,0.9988482272471763,0.47281859901392553
10,1.57,full window,10,0.04571226080793763,4.04424778761062,0.11795407098121086,0.06588951065387778,2822,958,1864,1496.0,0.9985690294434842,0.49669647112153004
10,1.57,half window,5,0.028703047484053862,4.04424778761062,0.08455114822546973,0.04285714285714286,2822,958,1864,1496.0,0.9985690294434842,0.49669647112153004
