Position,Value
0,30
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,8
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,15
40,0
41,22
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,11
68,0
69,0
70,0
71,0
72,9
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,17
95,0
96,0
97,17
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,16
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,30
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,18
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,23
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,16
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,14
167,0
168,0
169,0
170,12
171,19
172,0
173,18
174,0
175,0
176,20
177,0
178,0
179,0
180,14
181,0
182,24
183,15
184,18
185,34
186,19
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,19
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,15
210,0
211,0
212,0
213,24
214,0
215,15
216,0
217,0
218,0
219,0
220,8
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,18
229,0
230,0
231,27
232,11
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,15
244,0
245,0
246,16
247,0
248,0
249,25
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,15
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,10
266,14
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,17
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,12
288,0
289,12
290,4
291,18
292,8
293,0
294,31
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,17
306,0
307,0
308,0
309,0
310,22
311,0
312,16
313,0
314,0
315,0
316,0
317,0
318,14
319,0
320,19
321,0
322,0
323,0
324,0
325,13
326,0
327,0
328,0
329,0
330,0
331,24
332,0
333,0
334,21
335,0
336,25
337,0
338,12
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,13
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,8
361,18
362,0
363,0
364,0
365,22
366,0
367,12
368,0
369,0
370,0
371,0
372,0
373,7
374,8
375,0
376,0
377,12
378,6
379,11
380,0
381,14
382,0
383,0
384,14
385,0
386,0
387,0
388,0
389,23
390,0
391,0
392,0
393,16
394,28
395,12
396,0
397,13
398,0
399,0
400,0
401,11
402,0
403,7
404,9
405,0
406,0
407,0
408,0
409,0
410,9
411,0
412,0
413,0
414,0
415,0
416,16
417,0
418,0
419,0
420,0
421,0
422,16
423,21
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,15
435,0
436,38
437,0
438,22
439,0
440,0
441,0
442,0
443,0
444,19
445,0
446,6
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,34
455,0
456,0
457,23
458,20
459,0
460,0
461,0
462,0
463,17
464,0
465,4
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,14
477,0
478,0
479,0
480,0
481,10
482,0
483,0
484,0
485,15
486,0
487,0
488,0
489,0
490,25
491,8
492,23
493,0
494,34
495,0
496,0
497,0
498,11
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,8
512,23
513,16
514,31
515,10
516,15
517,0
518,0
519,0
520,0
521,0
522,15
523,22
524,0
525,0
526,0
527,8
528,0
529,0
530,7
531,0
532,20
533,0
534,6
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,8
544,12
545,0
546,0
547,0
548,8
549,0
550,0
551,13
552,0
553,0
554,29
555,19
556,21
557,12
558,15
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,21
567,0
568,0
569,0
570,23
571,0
572,0
573,0
574,0
575,19
576,13
577,0
578,19
579,0
580,37
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,37
608,0
609,0
610,0
611,2
612,0
613,1
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,12
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,33
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,59
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,16
763,0
764,0
765,82
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,12
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,8
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
