Position,Value
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,14
19,15
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,22
30,0
31,0
32,0
33,0
34,38
35,33
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,21
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,35
60,3
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,44
77,0
78,0
79,0
80,60
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,33
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,41
113,0
114,0
115,26
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,75
136,0
137,0
138,0
139,4
140,0
141,0
142,0
143,0
144,0
145,36
146,35
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,35
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,10
184,0
185,8
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,24
201,18
202,0
203,0
204,0
205,22
206,11
207,0
208,32
209,0
210,0
211,0
212,0
213,12
214,0
215,0
216,25
217,0
218,23
219,0
220,0
221,0
222,113
223,0
224,0
225,0
226,0
227,20
228,0
229,0
230,3
231,0
232,0
233,0
234,0
235,0
236,0
237,60
238,0
239,0
240,0
241,0
242,0
243,4
244,0
245,0
246,0
247,0
248,0
249,0
250,25
251,0
252,0
253,0
254,0
255,0
256,8
257,0
258,0
259,0
260,0
261,0
262,0
263,17
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,5
273,0
274,0
275,0
276,2
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,29
285,0
286,62
287,0
288,0
289,0
290,0
291,0
292,10
293,18
294,0
295,0
296,40
297,0
298,0
299,26
300,0
301,0
302,0
303,37
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,14
313,0
314,0
315,0
316,0
317,0
318,0
319,16
320,10
321,0
322,21
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,49
332,0
333,0
334,0
335,0
336,0
337,0
338,1
339,0
340,0
341,24
342,0
343,0
344,0
345,0
346,0
347,24
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,17
365,28
366,0
367,50
368,0
369,0
370,0
371,0
372,22
373,0
374,0
375,40
376,0
377,0
378,0
379,0
380,38
381,0
382,0
383,0
384,0
385,49
386,0
387,0
388,0
389,0
390,0
391,40
392,0
393,0
394,19
395,0
396,0
397,0
398,0
399,0
400,6
401,0
402,0
403,0
404,50
405,0
406,0
407,0
408,0
409,0
410,0
411,4
412,7
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,93
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,60
431,0
432,0
433,0
434,52
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,20
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,8
461,0
462,0
463,0
464,21
465,0
466,23
467,0
468,0
469,7
470,0
471,0
472,0
473,0
474,0
475,0
476,91
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,6
486,0
487,0
488,0
489,0
490,0
491,18
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,12
501,0
502,0
503,0
504,18
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,3
513,0
514,0
515,11
516,0
517,0
518,0
519,0
520,0
521,3
522,0
523,10
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,5
