Position,Value
0,0
1,43
2,0
3,0
4,0
5,0
6,0
7,46
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,41
19,0
20,0
21,0
22,0
23,0
24,0
25,32
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,14
37,0
38,0
39,44
40,0
41,0
42,0
43,49
44,0
45,0
46,0
47,0
48,0
49,22
50,0
51,0
52,0
53,0
54,15
55,18
56,0
57,10
58,0
59,0
60,17
61,0
62,0
63,0
64,23
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,19
76,9
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,11
92,0
93,17
94,0
95,0
96,0
97,0
98,38
99,24
100,0
101,0
102,55
103,28
104,0
105,0
106,0
107,0
108,32
109,0
110,0
111,24
112,29
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,16
122,0
123,0
124,29
125,0
126,10
127,0
128,0
129,0
130,16
131,0
132,0
133,0
134,0
135,12
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,47
144,0
145,0
146,0
147,0
148,31
149,0
150,0
151,0
152,16
153,0
154,0
155,0
156,0
157,0
158,30
159,0
160,0
161,0
162,0
163,0
164,23
165,0
166,28
167,0
168,31
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,2
181,0
182,0
183,0
184,17
185,0
186,0
187,13
188,0
189,0
190,0
191,0
192,32
193,0
194,0
195,0
196,39
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,51
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,18
226,15
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,24
235,0
236,0
237,34
238,0
239,72
240,0
241,10
242,0
243,43
244,0
245,0
246,0
247,0
248,38
249,0
250,15
251,0
252,0
253,44
254,0
255,24
256,22
257,18
258,26
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,29
268,0
269,0
270,16
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,24
294,0
295,0
296,0
297,0
298,0
299,18
300,0
301,22
302,0
303,0
304,0
305,8
306,0
307,28
308,0
309,0
310,0
311,0
312,28
313,0
314,0
315,0
316,53
317,0
318,0
319,0
320,40
321,0
322,28
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,38
333,41
334,16
335,0
336,0
337,26
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,17
353,0
354,16
355,0
356,0
357,0
358,0
359,7
360,17
361,0
362,0
363,0
364,0
365,43
366,19
367,26
368,0
369,0
370,0
371,0
372,17
373,0
374,0
375,27
376,0
377,0
378,0
379,0
380,0
381,0
382,12
383,0
384,0
385,0
386,0
387,0
388,0
389,11
390,0
391,0
392,18
393,5
394,0
395,0
396,0
397,0
398,26
399,39
400,0
401,0
402,0
403,0
404,0
