Position,Value
0,0
1,20
2,0
3,0
4,0
5,0
6,0
7,0
8,8
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,12
29,0
30,11
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,52
39,0
40,15
41,0
42,64
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,31
51,0
52,19
53,0
54,0
55,0
56,0
57,0
58,8
59,15
60,0
61,0
62,63
63,42
64,0
65,24
66,0
67,41
68,0
69,0
70,20
71,0
72,0
73,0
74,12
75,0
76,0
77,0
78,0
79,0
80,10
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,38
91,24
92,0
93,21
94,0
95,30
96,0
97,5
98,0
99,54
100,0
101,3
102,0
103,0
104,0
105,0
106,21
107,34
108,0
109,9
110,0
111,30
112,0
113,12
114,25
115,0
116,14
117,15
118,0
119,0
120,29
121,27
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,30
130,0
131,0
132,0
133,13
134,0
135,0
136,18
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,34
145,52
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,34
154,0
155,0
156,0
157,0
158,8
159,0
160,0
161,0
162,0
163,0
164,29
165,0
166,0
167,19
168,8
169,0
170,87
171,0
172,0
173,29
174,0
175,27
176,0
177,20
178,42
179,0
180,19
181,0
182,23
183,50
184,0
185,0
186,0
187,7
188,0
189,45
190,0
191,9
192,0
193,0
194,0
195,25
196,0
197,15
198,24
199,0
200,0
201,4
202,37
203,0
204,0
205,0
206,0
207,0
208,20
209,34
210,0
211,0
212,20
213,0
214,0
215,0
216,0
217,10
218,83
219,1
220,0
221,23
222,0
223,0
224,0
225,0
226,0
227,0
228,41
229,0
230,0
231,17
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,37
240,0
241,31
242,0
243,0
244,0
245,0
246,0
247,41
248,0
