Position,Value
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,93
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,20
30,0
31,0
32,46
33,0
34,0
35,0
36,0
37,40
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,210
49,0
50,1
51,0
52,0
53,0
54,0
55,0
56,8
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,2
77,9
78,0
79,0
80,0
81,3
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,77
98,0
99,0
100,43
101,0
102,0
103,28
104,0
105,0
106,0
107,0
108,0
109,1
110,0
111,4
112,0
113,0
114,13
115,1
116,14
117,0
118,0
119,62
120,0
121,0
122,0
123,0
124,0
125,11
126,0
127,0
128,0
129,10
130,0
131,0
132,0
133,71
134,0
135,0
136,0
137,0
138,0
139,4
140,114
141,0
142,0
143,0
144,0
145,56
146,9
147,0
148,8
149,1
150,103
151,0
152,34
153,17
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,13
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,25
181,0
182,0
183,51
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,158
194,0
195,54
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,20
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,13
216,0
217,0
218,0
219,0
220,0
221,33
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,39
237,21
238,0
239,0
240,0
241,4
242,2
243,0
244,0
245,6
246,0
247,2
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,1
257,0
258,20
259,0
260,0
261,0
262,4
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,9
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,10
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,46
296,0
297,28
298,0
299,0
300,0
301,4
302,0
303,0
304,7
305,0
306,0
307,5
308,0
309,0
310,0
311,51
312,0
313,0
314,8
315,0
316,0
317,0
318,0
319,0
320,0
321,1
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,79
336,0
337,0
338,24
339,0
340,0
341,0
342,35
343,0
344,0
345,142
346,0
347,0
348,5
349,2
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,38
358,0
359,0
360,0
361,70
362,9
363,0
364,13
365,0
366,0
367,0
368,1
369,0
370,258
371,5
372,13
373,0
374,0
375,0
376,0
377,0
378,0
379,2
380,0
381,0
382,4
383,0
384,0
385,0
386,0
387,64
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,8
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,12
415,6
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,116
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,7
441,0
442,3
443,0
444,0
445,0
446,0
447,0
448,86
449,0
450,0
451,0
452,0
453,0
454,0
455,2
456,0
457,0
458,31
459,0
460,0
461,0
462,3
463,0
464,0
465,7
466,37
467,10
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,7
481,0
482,0
483,2
484,0
485,0
486,0
487,0
488,0
489,13
490,1
491,0
492,0
493,0
494,73
495,18
496,0
497,0
498,0
499,0
500,0
501,0
502,11
503,0
504,0
505,0
506,0
507,1
508,0
509,0
510,18
511,22
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,13
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
