dataset,Bin_Center,mean_density,sd_density,n_datasets,se_density
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,0.0,0.147525,0.035574831927454934,16,0.008893707981863733
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,10000.0,0.145246875,0.03844726580634663,32,0.006796580592437345
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,20000.0,0.119203125,0.03187375788218669,32,0.0056345375850980935
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,30000.0,0.114196875,0.03357790637265772,32,0.005935791323538316
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,40000.0,0.119403125,0.04620983336473714,32,0.008168821632426503
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,50000.0,0.094075,0.027638028966648295,32,0.00488575942523681
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,60000.0,0.09336562500000001,0.026719143908622473,32,0.004723321961321546
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,70000.0,0.105075,0.041093347707462966,32,0.0072643462064009325
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,80000.0,0.095471875,0.03780623121856518,32,0.006683260616438498
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,90000.0,0.082046875,0.034089881048770976,32,0.006026296514857183
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,100000.0,0.08468125,0.03568665999519853,32,0.006308569820125892
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,110000.0,0.087765625,0.044683811092948666,32,0.00789905645827067
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,120000.0,0.06891875,0.034297460053610854,32,0.0060629916453457415
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,130000.0,0.06550625,0.033500100505386064,32,0.0059220370594473435
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,140000.0,0.0734875,0.04553587561189458,32,0.008049681608109446
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,150000.0,0.065071875,0.03797939368602485,32,0.00671387170518543
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,160000.0,0.042996875,0.03405391819979112,32,0.006019939121261071
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,170000.0,0.05069,0.03562786927344263,30,0.0065047292256365736
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,180000.0,0.05559642857142857,0.03331978037968234,28,0.006296846615994913
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,190000.0,0.056025,0.03470497482750532,28,0.006558623760738272
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,200000.0,0.055846428571428575,0.04249735923946383,28,0.00803124599461388
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,210000.0,0.05475,0.04213221253783538,28,0.007962239754287854
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,220000.0,0.05357142857142857,0.0338115896976702,28,0.006389789840842068
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,230000.0,0.05503461538461539,0.035740206404638375,26,0.00700923114911865
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,240000.0,0.060507692307692304,0.05127891514513092,26,0.010056622652341968
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,250000.0,0.04971538461538461,0.04165444218623212,26,0.008169108212900771
FD11_FDDP210435830-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,260000.0,0.04501923076923077,0.03385201936937611,26,0.006638927205344989
