dataset,Bin_Center,mean_density,sd_density,n_datasets,se_density
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,0.0,0.13290625,0.028553282794336162,16,0.0071383206985840405
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,10000.0,0.129625,0.034207158277462256,32,0.006047028395778775
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,20000.0,0.10608125,0.029272275085986694,32,0.005174656053514805
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,30000.0,0.101221875,0.030172554655439495,32,0.005333804500645751
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,40000.0,0.10975312499999999,0.04387543941053743,32,0.00775615518368263
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,50000.0,0.085146875,0.02423528465228785,32,0.00428423353040475
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,60000.0,0.08514375,0.023995092744276934,32,0.004241773198669586
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,70000.0,0.095553125,0.03829041810886391,32,0.006768853574811462
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,80000.0,0.08885,0.03427111075319947,32,0.006058333703095638
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,90000.0,0.073896875,0.0314134703423804,32,0.00555316947492492
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,100000.0,0.0791,0.03306363366249605,32,0.0058448798933546904
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,110000.0,0.081603125,0.04258175805379121,32,0.007527462468670163
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,120000.0,0.06407500000000001,0.03185577377149462,32,0.005631358413442102
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,130000.0,0.061962500000000004,0.031378015213038526,32,0.005546901834328549
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,140000.0,0.069084375,0.043602767812228355,32,0.0077079531996322986
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,150000.0,0.06043125,0.03630629944007318,32,0.006418107633466275
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,160000.0,0.04005625,0.031165437199026286,32,0.005509322995518743
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,170000.0,0.047483333333333336,0.032664882369754296,30,0.005963764304055745
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,180000.0,0.0525,0.031586049428798765,28,0.005969202263399663
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,190000.0,0.053082142857142856,0.03221897363208148,28,0.006088813694873933
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,200000.0,0.05300357142857143,0.03904528692706626,28,0.0073788656484413346
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,210000.0,0.05290714285714286,0.04047646713257459,28,0.007649333284519431
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,220000.0,0.05090714285714286,0.0321847551739712,28,0.006082347014130512
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,230000.0,0.05266923076923077,0.034341400894323096,26,0.006734902818625623
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,240000.0,0.058830769230769235,0.05140064411449155,26,0.010080495667347329
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,250000.0,0.04615384615384615,0.03857472987093214,26,0.007565126936286672
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,260000.0,0.043561538461538464,0.03231759987280091,26,0.006338002783995982
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,270000.0,0.055288461538461536,0.04308933350074541,26,0.008450513551846468
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,280000.0,0.04212307692307692,0.032186386037482466,26,0.0063122696337366705
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,290000.0,0.053092307692307696,0.04866048025309182,26,0.009543105321204292
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,300000.0,0.062457692307692304,0.07010888772803017,26,0.013749484100058138
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,310000.0,0.06301153846153845,0.11831511932774467,26,0.023203503930970346
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,320000.0,0.05647692307692308,0.06842130842182022,26,0.013418522568785063
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,330000.0,0.04338076923076923,0.05162528077777995,26,0.010124550541561786
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,340000.0,0.0446,0.04351201213458187,26,0.00853340765191996
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,350000.0,0.04606538461538461,0.04397189959333293,26,0.008623599002928741
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,360000.0,0.03582307692307692,0.03155398304737211,26,0.006188245203466396
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,370000.0,0.03525384615384615,0.035282700925742407,26,0.006919506942793028
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,380000.0,0.036254166666666664,0.03346147660619098,24,0.006830295310437008
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,390000.0,0.04145416666666667,0.039152699714419904,24,0.007992011362728452
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,400000.0,0.032433333333333335,0.029779751899376296,24,0.0060787664016791745
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,410000.0,0.0346375,0.03171163292931283,24,0.0064731099656047545
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,420000.0,0.047079166666666665,0.051770681472672615,24,0.010567646103683891
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,430000.0,0.04545,0.055592414246362166,24,0.011347754039418128
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,440000.0,0.037054166666666666,0.04606966349917846,24,0.009403930682892516
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,450000.0,0.031381818181818184,0.03976929464469789,22,0.008478842107206931
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,460000.0,0.026975,0.02861800822448764,20,0.006399181177060243
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,470000.0,0.025122222222222223,0.027882496207679144,18,0.006571967381619372
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,480000.0,0.03415625,0.033667352509515795,16,0.008416838127378949
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,490000.0,0.0338125,0.03479256386068724,16,0.00869814096517181
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,500000.0,0.04498125,0.05977191334565089,16,0.014942978336412723
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,510000.0,0.038625,0.040419607453149105,16,0.010104901863287276
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,520000.0,0.02860625,0.03107100403377185,16,0.007767751008442962
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,530000.0,0.0381625,0.04342740877986313,16,0.010856852194965783
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,540000.0,0.035818749999999996,0.05150954887202955,16,0.012877387218007387
yEK19a_6_FDDP220013497-1a_HY_trimmed_forward_notrimmed.sorted.bam,550000.0,0.03633125,0.05062414073344851,16,0.012656035183362127
