dataset,Bin_Center,mean_density,sd_density,n_datasets,se_density
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,0.0,0.07770625,0.018135985176806174,16,0.0045339962942015435
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,10000.0,0.075928125,0.023476126986929753,32,0.004150032147113635
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,20000.0,0.061315625,0.021640689115719623,32,0.0038255695058188144
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,30000.0,0.0574625,0.019524950951984983,32,0.0034515563051208294
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,40000.0,0.06270625,0.03713260403281817,32,0.0065641790286801675
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,50000.0,0.045521874999999996,0.013669054628447565,32,0.002416370305046159
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,60000.0,0.04551875,0.014586017110962482,32,0.0025784679024161467
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,70000.0,0.0562375,0.033890552018653104,32,0.005991059787636263
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,80000.0,0.047359375,0.02439304315651255,32,0.004312121557436532
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,90000.0,0.03993125,0.01945715620072355,32,0.0034395717730343754
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,100000.0,0.041615624999999996,0.017313673682120948,32,0.003060654016969696
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,110000.0,0.04550625,0.029140869620827452,32,0.005151426629640037
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,120000.0,0.032465625,0.016347271832662713,32,0.0028898166916939113
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,130000.0,0.0308625,0.01574964925364699,32,0.0027841709471408587
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,140000.0,0.035240625,0.023498330199769928,32,0.004153957157704489
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,150000.0,0.03109375,0.0203180824835035,32,0.0035917634761982327
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,160000.0,0.020584375,0.016257824108965646,32,0.0028740044186969372
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,170000.0,0.023693333333333334,0.016323580010764064,30,0.002980264330378633
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,180000.0,0.026153571428571425,0.01541959989255755,28,0.0029140304737018258
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,190000.0,0.026389285714285716,0.015915479054837575,28,0.0030077428268255393
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,200000.0,0.0297,0.02799108323628689,28,0.005289817512180294
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,210000.0,0.02775357142857143,0.02488992778798294,28,0.0047037542198113454
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,220000.0,0.024992857142857143,0.01571597273291726,28,0.002970039675912229
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,230000.0,0.026453846153846154,0.01839437372174939,26,0.0036074334825968645
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,240000.0,0.03221538461538462,0.03562305649219552,26,0.006986256161058581
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,250000.0,0.02526923076923077,0.02664199345740884,26,0.005224924789243806
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,260000.0,0.021842307692307692,0.018088010903953435,26,0.0035473507908206784
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,270000.0,0.029261538461538464,0.028144371755973903,26,0.005519565414673868
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,280000.0,0.021246153846153845,0.016255294048874804,26,0.0031879254444000496
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,290000.0,0.029150000000000002,0.03339028900743448,26,0.006548374431285042
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,300000.0,0.03770384615384615,0.05967480862655014,26,0.011703192832949778
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,310000.0,0.0419923076923077,0.1115154156987344,26,0.021869972335163766
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,320000.0,0.03286923076923077,0.05183816948335093,26,0.010166301451712939
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,330000.0,0.024434615384615384,0.03710517960940432,26,0.007276924418604528
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,340000.0,0.024076923076923076,0.026256523877959285,26,0.005149327985108819
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,350000.0,0.024007692307692306,0.024601185712512685,26,0.0048246894617547005
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,360000.0,0.017296153846153847,0.01526613194674357,26,0.0029939347959049103
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,370000.0,0.016746153846153848,0.01690179234919731,26,0.003314714192432704
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,380000.0,0.019441666666666666,0.020900403920928682,24,0.0042662770853616775
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,390000.0,0.020904166666666668,0.021234231574976056,24,0.004334419369898878
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,400000.0,0.015508333333333332,0.014208659841545705,24,0.002900330545046788
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,410000.0,0.017,0.01567584683240569,24,0.0031998188354514924
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,420000.0,0.024091666666666667,0.027960467693212653,24,0.0057074065681620685
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,430000.0,0.0255875,0.0381976246985162,24,0.0077970574914747355
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,440000.0,0.0216625,0.032730995979745055,24,0.006681186576955246
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,450000.0,0.016409090909090908,0.022278046188823248,22,0.004749695406460493
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,460000.0,0.013105,0.013777727067912717,20,0.0030807934299291696
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,470000.0,0.012294444444444445,0.013749415911539541,18,0.0032407684094679415
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,480000.0,0.01655625,0.015842220751313033,16,0.003960555187828258
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,490000.0,0.01701875,0.017994007104218526,16,0.004498501776054631
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,500000.0,0.02744375,0.041426174797262336,16,0.010356543699315584
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,510000.0,0.01866875,0.019938863850948646,16,0.0049847159627371615
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,520000.0,0.01375625,0.01469571224314539,16,0.0036739280607863477
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,530000.0,0.021175,0.02807550533828376,16,0.00701887633457094
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,540000.0,0.02223125,0.039317099227520164,16,0.009829274806880041
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,550000.0,0.0181,0.026896269877686264,16,0.006724067469421566
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,560000.0,0.0139875,0.015530008585531002,16,0.0038825021463827505
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,570000.0,0.01458125,0.01768118467938918,16,0.004420296169847295
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,580000.0,0.012592857142857143,0.016076378480707185,14,0.004296592878207976
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,590000.0,0.01732857142857143,0.031317442389221344,14,0.0083699385464641
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,600000.0,0.009208333333333334,0.011539769836473684,12,0.0033312446107372023
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,610000.0,0.010674999999999999,0.013767757129018378,12,0.003974409142288075
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,620000.0,0.015260000000000001,0.025623782355893954,10,0.008102951451306014
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,630000.0,0.01703,0.020430916115860624,10,0.006460822960996016
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,640000.0,0.013739999999999999,0.018211424985431535,10,0.005758958239126239
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,650000.0,0.03505,0.052962196760654535,8,0.01872496423799751
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,660000.0,0.011275,0.017014174762742473,8,0.00601541917551411
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,670000.0,0.008987499999999999,0.01307947547004193,8,0.004624292899614878
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,680000.0,0.016200000000000003,0.018292402794603008,6,0.007467842169373068
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,690000.0,0.012383333333333335,0.013785269916351536,6,0.005627812876933434
dnrp1-2_merged-DpnII-NlaIII-a_trimmed.sorted.bam,700000.0,0.013166666666666667,0.014510777603790456,6,0.005924000150048764
