window_size,threshold,tolerance_type,tolerance_value,precision,mae_localization,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index
10,0.0,full_window,10,0.0617983651226158,4.618794326241135,0.5808444902162719,0.11171131706402,9175,971,8204,1537.0,0.9988784454331081,0.41487006023997786
10,0.0,half_window,5,0.037166212534059946,4.618794326241135,0.35118434603501547,0.06721860831854919,9175,971,8204,1537.0,0.9988784454331081,0.41487006023997786
10,0.0,quarter_window,2,0.018419618528610356,4.618794326241135,0.17404737384140062,0.03331362113148039,9175,971,8204,1537.0,0.9988784454331081,0.41487006023997786
10,1.0,full_window,10,0.05246776345042241,4.6059322033898304,0.243048403707518,0.0863046260742366,4498,971,3527,1796.0,0.9988252663589468,0.4644054074713709
10,1.0,half_window,5,0.03156958648288128,4.6059322033898304,0.1462409886714727,0.051929054671786434,4498,971,3527,1796.0,0.9988252663589468,0.4644054074713709
10,1.0,quarter_window,2,0.014895509115162294,4.6059322033898304,0.0690010298661174,0.024501737063448527,4498,971,3527,1796.0,0.9988252663589468,0.4644054074713709
10,10.0,full_window,10,0.0,inf,0.0,0.0,5,971,966,288159.0,0.5963703717453798,0.003896857535177948
10,10.0,half_window,5,0.0,inf,0.0,0.0,5,971,966,288159.0,0.5963703717453798,0.003896857535177948
10,10.0,quarter_window,2,0.0,inf,0.0,0.0,5,971,966,288159.0,0.5963703717453798,0.003896857535177948
10,11.0,full_window,10,0.0,inf,0.0,0.0,2,971,969,288159.0,0.5787431551603296,0.003642315684975666
10,11.0,half_window,5,0.0,inf,0.0,0.0,2,971,969,288159.0,0.5787431551603296,0.003642315684975666
10,11.0,quarter_window,2,0.0,inf,0.0,0.0,2,971,969,288159.0,0.5787431551603296,0.003642315684975666
10,12.0,full_window,10,0.0,inf,0.0,0.0,1,971,970,288159.0,0.4895792012076575,0.007114216072000539
10,12.0,half_window,5,0.0,inf,0.0,0.0,1,971,970,288159.0,0.4895792012076575,0.007114216072000539
10,12.0,quarter_window,2,0.0,inf,0.0,0.0,1,971,970,288159.0,0.4895792012076575,0.007114216072000539
10,13.0,full_window,10,0.0,inf,0.0,0.0,1,971,970,288159.0,0.4895792012076575,0.007114216072000539
10,13.0,half_window,5,0.0,inf,0.0,0.0,1,971,970,288159.0,0.4895792012076575,0.007114216072000539
10,13.0,quarter_window,2,0.0,inf,0.0,0.0,1,971,970,288159.0,0.4895792012076575,0.007114216072000539
10,14.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,14.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,14.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,15.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,15.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,15.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,16.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,16.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,16.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,17.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,17.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,17.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,18.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,18.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,18.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,19.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,19.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,19.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,2.0,full_window,10,0.05548302872062663,4.647058823529412,0.08753861997940268,0.06791849780263684,1532,971,561,3021.0,0.998325619382597,0.4867523259227601
10,2.0,half_window,5,0.03328981723237598,4.647058823529412,0.05252317198764161,0.040751098681582096,1532,971,561,3021.0,0.998325619382597,0.4867523259227601
10,2.0,quarter_window,2,0.015665796344647518,4.647058823529412,0.024716786817713696,0.019176987614862164,1532,971,561,3021.0,0.998325619382597,0.4867523259227601
10,20.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,20.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,20.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,21.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,21.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,21.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,22.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,22.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,22.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,23.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,23.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,23.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,24.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,24.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,24.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,25.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,25.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,25.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,26.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,26.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,26.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,27.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,27.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,27.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,28.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,28.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,28.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,29.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,29.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,29.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,3.0,full_window,10,0.05474452554744526,4.8,0.030895983522142123,0.03949967083607637,548,971,423,3021.0,0.9963256406925082,0.365722281153313
10,3.0,half_window,5,0.029197080291970802,4.8,0.016477857878475798,0.02106649111257406,548,971,423,3021.0,0.9963256406925082,0.365722281153313
10,3.0,quarter_window,2,0.014598540145985401,4.8,0.008238928939237899,0.01053324555628703,548,971,423,3021.0,0.9963256406925082,0.365722281153313
10,30.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,30.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,30.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,31.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,31.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,31.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,32.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,32.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,32.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,33.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,33.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,33.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,34.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,34.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,34.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,35.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,35.0,half_window,5,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,35.0,quarter_window,2,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
10,36.0,full_window,10,0.0,inf,0.0,0.0,0,971,971,inf,0.0013346090260727397,0.002351687237510534
