dataset_id,window_size,threshold,tolerance_type,tolerance_value,precision,recall,num_detected,num_true
3,10,0.0,full_window,10,0.042549355449382494,0.9587109768378651,33279,993
3,10,0.0,half_window,5,0.022386489978665224,0.7280966767371602,33279,993
3,10,0.0,quarter_window,2,0.010697436822019893,0.35850956696878145,33279,993
3,10,1.0,full_window,10,0.055589718361825115,0.7260825780463243,16262,993
3,10,1.0,half_window,5,0.0322223588734473,0.5196374622356495,16262,993
3,10,1.0,quarter_window,2,0.01598819333415324,0.2618328298086606,16262,993
3,10,2.0,full_window,10,0.06579123676805575,0.4390735146022155,7463,993
3,10,2.0,half_window,5,0.040868283532091654,0.30513595166163143,7463,993
3,10,2.0,quarter_window,2,0.021573093930054937,0.162134944612286,7463,993
3,10,3.0,full_window,10,0.08313253012048193,0.19133937562940584,2490,993
3,10,3.0,half_window,5,0.05461847389558233,0.13595166163141995,2490,993
3,10,3.0,quarter_window,2,0.02971887550200803,0.07452165156092648,2490,993
3,10,4.0,full_window,10,0.11413043478260869,0.07854984894259819,736,993
3,10,4.0,half_window,5,0.07880434782608696,0.05840886203423968,736,993
3,10,4.0,quarter_window,2,0.04755434782608696,0.035246727089627394,736,993
3,10,5.0,full_window,10,0.1761904761904762,0.032225579053373615,210,993
3,10,5.0,half_window,5,0.12380952380952381,0.026183282980866064,210,993
3,10,5.0,quarter_window,2,0.08095238095238096,0.017119838872104734,210,993
3,10,6.0,full_window,10,0.2807017543859649,0.015105740181268883,57,993
3,10,6.0,half_window,5,0.2631578947368421,0.015105740181268883,57,993
3,10,6.0,quarter_window,2,0.15789473684210525,0.00906344410876133,57,993
3,10,7.0,full_window,10,0.15384615384615385,0.002014098690835851,13,993
3,10,7.0,half_window,5,0.15384615384615385,0.002014098690835851,13,993
3,10,7.0,quarter_window,2,0.07692307692307693,0.0010070493454179255,13,993
3,10,8.0,full_window,10,0.5,0.002014098690835851,4,993
3,10,8.0,half_window,5,0.5,0.002014098690835851,4,993
3,10,8.0,quarter_window,2,0.25,0.0010070493454179255,4,993
3,10,9.0,full_window,10,0.5,0.0010070493454179255,2,993
3,10,9.0,half_window,5,0.5,0.0010070493454179255,2,993
3,10,9.0,quarter_window,2,0.0,0.0,2,993
3,10,10.0,full_window,10,0.0,0.0,0,993
3,10,10.0,half_window,5,0.0,0.0,0,993
3,10,10.0,quarter_window,2,0.0,0.0,0,993
3,10,11.0,full_window,10,0.0,0.0,0,993
3,10,11.0,half_window,5,0.0,0.0,0,993
3,10,11.0,quarter_window,2,0.0,0.0,0,993
3,10,12.0,full_window,10,0.0,0.0,0,993
3,10,12.0,half_window,5,0.0,0.0,0,993
3,10,12.0,quarter_window,2,0.0,0.0,0,993
3,10,13.0,full_window,10,0.0,0.0,0,993
3,10,13.0,half_window,5,0.0,0.0,0,993
3,10,13.0,quarter_window,2,0.0,0.0,0,993
3,10,14.0,full_window,10,0.0,0.0,0,993
3,10,14.0,half_window,5,0.0,0.0,0,993
3,10,14.0,quarter_window,2,0.0,0.0,0,993
3,10,15.0,full_window,10,0.0,0.0,0,993
3,10,15.0,half_window,5,0.0,0.0,0,993
3,10,15.0,quarter_window,2,0.0,0.0,0,993
3,10,16.0,full_window,10,0.0,0.0,0,993
3,10,16.0,half_window,5,0.0,0.0,0,993
3,10,16.0,quarter_window,2,0.0,0.0,0,993
3,10,17.0,full_window,10,0.0,0.0,0,993
3,10,17.0,half_window,5,0.0,0.0,0,993
3,10,17.0,quarter_window,2,0.0,0.0,0,993
3,10,18.0,full_window,10,0.0,0.0,0,993
3,10,18.0,half_window,5,0.0,0.0,0,993
3,10,18.0,quarter_window,2,0.0,0.0,0,993
3,10,19.0,full_window,10,0.0,0.0,0,993
3,10,19.0,half_window,5,0.0,0.0,0,993
3,10,19.0,quarter_window,2,0.0,0.0,0,993
3,10,20.0,full_window,10,0.0,0.0,0,993
3,10,20.0,half_window,5,0.0,0.0,0,993
3,10,20.0,quarter_window,2,0.0,0.0,0,993
3,10,21.0,full_window,10,0.0,0.0,0,993
3,10,21.0,half_window,5,0.0,0.0,0,993
3,10,21.0,quarter_window,2,0.0,0.0,0,993
3,10,22.0,full_window,10,0.0,0.0,0,993
3,10,22.0,half_window,5,0.0,0.0,0,993
3,10,22.0,quarter_window,2,0.0,0.0,0,993
3,10,23.0,full_window,10,0.0,0.0,0,993
3,10,23.0,half_window,5,0.0,0.0,0,993
3,10,23.0,quarter_window,2,0.0,0.0,0,993
3,10,24.0,full_window,10,0.0,0.0,0,993
3,10,24.0,half_window,5,0.0,0.0,0,993
3,10,24.0,quarter_window,2,0.0,0.0,0,993
3,10,25.0,full_window,10,0.0,0.0,0,993
3,10,25.0,half_window,5,0.0,0.0,0,993
3,10,25.0,quarter_window,2,0.0,0.0,0,993
3,10,26.0,full_window,10,0.0,0.0,0,993
3,10,26.0,half_window,5,0.0,0.0,0,993
3,10,26.0,quarter_window,2,0.0,0.0,0,993
3,10,27.0,full_window,10,0.0,0.0,0,993
3,10,27.0,half_window,5,0.0,0.0,0,993
3,10,27.0,quarter_window,2,0.0,0.0,0,993
3,10,28.0,full_window,10,0.0,0.0,0,993
3,10,28.0,half_window,5,0.0,0.0,0,993
3,10,28.0,quarter_window,2,0.0,0.0,0,993
3,10,29.0,full_window,10,0.0,0.0,0,993
3,10,29.0,half_window,5,0.0,0.0,0,993
3,10,29.0,quarter_window,2,0.0,0.0,0,993
3,10,30.0,full_window,10,0.0,0.0,0,993
3,10,30.0,half_window,5,0.0,0.0,0,993
3,10,30.0,quarter_window,2,0.0,0.0,0,993
3,10,31.0,full_window,10,0.0,0.0,0,993
3,10,31.0,half_window,5,0.0,0.0,0,993
3,10,31.0,quarter_window,2,0.0,0.0,0,993
3,10,32.0,full_window,10,0.0,0.0,0,993
3,10,32.0,half_window,5,0.0,0.0,0,993
3,10,32.0,quarter_window,2,0.0,0.0,0,993
3,10,33.0,full_window,10,0.0,0.0,0,993
3,10,33.0,half_window,5,0.0,0.0,0,993
3,10,33.0,quarter_window,2,0.0,0.0,0,993
3,10,34.0,full_window,10,0.0,0.0,0,993
3,10,34.0,half_window,5,0.0,0.0,0,993
3,10,34.0,quarter_window,2,0.0,0.0,0,993
3,10,35.0,full_window,10,0.0,0.0,0,993
3,10,35.0,half_window,5,0.0,0.0,0,993
3,10,35.0,quarter_window,2,0.0,0.0,0,993
3,10,36.0,full_window,10,0.0,0.0,0,993
3,10,36.0,half_window,5,0.0,0.0,0,993
3,10,36.0,quarter_window,2,0.0,0.0,0,993
3,10,37.0,full_window,10,0.0,0.0,0,993
3,10,37.0,half_window,5,0.0,0.0,0,993
3,10,37.0,quarter_window,2,0.0,0.0,0,993
3,10,38.0,full_window,10,0.0,0.0,0,993
3,10,38.0,half_window,5,0.0,0.0,0,993
3,10,38.0,quarter_window,2,0.0,0.0,0,993
3,10,39.0,full_window,10,0.0,0.0,0,993
3,10,39.0,half_window,5,0.0,0.0,0,993
3,10,39.0,quarter_window,2,0.0,0.0,0,993
3,10,40.0,full_window,10,0.0,0.0,0,993
3,10,40.0,half_window,5,0.0,0.0,0,993
3,10,40.0,quarter_window,2,0.0,0.0,0,993
3,20,0.0,full_window,20,0.08208955223880597,0.9798590130916415,16750,993
3,20,0.0,half_window,10,0.04692537313432836,0.7774420946626385,16750,993
3,20,0.0,quarter_window,5,0.0271044776119403,0.45720040281973817,16750,993
3,20,1.0,full_window,20,0.11487992077246843,0.7673716012084593,8078,993
3,20,1.0,half_window,10,0.07303788066353058,0.5871097683786506,8078,993
3,20,1.0,quarter_window,5,0.043327556325823226,0.35246727089627394,8078,993
3,20,2.0,full_window,20,0.1438529784537389,0.6112789526686808,4734,993
3,20,2.0,half_window,10,0.09970426700464723,0.47129909365558914,4734,993
3,20,2.0,quarter_window,5,0.060414026193493876,0.2880161127895267,4734,993
3,20,3.0,full_window,20,0.18571428571428572,0.47129909365558914,2730,993
3,20,3.0,half_window,10,0.136996336996337,0.37361530715005037,2730,993
3,20,3.0,quarter_window,5,0.08498168498168499,0.23363544813695872,2730,993
3,20,4.0,full_window,20,0.2490842490842491,0.3293051359516616,1365,993
3,20,4.0,half_window,10,0.19047619047619047,0.2618328298086606,1365,993
3,20,4.0,quarter_window,5,0.12527472527472527,0.17220543806646527,1365,993
3,20,5.0,full_window,20,0.3383233532934132,0.22356495468277945,668,993
3,20,5.0,half_window,10,0.27095808383233533,0.1822759315206445,668,993
3,20,5.0,quarter_window,5,0.17964071856287425,0.12084592145015106,668,993
3,20,6.0,full_window,20,0.4246153846153846,0.13695871097683787,325,993
3,20,6.0,half_window,10,0.3569230769230769,0.11681772406847936,325,993
3,20,6.0,quarter_window,5,0.2153846153846154,0.07049345417925479,325,993
3,20,7.0,full_window,20,0.55,0.08862034239677745,160,993
3,20,7.0,half_window,10,0.475,0.07653575025176233,160,993
3,20,7.0,quarter_window,5,0.2625,0.04229607250755287,160,993
3,20,8.0,full_window,20,0.6588235294117647,0.05639476334340383,85,993
3,20,8.0,half_window,10,0.6,0.0513595166163142,85,993
3,20,8.0,quarter_window,5,0.32941176470588235,0.028197381671701913,85,993
3,20,9.0,full_window,20,0.8,0.04028197381671702,50,993
3,20,9.0,half_window,10,0.72,0.03625377643504532,50,993
3,20,9.0,quarter_window,5,0.38,0.019133937562940583,50,993
3,20,10.0,full_window,20,0.8620689655172413,0.025176233635448138,29,993
3,20,10.0,half_window,10,0.7931034482758621,0.023162134944612285,29,993
3,20,10.0,quarter_window,5,0.5517241379310345,0.016112789526686808,29,993
3,20,11.0,full_window,20,0.9047619047619048,0.019133937562940583,21,993
3,20,11.0,half_window,10,0.8571428571428571,0.01812688821752266,21,993
3,20,11.0,quarter_window,5,0.5714285714285714,0.012084592145015106,21,993
3,20,12.0,full_window,20,0.9,0.00906344410876133,10,993
3,20,12.0,half_window,10,0.8,0.008056394763343404,10,993
3,20,12.0,quarter_window,5,0.5,0.005035246727089627,10,993
3,20,13.0,full_window,20,1.0,0.002014098690835851,2,993
3,20,13.0,half_window,10,1.0,0.002014098690835851,2,993
3,20,13.0,quarter_window,5,0.5,0.0010070493454179255,2,993
3,20,14.0,full_window,20,1.0,0.0010070493454179255,1,993
3,20,14.0,half_window,10,1.0,0.0010070493454179255,1,993
3,20,14.0,quarter_window,5,1.0,0.0010070493454179255,1,993
3,20,15.0,full_window,20,0.0,0.0,0,993
3,20,15.0,half_window,10,0.0,0.0,0,993
3,20,15.0,quarter_window,5,0.0,0.0,0,993
3,20,16.0,full_window,20,0.0,0.0,0,993
3,20,16.0,half_window,10,0.0,0.0,0,993
3,20,16.0,quarter_window,5,0.0,0.0,0,993
3,20,17.0,full_window,20,0.0,0.0,0,993
3,20,17.0,half_window,10,0.0,0.0,0,993
3,20,17.0,quarter_window,5,0.0,0.0,0,993
3,20,18.0,full_window,20,0.0,0.0,0,993
3,20,18.0,half_window,10,0.0,0.0,0,993
3,20,18.0,quarter_window,5,0.0,0.0,0,993
3,20,19.0,full_window,20,0.0,0.0,0,993
3,20,19.0,half_window,10,0.0,0.0,0,993
3,20,19.0,quarter_window,5,0.0,0.0,0,993
3,20,20.0,full_window,20,0.0,0.0,0,993
3,20,20.0,half_window,10,0.0,0.0,0,993
3,20,20.0,quarter_window,5,0.0,0.0,0,993
3,20,21.0,full_window,20,0.0,0.0,0,993
3,20,21.0,half_window,10,0.0,0.0,0,993
3,20,21.0,quarter_window,5,0.0,0.0,0,993
3,20,22.0,full_window,20,0.0,0.0,0,993
3,20,22.0,half_window,10,0.0,0.0,0,993
3,20,22.0,quarter_window,5,0.0,0.0,0,993
3,20,23.0,full_window,20,0.0,0.0,0,993
3,20,23.0,half_window,10,0.0,0.0,0,993
3,20,23.0,quarter_window,5,0.0,0.0,0,993
3,20,24.0,full_window,20,0.0,0.0,0,993
3,20,24.0,half_window,10,0.0,0.0,0,993
3,20,24.0,quarter_window,5,0.0,0.0,0,993
3,20,25.0,full_window,20,0.0,0.0,0,993
3,20,25.0,half_window,10,0.0,0.0,0,993
3,20,25.0,quarter_window,5,0.0,0.0,0,993
3,20,26.0,full_window,20,0.0,0.0,0,993
3,20,26.0,half_window,10,0.0,0.0,0,993
3,20,26.0,quarter_window,5,0.0,0.0,0,993
3,20,27.0,full_window,20,0.0,0.0,0,993
3,20,27.0,half_window,10,0.0,0.0,0,993
3,20,27.0,quarter_window,5,0.0,0.0,0,993
3,20,28.0,full_window,20,0.0,0.0,0,993
3,20,28.0,half_window,10,0.0,0.0,0,993
3,20,28.0,quarter_window,5,0.0,0.0,0,993
3,20,29.0,full_window,20,0.0,0.0,0,993
3,20,29.0,half_window,10,0.0,0.0,0,993
3,20,29.0,quarter_window,5,0.0,0.0,0,993
3,20,30.0,full_window,20,0.0,0.0,0,993
3,20,30.0,half_window,10,0.0,0.0,0,993
3,20,30.0,quarter_window,5,0.0,0.0,0,993
3,20,31.0,full_window,20,0.0,0.0,0,993
3,20,31.0,half_window,10,0.0,0.0,0,993
3,20,31.0,quarter_window,5,0.0,0.0,0,993
3,20,32.0,full_window,20,0.0,0.0,0,993
3,20,32.0,half_window,10,0.0,0.0,0,993
3,20,32.0,quarter_window,5,0.0,0.0,0,993
3,20,33.0,full_window,20,0.0,0.0,0,993
3,20,33.0,half_window,10,0.0,0.0,0,993
3,20,33.0,quarter_window,5,0.0,0.0,0,993
3,20,34.0,full_window,20,0.0,0.0,0,993
3,20,34.0,half_window,10,0.0,0.0,0,993
3,20,34.0,quarter_window,5,0.0,0.0,0,993
3,20,35.0,full_window,20,0.0,0.0,0,993
3,20,35.0,half_window,10,0.0,0.0,0,993
3,20,35.0,quarter_window,5,0.0,0.0,0,993
3,20,36.0,full_window,20,0.0,0.0,0,993
3,20,36.0,half_window,10,0.0,0.0,0,993
3,20,36.0,quarter_window,5,0.0,0.0,0,993
3,20,37.0,full_window,20,0.0,0.0,0,993
3,20,37.0,half_window,10,0.0,0.0,0,993
3,20,37.0,quarter_window,5,0.0,0.0,0,993
3,20,38.0,full_window,20,0.0,0.0,0,993
3,20,38.0,half_window,10,0.0,0.0,0,993
3,20,38.0,quarter_window,5,0.0,0.0,0,993
3,20,39.0,full_window,20,0.0,0.0,0,993
3,20,39.0,half_window,10,0.0,0.0,0,993
3,20,39.0,quarter_window,5,0.0,0.0,0,993
3,20,40.0,full_window,20,0.0,0.0,0,993
3,20,40.0,half_window,10,0.0,0.0,0,993
3,20,40.0,quarter_window,5,0.0,0.0,0,993
3,30,0.0,full_window,30,0.12440061521758798,0.9798590130916415,11053,993
3,30,0.0,half_window,15,0.07246901293766399,0.7955689828801611,11053,993
3,30,0.0,quarter_window,7,0.03980819686962816,0.4431017119838872,11053,993
3,30,1.0,full_window,30,0.17587131367292225,0.8096676737160121,5595,993
3,30,1.0,half_window,15,0.116532618409294,0.6505538771399798,5595,993
3,30,1.0,quarter_window,7,0.06577301161751564,0.37059415911379656,5595,993
3,30,2.0,full_window,30,0.23520297489928726,0.6878147029204431,3227,993
3,30,2.0,half_window,15,0.16857762627827705,0.5458207452165156,3227,993
3,30,2.0,quarter_window,7,0.09823365354818717,0.3192346424974824,3227,993
3,30,3.0,full_window,30,0.31565126050420167,0.5649546827794562,1904,993
3,30,3.0,half_window,15,0.23739495798319327,0.4551863041289023,1904,993
3,30,3.0,quarter_window,7,0.14600840336134455,0.2799597180261833,1904,993
3,30,4.0,full_window,30,0.4023372287145242,0.46324269889224573,1198,993
3,30,4.0,half_window,15,0.32220367278797996,0.38872104733131924,1198,993
3,30,4.0,quarter_window,7,0.2028380634390651,0.24471299093655588,1198,993
3,30,5.0,full_window,30,0.5040431266846361,0.364551863041289,742,993
3,30,5.0,half_window,15,0.4110512129380054,0.3071500503524673,742,993
3,30,5.0,quarter_window,7,0.27088948787061995,0.20241691842900303,742,993
3,30,6.0,full_window,30,0.6130434782608696,0.27895266868076535,460,993
3,30,6.0,half_window,15,0.5260869565217391,0.24370594159113795,460,993
3,30,6.0,quarter_window,7,0.3521739130434783,0.16314199395770393,460,993
3,30,7.0,full_window,30,0.7161290322580646,0.2215508559919436,310,993
3,30,7.0,half_window,15,0.6225806451612903,0.19436052366565962,310,993
3,30,7.0,quarter_window,7,0.41935483870967744,0.1309164149043303,310,993
3,30,8.0,full_window,30,0.8262910798122066,0.17522658610271905,213,993
3,30,8.0,half_window,15,0.7323943661971831,0.15709969788519637,213,993
3,30,8.0,quarter_window,7,0.5070422535211268,0.10876132930513595,213,993
3,30,9.0,full_window,30,0.8951048951048951,0.12890231621349446,143,993
3,30,9.0,half_window,15,0.8041958041958042,0.11581067472306143,143,993
3,30,9.0,quarter_window,7,0.5804195804195804,0.08358509566968782,143,993
3,30,10.0,full_window,30,0.92,0.09264853977844914,100,993
3,30,10.0,half_window,15,0.82,0.08257804632426989,100,993
3,30,10.0,quarter_window,7,0.59,0.059415911379657606,100,993
3,30,11.0,full_window,30,0.9342105263157895,0.07150050352467271,76,993
3,30,11.0,half_window,15,0.8421052631578947,0.06445115810674723,76,993
3,30,11.0,quarter_window,7,0.5789473684210527,0.044310171198388724,76,993
3,30,12.0,full_window,30,0.967741935483871,0.06042296072507553,62,993
3,30,12.0,half_window,15,0.8870967741935484,0.0553877139979859,62,993
3,30,12.0,quarter_window,7,0.6451612903225806,0.04028197381671702,62,993
3,30,13.0,full_window,30,0.9777777777777777,0.044310171198388724,45,993
3,30,13.0,half_window,15,0.8666666666666667,0.03927492447129909,45,993
3,30,13.0,quarter_window,7,0.6666666666666666,0.030211480362537766,45,993
3,30,14.0,full_window,30,0.9736842105263158,0.03726082578046324,38,993
3,30,14.0,half_window,15,0.8421052631578947,0.032225579053373615,38,993
3,30,14.0,quarter_window,7,0.631578947368421,0.02416918429003021,38,993
3,30,15.0,full_window,30,1.0,0.028197381671701913,27,993
3,30,15.0,half_window,15,0.8888888888888888,0.02416918429003021,27,993
3,30,15.0,quarter_window,7,0.6666666666666666,0.01812688821752266,27,993
3,30,16.0,full_window,30,1.0,0.02416918429003021,23,993
3,30,16.0,half_window,15,0.9565217391304348,0.022155085599194362,23,993
3,30,16.0,quarter_window,7,0.7391304347826086,0.017119838872104734,23,993
3,30,17.0,full_window,30,1.0,0.010070493454179255,10,993
3,30,17.0,half_window,15,0.9,0.00906344410876133,10,993
3,30,17.0,quarter_window,7,0.9,0.00906344410876133,10,993
3,30,18.0,full_window,30,1.0,0.008056394763343404,8,993
3,30,18.0,half_window,15,0.875,0.007049345417925478,8,993
3,30,18.0,quarter_window,7,0.875,0.007049345417925478,8,993
3,30,19.0,full_window,30,1.0,0.007049345417925478,7,993
3,30,19.0,half_window,15,0.8571428571428571,0.006042296072507553,7,993
3,30,19.0,quarter_window,7,0.8571428571428571,0.006042296072507553,7,993
3,30,20.0,full_window,30,1.0,0.004028197381671702,3,993
3,30,20.0,half_window,15,0.6666666666666666,0.002014098690835851,3,993
3,30,20.0,quarter_window,7,0.6666666666666666,0.002014098690835851,3,993
3,30,21.0,full_window,30,1.0,0.0010070493454179255,1,993
3,30,21.0,half_window,15,1.0,0.0010070493454179255,1,993
3,30,21.0,quarter_window,7,1.0,0.0010070493454179255,1,993
3,30,22.0,full_window,30,1.0,0.0010070493454179255,1,993
3,30,22.0,half_window,15,1.0,0.0010070493454179255,1,993
