dataset,Bin_Center,mean_density,sd_density,n_datasets,se_density
strain_yWT04a,0.0,0.1160625,0.029730228724313575,16,0.007432557181078394
strain_yWT04a,10000.0,0.11444375,0.026747612947459382,32,0.004728354623925407
strain_yWT04a,20000.0,0.093971875,0.024311290810796055,32,0.0042976696479280225
strain_yWT04a,30000.0,0.084009375,0.02536282979244715,32,0.004483557234079894
strain_yWT04a,40000.0,0.090859375,0.032520711607646934,32,0.005748903926694804
strain_yWT04a,50000.0,0.068684375,0.01996548811639241,32,0.0035294330092001257
strain_yWT04a,60000.0,0.06675625,0.022479337286466203,32,0.003973822957959964
strain_yWT04a,70000.0,0.072365625,0.02677885069897632,32,0.004733876730407069
strain_yWT04a,80000.0,0.06928125,0.02856930946922566,32,0.005050388114876628
strain_yWT04a,90000.0,0.058346875,0.02119200982073044,32,0.003746253462802601
strain_yWT04a,100000.0,0.06064375,0.02515343800653078,32,0.004446541646143337
strain_yWT04a,110000.0,0.063221875,0.032509658459374216,32,0.005746949987670529
strain_yWT04a,120000.0,0.04733125,0.02273529922048886,32,0.004019071062778225
strain_yWT04a,130000.0,0.045518750000000004,0.022613205355535355,32,0.003997487712815751
strain_yWT04a,140000.0,0.053240625,0.03550892536027999,32,0.006277150478725238
strain_yWT04a,150000.0,0.044809375,0.02489508773122042,32,0.004400871338244995
strain_yWT04a,160000.0,0.032787500000000004,0.024553545831574423,32,0.00434049468992024
strain_yWT04a,170000.0,0.03575,0.024408347215514277,30,0.00445633412045186
strain_yWT04a,180000.0,0.03831071428571429,0.022561756224091775,28,0.00426377115070075
strain_yWT04a,190000.0,0.03983928571428571,0.02458202202582828,28,0.004645565500246702
strain_yWT04a,200000.0,0.0391,0.02712825505302953,28,0.005126758312389106
strain_yWT04a,210000.0,0.03784285714285714,0.028105323452136365,28,0.005311406883670298
strain_yWT04a,220000.0,0.038175,0.02762499706720279,28,0.0052206337291933755
strain_yWT04a,230000.0,0.038146153846153844,0.023777001169520612,26,0.004663053574542464
strain_yWT04a,240000.0,0.043776923076923074,0.044363293905590975,26,0.008700357742763856
strain_yWT04a,250000.0,0.03428076923076923,0.02831648310409708,26,0.005553319227081208
strain_yWT04a,260000.0,0.033973076923076925,0.025555814331651543,26,0.005011907537032514
strain_yWT04a,270000.0,0.03982692307692308,0.029810368098261486,26,0.00584629417847766
strain_yWT04a,280000.0,0.029765384615384617,0.022374091128940943,26,0.004387920279437426
strain_yWT04a,290000.0,0.03757692307692308,0.03374782135418295,26,0.006618492293316236
strain_yWT04a,300000.0,0.04681538461538462,0.06604513421779196,26,0.01295251646747599
strain_yWT04a,310000.0,0.056350000000000004,0.13109761630174668,26,0.02571035783492715
strain_yWT04a,320000.0,0.04301923076923077,0.05916526696791467,26,0.01160326349216629
strain_yWT04a,330000.0,0.03136923076923077,0.03596888398858957,26,0.007054078513075897
strain_yWT04a,340000.0,0.033923076923076924,0.031188873755777814,26,0.006116641380295883
strain_yWT04a,350000.0,0.03207692307692307,0.030588655513994825,26,0.005998928898477967
strain_yWT04a,360000.0,0.023061538461538463,0.020146504945981615,26,0.0039510546865482235
strain_yWT04a,370000.0,0.025384615384615387,0.024383628807996438,26,0.004782023042468346
strain_yWT04a,380000.0,0.0291875,0.02642163659644842,24,0.005393293985878754
strain_yWT04a,390000.0,0.029875,0.027089774261983383,24,0.005529677015753336
strain_yWT04a,400000.0,0.023033333333333333,0.020742933142695097,24,0.004234133497355739
strain_yWT04a,410000.0,0.025066666666666668,0.022668550646342548,24,0.004627198524331421
strain_yWT04a,420000.0,0.03492083333333333,0.03659137435976178,24,0.0074691830140479875
strain_yWT04a,430000.0,0.03227083333333333,0.03937882325583755,24,0.008038168637337147
strain_yWT04a,440000.0,0.026650000000000004,0.03261230762604284,24,0.006656959418206797
strain_yWT04a,450000.0,0.023531818181818178,0.028191646624380413,22,0.0060104792555621305
strain_yWT04a,460000.0,0.019805,0.021214356484527915,20,0.0047436743198317885
strain_yWT04a,470000.0,0.019299999999999998,0.02158659714893916,18,0.005088009742252358
strain_yWT04a,480000.0,0.02493125,0.02371358875553565,16,0.005928397188883912
strain_yWT04a,490000.0,0.022775,0.023005550055004844,16,0.005751387513751211
strain_yWT04a,500000.0,0.03136875,0.04090244848009306,16,0.010225612120023264
strain_yWT04a,510000.0,0.0257,0.026718158619186316,16,0.006679539654796579
strain_yWT04a,520000.0,0.02016875,0.021692540000347278,16,0.005423135000086819
strain_yWT04a,530000.0,0.02675,0.030994106966755253,16,0.007748526741688813
strain_yWT04a,540000.0,0.0264875,0.03560070926259756,16,0.00890017731564939
strain_yWT04a,550000.0,0.02679375,0.03547803956910058,16,0.008869509892275146
strain_yWT04a,560000.0,0.02040625,0.02254717923968909,16,0.005636794809922272
strain_yWT04a,570000.0,0.01946875,0.0235047433156232,16,0.0058761858289058
strain_yWT04a,580000.0,0.01865,0.02324259187188634,14,0.006211843968943964
strain_yWT04a,590000.0,0.025664285714285716,0.04106217812692688,14,0.010974328721831668
strain_yWT04a,600000.0,0.014016666666666669,0.017487909243159107,12,0.005048324554550827
strain_yWT04a,610000.0,0.016008333333333333,0.02061281412278794,12,0.005950406891273669
strain_yWT04a,620000.0,0.02307,0.03425596622812181,10,0.010832687673067207
strain_yWT04a,630000.0,0.025570000000000002,0.028122669780011208,10,0.008893169038962184
strain_yWT04a,640000.0,0.018529999999999998,0.024509229554054397,10,0.0077504989086724825
strain_yWT04a,650000.0,0.0340875,0.04700068198593353,8,0.016617250476323005
strain_yWT04a,660000.0,0.015875,0.02257911487573037,8,0.007982922620909497
strain_yWT04a,670000.0,0.013524999999999999,0.018975679923824297,8,0.006708915975880795
strain_yWT04a,680000.0,0.023483333333333332,0.025922223412868477,6,0.010582703393325881
strain_yWT04a,690000.0,0.018766666666666668,0.020823704441493274,6,0.008501241739364382
strain_yWT04a,700000.0,0.0185,0.020273726840420832,6,0.00827671432393314
strain_yWT04a,710000.0,0.016583333333333335,0.01925974212357649,6,0.007862756796724952
strain_yWT04a,720000.0,0.02376666666666667,0.026630558887613804,6,0.010871880139965569
strain_yWT04a,730000.0,0.02123333333333333,0.023902189578920725,6,0.009758028033937547
strain_yWT04a,740000.0,0.016233333333333332,0.018097145262904495,6,0.007388128615856957
strain_yWT04a,750000.0,0.02581666666666667,0.029829811710211426,6,0.012177969635552736
strain_yWT04a,760000.0,0.04823333333333333,0.06418755850370589,6,0.02620446102818712
strain_yWT04a,770000.0,0.011983333333333334,0.018917337726716905,6,0.007722970787059717
strain_yWT04a,780000.0,0.013783333333333333,0.021649980754417927,6,0.008838567631566655
strain_yWT04a,790000.0,0.0331,0.04083282992886973,4,0.020416414964434866
strain_yWT04a,800000.0,0.024849999999999997,0.029357622519543367,4,0.014678811259771683
strain_yWT04a,810000.0,0.0189,0.021904489646341146,4,0.010952244823170573
strain_yWT04a,820000.0,0.0169,0.019629569531703948,4,0.009814784765851974
strain_yWT04a,830000.0,0.031024999999999997,0.03837554559872732,4,0.01918777279936366
strain_yWT04a,840000.0,0.017075,0.019853358238175557,4,0.009926679119087779
strain_yWT04a,850000.0,0.014950000000000001,0.01737363903542759,4,0.008686819517713796
strain_yWT04a,860000.0,0.017349999999999997,0.021955181620747298,4,0.010977590810373649
strain_yWT04a,870000.0,0.017625000000000002,0.0214892802733518,4,0.0107446401366759
strain_yWT04a,880000.0,0.019375,0.02242890620011001,4,0.011214453100055005
strain_yWT04a,890000.0,0.018975,0.02193055326859463,4,0.010965276634297316
strain_yWT04a,900000.0,0.030649999999999997,0.040938042617269,4,0.0204690213086345
strain_yWT04a,910000.0,0.021225,0.024510184957822465,4,0.012255092478911232
strain_yWT04a,920000.0,0.053099999999999994,0.08056144652789364,4,0.04028072326394682
strain_yWT04a,930000.0,0.020425,0.02411339530910845,4,0.012056697654554225
strain_yWT04a,940000.0,0.009775,0.01955,4,0.009775
strain_yWT04a,950000.0,0.02655,0.03754737008100568,2,0.02655
strain_yWT04a,960000.0,0.02405,0.03401183617507293,2,0.02405
strain_yWT04a,970000.0,0.0234,0.03309259735953042,2,0.0234
strain_yWT04a,980000.0,0.0283,0.040022243815158585,2,0.0283
strain_yWT04a,990000.0,0.0218,0.030829855659733472,2,0.0218
strain_yWT04a,1000000.0,0.027,0.03818376618407356,2,0.027
strain_yWT04a,1010000.0,0.01865,0.026375082938258222,2,0.01865
strain_yWT04a,1020000.0,0.0251,0.03549676041556469,2,0.0251
strain_yWT04a,1030000.0,0.02145,0.03033488091290289,2,0.02145
strain_yWT04a,1040000.0,0.0246,0.03478965363437814,2,0.0246
strain_yWT04a,1050000.0,0.0252,0.035638181771801995,2,0.0252
strain_yWT04a,1060000.0,0.0243,0.034365389565666205,2,0.0243
strain_yWT04a,1070000.0,0.0198,0.028001428534987285,2,0.0198
strain_yWT04a,1080000.0,0.06035,0.08534778848921629,2,0.06035
strain_yWT04a,1090000.0,0.0,0.0,2,0.0
strain_yWT04a,1100000.0,0.0,0.0,2,0.0
