Count,Frequency,Percentage
1,225694,25.141893389745356
2,111269,12.395160418901591
3,66180,7.372329368673282
4,47171,5.254761992289021
5,37556,4.183668808853033
6,31537,3.513163362040636
7,26704,2.9747761175740606
8,23577,2.6264341118949828
9,21164,2.357630383176206
10,18771,2.091054617397494
11,17113,1.9063564896661511
12,15487,1.7252231026389107
13,14226,1.5847500392678466
14,13033,1.451852049893002
15,12087,1.3464694028279534
16,11013,1.2268277929464921
17,10237,1.1403828308719912
18,9383,1.045248813331239
19,8920,0.9936714712687469
20,8237,0.9175865368655457
21,7549,0.8409446117273286
22,7275,0.8104215194484454
23,6780,0.7552794366818503
24,6300,0.7018083261203033
25,5929,0.6604796135821077
26,5582,0.6218244565719894
27,5267,0.5867340402659742
28,4978,0.5545399757820428
29,4744,0.5284728093832888
30,4396,0.4897062542261672
31,4060,0.45227647683308436
32,4036,0.449602921305007
33,3681,0.4100565791188629
34,3515,0.391564486716328
35,3419,0.38087026460401857
36,3215,0.3581450426153611
37,3064,0.3413239224178745
38,2909,0.324057209632375
39,2838,0.31614794119514616
40,2588,0.28829840444434046
41,2470,0.27515342309796015
42,2449,0.27281406201089253
43,2265,0.2523168029622995
44,2113,0.2353842846178097
45,2139,0.23828063643989345
46,1989,0.22157091438941004
47,1935,0.215555414451236
48,1827,0.20352441457488793
49,1778,0.19806590537173008
50,1667,0.18570071105437233
51,1583,0.17634326670610162
52,1484,0.16531485015278258
53,1426,0.15885375762659562
54,1376,0.1532838502764345
55,1344,0.14971910957233137
56,1360,0.15150147992438295
57,1275,0.14203263742910902
58,1216,0.13546014675591886
59,1192,0.13278659122784153
60,1065,0.11863902655843221
61,1067,0.11886182285243867
62,1094,0.12186957282152569
63,994,0.11072975812120342
64,904,0.10070392489091337
65,955,0.10638523038807772
66,886,0.09869875824485536
67,810,0.09023249907261043
68,860,0.09580240642277156
69,794,0.08845012872055887
70,730,0.08132064731235261
71,696,0.07753311031424304
72,697,0.07764450846124626
73,652,0.07263159184610123
74,657,0.07318858258111735
75,612,0.06817566596597233
76,634,0.07062642520004322
77,593,0.0660591011729111
78,608,0.06773007337795943
79,564,0.06282855490981763
80,555,0.061825971586788625
81,553,0.061603175292782184
82,551,0.06138037899877573
83,468,0.052134332797508245
84,499,0.05558767535460815
85,457,0.050908953180472796
86,441,0.049126582828421236
87,439,0.04890378653441479
88,408,0.04545044397731488
89,484,0.05391670314955981
90,424,0.04723281432936645
91,406,0.04522764768330843
92,404,0.04500485138930199
93,373,0.041551508832202086
94,354,0.03943494403914085
95,380,0.042331295861224645
96,359,0.03999193477415697
97,327,0.03642719407005384
98,356,0.0396577403331473
99,333,0.03709558295207317
100,307,0.034199231129989384
101,312,0.034756221865005495
102,303,0.033753638541976494
103,288,0.03208266633692815
104,279,0.031080083013899147
105,260,0.028963518220837915
106,297,0.033085249659957155
107,264,0.029409110808850805
108,271,0.030188897837873367
109,240,0.026735555280773458
110,252,0.02807233304481213
111,217,0.024173397899699335
112,209,0.023282212723673555
113,253,0.028183731191815352
114,196,0.02183403681263166
115,225,0.025064583075725122
116,232,0.025844370104747678
117,211,0.02350500901768
118,223,0.024841786781718674
119,178,0.01982887016657365
120,187,0.020831453489602653
121,179,0.01994026831357687
122,176,0.019606073872567204
123,179,0.01994026831357687
124,169,0.018826286843544645
125,183,0.020385860901589763
126,140,0.015595740580451184
127,167,0.018603490549538197
128,178,0.01982887016657365
129,161,0.01793510166751886
130,146,0.016264129462470522
131,167,0.018603490549538197
132,143,0.015929935021460853
133,149,0.01659832390348019
134,113,0.012587990611364171
135,148,0.016486925756476967
136,131,0.014593157257422181
137,124,0.01381337022839962
138,131,0.014593157257422181
139,135,0.015038749845435071
140,134,0.014927351698431847
141,113,0.012587990611364171
142,122,0.013590573934393176
143,113,0.012587990611364171
144,125,0.013924768375402845
145,116,0.012922185052373839
146,110,0.012253796170354502
147,97,0.010805620259312606
148,124,0.01381337022839962
149,113,0.012587990611364171
150,96,0.010694222112309384
151,94,0.010471425818302939
152,102,0.01136261099432872
153,94,0.010471425818302939
154,87,0.00969163878928038
155,91,0.01013723137729327
156,89,0.009914435083286825
157,94,0.010471425818302939
158,93,0.010360027671299716
159,99,0.011028416553319053
160,85,0.009468842495273935
161,82,0.009134648054264265
162,75,0.008354861025241706
163,79,0.008800453613254598
164,79,0.008800453613254598
165,84,0.00935744434827071
166,58,0.0064610925261869194
167,90,0.010025833230290047
168,91,0.01013723137729327
169,73,0.008132064731235261
170,66,0.007352277702212701
171,64,0.007129481408206255
172,82,0.009134648054264265
173,51,0.00568130549716436
174,77,0.008577657319248151
175,79,0.008800453613254598
176,57,0.006349694379183696
177,54,0.006015499938174029
178,62,0.00690668511419981
179,75,0.008354861025241706
180,44,0.004901518468141801
181,54,0.006015499938174029
182,48,0.005347111056154692
183,49,0.005458509203157915
184,58,0.0064610925261869194
185,57,0.006349694379183696
186,62,0.00690668511419981
187,54,0.006015499938174029
188,54,0.006015499938174029
189,51,0.00568130549716436
190,45,0.0050129166151450235
191,36,0.0040103332921160185
192,63,0.007018083261203033
193,44,0.004901518468141801
194,40,0.00445592588012891
195,37,0.004121731439119242
196,53,0.005904101791170806
197,58,0.0064610925261869194
198,51,0.00568130549716436
199,42,0.004678722174135355
200,52,0.005792703644167583
201,49,0.005458509203157915
202,54,0.006015499938174029
203,39,0.004344527733125687
204,39,0.004344527733125687
205,37,0.004121731439119242
206,37,0.004121731439119242
207,55,0.006126898085177251
208,35,0.003898935145112796
209,42,0.004678722174135355
210,36,0.0040103332921160185
211,42,0.004678722174135355
212,46,0.005124314762148247
213,43,0.0047901203211385785
214,31,0.003453342557099905
215,32,0.0035647407041031276
216,42,0.004678722174135355
217,29,0.0032305462630934597
218,26,0.0028963518220837914
219,27,0.0030077499690870143
220,40,0.00445592588012891
221,22,0.0024507592340709005
222,40,0.00445592588012891
223,41,0.004567324027132133
224,25,0.002784953675080569
225,30,0.003341944410096682
226,33,0.0036761388511063506
227,43,0.0047901203211385785
228,35,0.003898935145112796
229,37,0.004121731439119242
