dataset,distance,mean_density,sd_density,n_datasets,se_density
strain_dnrp,0.0,0.06890744728728167,0.028170850919775746,16,0.0070427127299439365
strain_dnrp,1.0,0.06857327658163467,0.026789850742978107,16,0.006697462685744527
strain_dnrp,2.0,0.06827535910074913,0.02741477698695821,16,0.006853694246739553
strain_dnrp,3.0,0.06783261748879554,0.027315518751530325,16,0.006828879687882581
strain_dnrp,4.0,0.06804583155442404,0.027081711707060363,16,0.006770427926765091
strain_dnrp,5.0,0.06747561927430698,0.02712584586941252,16,0.00678146146735313
strain_dnrp,6.0,0.06916947577904335,0.027718980474639245,16,0.006929745118659811
strain_dnrp,7.0,0.06765375232995027,0.02668321116723835,16,0.0066708027918095875
strain_dnrp,8.0,0.06883332159588416,0.029563045221404988,16,0.007390761305351247
strain_dnrp,9.0,0.06893534368364751,0.02839642069654467,16,0.007099105174136168
strain_dnrp,10.0,0.06852579565522701,0.027977815925948585,16,0.006994453981487146
strain_dnrp,11.0,0.06878762307023407,0.026254039410041185,16,0.006563509852510296
strain_dnrp,12.0,0.06833401692849202,0.02684338668148611,16,0.006710846670371528
strain_dnrp,13.0,0.06917745069033716,0.02752474064139489,16,0.006881185160348723
strain_dnrp,14.0,0.06868859863265213,0.027710713766568827,16,0.006927678441642207
strain_dnrp,15.0,0.06717195878928998,0.02532171745514475,16,0.006330429363786187
strain_dnrp,16.0,0.06780795572428586,0.02569855806250983,16,0.006424639515627458
strain_dnrp,17.0,0.06748534613713815,0.026610863789253137,16,0.006652715947313284
strain_dnrp,18.0,0.06781346509160119,0.026625748028999044,16,0.006656437007249761
strain_dnrp,19.0,0.06801957604972772,0.02595498847531188,16,0.00648874711882797
strain_dnrp,20.0,0.06854894350692689,0.02609964369255658,16,0.006524910923139145
strain_dnrp,21.0,0.06778925455825573,0.02666069113921993,16,0.006665172784804983
strain_dnrp,22.0,0.06715306779705524,0.02553748422098703,16,0.0063843710552467575
strain_dnrp,23.0,0.06802178883829989,0.02690813083150856,16,0.00672703270787714
strain_dnrp,24.0,0.06698072917520333,0.02566222133908903,16,0.0064155553347722575
strain_dnrp,25.0,0.06630950898328597,0.026512163232605548,16,0.006628040808151387
strain_dnrp,26.0,0.06718072259887449,0.02591587517460944,16,0.00647896879365236
strain_dnrp,27.0,0.06766062292070668,0.02614118454800221,16,0.006535296137000553
strain_dnrp,28.0,0.06803849694736713,0.025652870174553498,16,0.0064132175436383745
strain_dnrp,29.0,0.0694093308675304,0.026979759422138455,16,0.006744939855534614
strain_dnrp,30.0,0.06933246958708841,0.026322539617674612,16,0.006580634904418653
strain_dnrp,31.0,0.07013636693297724,0.02702148996593397,16,0.006755372491483493
strain_dnrp,32.0,0.07149197721818674,0.028056624718722892,16,0.007014156179680723
strain_dnrp,33.0,0.07229045818040672,0.02800215942731594,16,0.007000539856828985
strain_dnrp,34.0,0.07084198062987557,0.02751820558782761,16,0.0068795513969569025
strain_dnrp,35.0,0.07274159332889368,0.02797649133067382,16,0.006994122832668455
strain_dnrp,36.0,0.07231828126714493,0.027137842865194637,16,0.006784460716298659
strain_dnrp,37.0,0.07443872696558868,0.02957792092767943,16,0.007394480231919858
strain_dnrp,38.0,0.07525245476742501,0.02875365304816605,16,0.007188413262041513
strain_dnrp,39.0,0.07599011395604557,0.028463149884327722,16,0.0071157874710819306
strain_dnrp,40.0,0.0770113019175901,0.029480576238939633,16,0.007370144059734908
strain_dnrp,41.0,0.07823877861765743,0.030058912971488477,16,0.007514728242872119
strain_dnrp,42.0,0.07846250169689312,0.03050512599776874,16,0.007626281499442185
strain_dnrp,43.0,0.08031912840559834,0.03282076524598438,16,0.008205191311496095
strain_dnrp,44.0,0.08023489887789959,0.030849595178637276,16,0.007712398794659319
strain_dnrp,45.0,0.08149117642381873,0.0308045437727207,16,0.007701135943180175
strain_dnrp,46.0,0.08168755943326021,0.030964272641690226,16,0.007741068160422557
strain_dnrp,47.0,0.08210790606411346,0.031881316763155025,16,0.007970329190788756
strain_dnrp,48.0,0.08303379913048695,0.032002174451962656,16,0.008000543612990664
strain_dnrp,49.0,0.0835089297814211,0.031140556832305342,16,0.007785139208076336
strain_dnrp,50.0,0.0852707126078038,0.03283682892859717,16,0.008209207232149292
strain_dnrp,51.0,0.08543560415616257,0.0322718769540787,16,0.008067969238519676
strain_dnrp,52.0,0.08659146885949434,0.03345815062035888,16,0.00836453765508972
strain_dnrp,53.0,0.08644016287046581,0.031171609761532378,16,0.0077929024403830946
