window_size,threshold,tolerance_type,tolerance_value,precision,mae_localization,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index
10,0.5,full_window,10,1.0,3.489795918367347,0.02451225612806403,0.0478515625,49,1999,1950,54715.0,0.952693367701164,0.02525357921482106
10,0.5,half_window,5,0.5510204081632653,3.489795918367347,0.013506753376688344,0.026367187499999997,49,1999,1950,54715.0,0.952693367701164,0.02525357921482106
10,0.5,quarter_window,2,0.5510204081632653,3.489795918367347,0.013506753376688344,0.026367187499999997,49,1999,1950,54715.0,0.952693367701164,0.02525357921482106
10,1.34,full_window,10,1.0,3.45,0.02001000500250125,0.0392349190779794,40,1999,1959,54715.0,0.950002412289189,0.026295862896871205
10,1.34,half_window,5,0.55,3.45,0.011005502751375688,0.02157920549288867,40,1999,1959,54715.0,0.950002412289189,0.026295862896871205
10,1.34,quarter_window,2,0.55,3.45,0.011005502751375688,0.02157920549288867,40,1999,1959,54715.0,0.950002412289189,0.026295862896871205
10,10.64,full_window,10,1.0,3.0,0.005502751375687844,0.010945273631840797,11,1999,1988,266262.0,0.8423867832410841,0.008429204956027959
10,10.64,half_window,5,0.6363636363636364,3.0,0.003501750875437719,0.006965174129353234,11,1999,1988,266262.0,0.8423867832410841,0.008429204956027959
10,10.64,quarter_window,2,0.6363636363636364,3.0,0.003501750875437719,0.006965174129353234,11,1999,1988,266262.0,0.8423867832410841,0.008429204956027959
10,11.48,full_window,10,1.0,2.6,0.0050025012506253125,0.009955201592832254,10,1999,1989,266262.0,0.8370769481981827,0.008115584560632643
10,11.48,half_window,5,0.7,2.6,0.003501750875437719,0.006968641114982579,10,1999,1989,266262.0,0.8370769481981827,0.008115584560632643
10,11.48,quarter_window,2,0.7,2.6,0.003501750875437719,0.006968641114982579,10,1999,1989,266262.0,0.8370769481981827,0.008115584560632643
10,12.33,full_window,10,1.0,3.0,0.00400200100050025,0.007972097658196313,8,1999,1991,399282.0,0.7663026824301628,0.005286060258187177
10,12.33,half_window,5,0.625,3.0,0.0025012506253126563,0.004982561036372695,8,1999,1991,399282.0,0.7663026824301628,0.005286060258187177
10,12.33,quarter_window,2,0.625,3.0,0.0025012506253126563,0.004982561036372695,8,1999,1991,399282.0,0.7663026824301628,0.005286060258187177
10,13.17,full_window,10,1.0,2.2857142857142856,0.003501750875437719,0.006979062811565304,7,1999,1992,399282.0,0.7009114707189852,0.004280460732086086
10,13.17,half_window,5,0.7142857142857143,2.2857142857142856,0.0025012506253126563,0.004985044865403789,7,1999,1992,399282.0,0.7009114707189852,0.004280460732086086
10,13.17,quarter_window,2,0.7142857142857143,2.2857142857142856,0.0025012506253126563,0.004985044865403789,7,1999,1992,399282.0,0.7009114707189852,0.004280460732086086
10,14.02,full_window,10,1.0,2.5,0.0030015007503751876,0.0059850374064837905,6,1999,1993,514362.0,0.6151874639683343,0.0033756005296756747
10,14.02,half_window,5,0.6666666666666666,2.5,0.002001000500250125,0.00399002493765586,6,1999,1993,514362.0,0.6151874639683343,0.0033756005296756747
10,14.02,quarter_window,2,0.6666666666666666,2.5,0.002001000500250125,0.00399002493765586,6,1999,1993,514362.0,0.6151874639683343,0.0033756005296756747
10,14.86,full_window,10,1.0,3.0,0.0025012506253126563,0.00499001996007984,5,1999,1994,514362.0,0.615157060613383,0.0033752337060846517
10,14.86,half_window,5,0.6,3.0,0.0015007503751875938,0.002994011976047904,5,1999,1994,514362.0,0.615157060613383,0.0033752337060846517
10,14.86,quarter_window,2,0.6,3.0,0.0015007503751875938,0.002994011976047904,5,1999,1994,514362.0,0.615157060613383,0.0033752337060846517
10,15.71,full_window,10,1.0,3.5,0.002001000500250125,0.003994008986520219,4,1999,1995,514362.0,0.6125706600897671,0.0033442393953174265
10,15.71,half_window,5,0.5,3.5,0.0010005002501250625,0.0019970044932601095,4,1999,1995,514362.0,0.6125706600897671,0.0033442393953174265
10,15.71,quarter_window,2,0.5,3.5,0.0010005002501250625,0.0019970044932601095,4,1999,1995,514362.0,0.6125706600897671,0.0033442393953174265
10,16.55,full_window,10,1.0,3.5,0.0010005002501250625,0.001999000499750125,2,1999,1997,514362.0,0.5338739089782477,0.0028381466988883137
10,16.55,half_window,5,0.5,3.5,0.0005002501250625312,0.0009995002498750624,2,1999,1997,514362.0,0.5338739089782477,0.0028381466988883137
10,16.55,quarter_window,2,0.5,3.5,0.0005002501250625312,0.0009995002498750624,2,1999,1997,514362.0,0.5338739089782477,0.0028381466988883137
10,17.4,full_window,10,1.0,6.0,0.0005002501250625312,0.0009999999999999998,1,1999,1998,521138.0,0.5006262193363319,0.002564407490929406
10,17.4,half_window,5,0.0,6.0,0.0,0.0,1,1999,1998,521138.0,0.5006262193363319,0.002564407490929406
10,17.4,quarter_window,2,0.0,6.0,0.0,0.0,1,1999,1998,521138.0,0.5006262193363319,0.002564407490929406
10,18.24,full_window,10,1.0,6.0,0.0005002501250625312,0.0009999999999999998,1,1999,1998,521138.0,0.5006262193363319,0.002564407490929406
10,18.24,half_window,5,0.0,6.0,0.0,0.0,1,1999,1998,521138.0,0.5006262193363319,0.002564407490929406
10,18.24,quarter_window,2,0.0,6.0,0.0,0.0,1,1999,1998,521138.0,0.5006262193363319,0.002564407490929406
10,19.09,full_window,10,0.0,inf,0.0,0.0,0,1999,1999,inf,0.000643845668362846,0.0012793423060482726
10,19.09,half_window,5,0.0,inf,0.0,0.0,0,1999,1999,inf,0.000643845668362846,0.0012793423060482726
10,19.09,quarter_window,2,0.0,inf,0.0,0.0,0,1999,1999,inf,0.000643845668362846,0.0012793423060482726
10,19.93,full_window,10,0.0,inf,0.0,0.0,0,1999,1999,inf,0.000643845668362846,0.0012793423060482726
10,19.93,half_window,5,0.0,inf,0.0,0.0,0,1999,1999,inf,0.000643845668362846,0.0012793423060482726
10,19.93,quarter_window,2,0.0,inf,0.0,0.0,0,1999,1999,inf,0.000643845668362846,0.0012793423060482726
