Count,Frequency,Percentage
1,252690,25.369896076697025
2,127221,12.772897814608699
3,76701,7.700725786452722
4,56007,5.6230629212377625
5,43931,4.410641119733179
6,36310,3.6454981461271476
7,30880,3.1003300124595516
8,27155,2.7263426647778215
9,24049,2.4145024763484377
10,21015,2.109891036652768
11,19025,1.910096453595951
12,16929,1.6996595460144999
13,15337,1.5398238795690462
14,14046,1.4102083988020355
15,13063,1.3115158987292461
16,11589,1.163527348264046
17,10863,1.0906374651990969
18,9788,0.9827082306332283
19,9122,0.9158423048463741
20,8565,0.8599199014480589
21,8053,0.808515466008315
22,7189,0.7217704812037473
23,6993,0.7020922207619703
24,6449,0.6474750081072426
25,6002,0.6025965263854348
26,5770,0.579303891576801
27,5378,0.539947370693247
28,4990,0.5009924469615661
29,4669,0.468764275523758
30,4431,0.44486924498731456
31,4272,0.4289057582003628
32,3962,0.3977819789302054
33,3748,0.376296531305
34,3704,0.371878962634397
35,3372,0.33854639902893807
36,3233,0.3245908980013514
37,3042,0.30541463399941565
38,2849,0.28603757142154346
39,2784,0.2795116177036072
40,2607,0.26174094373322704
41,2633,0.2643513252204015
42,2421,0.24306667617113262
43,2337,0.23463313598179963
44,2101,0.2109389040212927
45,2158,0.21666166343548293
46,1931,0.19387102506669024
47,1875,0.18824866494046824
48,1918,0.19256583432310298
49,1819,0.18262630481424624
50,1690,0.16967479666634205
51,1569,0.15752648282218382
52,1515,0.15210492127189834
53,1491,0.14969533836066035
54,1431,0.14367138108256536
55,1384,0.13895261454805763
56,1342,0.13473584445339112
57,1300,0.13051907435872465
58,1243,0.1247963149445344
59,1085,0.10893322744555095
60,1040,0.10441525948697972
61,1046,0.10501765521478922
62,1066,0.10702564097415421
63,1040,0.10441525948697972
64,965,0.09688531288936099
65,955,0.0958813200096785
66,890,0.08935536629174226
67,872,0.08754817910831376
68,817,0.08202621827006003
69,823,0.08262861399786953
70,804,0.08072102752647278
71,731,0.07339187950479055
72,727,0.07299028235291756
73,716,0.0718858901852668
74,674,0.06766912009060032
75,621,0.062347957828283083
76,644,0.06465714145155282
77,543,0.054516813366759606
