Count,Frequency,Percentage
1,90067,56.93848264352048
2,31093,19.65634739510567
3,11862,7.498909490906103
4,6524,4.124337002079869
5,3713,2.3472813134154746
6,2499,1.5798157829855295
7,1713,1.0829229436791563
8,1299,0.8212007611437385
9,954,0.6030989423642237
10,802,0.5070077062642635
11,611,0.38626148195444515
12,520,0.3287331761314427
13,438,0.27689448297225366
14,403,0.2547682115018681
15,337,0.2130443853005696
16,305,0.1928146513847885
17,241,0.15235518355322633
18,244,0.1542517211078308
19,230,0.14540121251967658
20,192,0.12137840349468654
21,183,0.1156887908308731
22,170,0.10747046142758702
23,161,0.10178084876377361
24,159,0.10051649039403729
25,147,0.09293034017561938
26,136,0.08597636914206963
27,106,0.06701099359602486
28,121,0.07649368136904725
29,114,0.07206842707497013
30,100,0.0632179184868159
31,85,0.05373523071379351
32,86,0.05436740989866167
33,85,0.05373523071379351
34,83,0.0524708723440572
35,80,0.050574334789452724
36,64,0.04045946783156217
37,66,0.04172382620129849
38,64,0.04045946783156217
39,55,0.03476985516774875
40,54,0.03413767598288059
41,63,0.03982728864669402
42,49,0.03097678005853979
43,57,0.036034213537485066
44,49,0.03097678005853979
45,37,0.023390629840121885
46,53,0.03350549679801243
47,39,0.024654988209858203
48,51,0.03224113842827611
49,34,0.021494092285517408
50,46,0.029080242503935316
51,39,0.024654988209858203
52,39,0.024654988209858203
53,34,0.021494092285517408
54,43,0.027183704949330836
55,36,0.022758450655253726
56,32,0.020229733915781086
57,27,0.017068837991440294
58,22,0.013907942067099499
59,36,0.022758450655253726
60,24,0.015172300436835817
61,32,0.020229733915781086
62,25,0.015804479621703976
63,26,0.016436658806572135
64,24,0.015172300436835817
65,20,0.012643583697363181
66,20,0.012643583697363181
67,30,0.01896537554604477
68,17,0.010747046142758704
69,29,0.018333196361176612
70,22,0.013907942067099499
71,18,0.011379225327626863
72,22,0.013907942067099499
73,26,0.016436658806572135
74,21,0.01327576288223134
75,15,0.009482687773022386
76,24,0.015172300436835817
77,15,0.009482687773022386
78,17,0.010747046142758704
79,16,0.010114866957890543
80,16,0.010114866957890543
81,16,0.010114866957890543
82,16,0.010114866957890543
83,14,0.008850508588154227
84,6,0.0037930751092089543
85,17,0.010747046142758704
86,9,0.0056896126638134314
87,8,0.0050574334789452715
88,14,0.008850508588154227
89,12,0.007586150218417909
90,11,0.0069539710335497495
91,10,0.0063217918486815905
92,11,0.0069539710335497495
93,18,0.011379225327626863
94,13,0.008218329403286068
95,8,0.0050574334789452715
96,15,0.009482687773022386
97,7,0.004425254294077113
98,4,0.0025287167394726358
99,13,0.008218329403286068
100,12,0.007586150218417909
101,7,0.004425254294077113
102,11,0.0069539710335497495
103,10,0.0063217918486815905
104,8,0.0050574334789452715
105,14,0.008850508588154227
106,10,0.0063217918486815905
107,9,0.0056896126638134314
108,5,0.0031608959243407952
109,9,0.0056896126638134314
110,9,0.0056896126638134314
111,7,0.004425254294077113
112,10,0.0063217918486815905
113,9,0.0056896126638134314
114,7,0.004425254294077113
115,10,0.0063217918486815905
116,2,0.0012643583697363179
117,7,0.004425254294077113
118,6,0.0037930751092089543
119,4,0.0025287167394726358
120,5,0.0031608959243407952
121,4,0.0025287167394726358
122,8,0.0050574334789452715
123,4,0.0025287167394726358
124,4,0.0025287167394726358
125,6,0.0037930751092089543
126,5,0.0031608959243407952
127,8,0.0050574334789452715
128,9,0.0056896126638134314
129,2,0.0012643583697363179
130,5,0.0031608959243407952
131,4,0.0025287167394726358
132,3,0.0018965375546044771
133,6,0.0037930751092089543
134,1,0.0006321791848681589
136,5,0.0031608959243407952
137,5,0.0031608959243407952
138,5,0.0031608959243407952
139,2,0.0012643583697363179
140,3,0.0018965375546044771
141,2,0.0012643583697363179
142,6,0.0037930751092089543
143,2,0.0012643583697363179
144,4,0.0025287167394726358
145,3,0.0018965375546044771
146,3,0.0018965375546044771
147,6,0.0037930751092089543
148,4,0.0025287167394726358
149,5,0.0031608959243407952
150,1,0.0006321791848681589
151,1,0.0006321791848681589
152,1,0.0006321791848681589
153,1,0.0006321791848681589
154,1,0.0006321791848681589
155,1,0.0006321791848681589
156,4,0.0025287167394726358
157,4,0.0025287167394726358
158,1,0.0006321791848681589
159,2,0.0012643583697363179
161,2,0.0012643583697363179
162,2,0.0012643583697363179
