window_size,threshold,tolerance_type,tolerance_value,precision,mae_localization,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index
10,0.0,full_window,10,0.04001855933186405,3.398913043478261,0.9603340292275574,0.07683527741432587,34484,958,33526,885.0,0.998696433067508,0.0467926748401877
10,0.0,half_window,5,0.022184201368750725,3.398913043478261,0.7693110647181628,0.043124835501016576,34484,958,33526,885.0,0.998696433067508,0.0467926748401877
10,0.0,quarter_window,2,0.01116459807446932,3.398913043478261,0.40187891440501045,0.021725636250775913,34484,958,33526,885.0,0.998696433067508,0.0467926748401877
10,1.0,full_window,10,0.04687164972768987,3.634116192830655,0.8444676409185804,0.08881374777679876,23319,958,22361,1201.0,0.9988452925860589,0.36752968791409785
10,1.0,half_window,5,0.026930828937776062,3.634116192830655,0.6377870563674322,0.051679470324083585,23319,958,22361,1201.0,0.9988452925860589,0.36752968791409785
10,1.0,quarter_window,2,0.014022899781294224,3.634116192830655,0.34133611691022964,0.026939078139803105,23319,958,22361,1201.0,0.9988452925860589,0.36752968791409785
10,10.0,full_window,10,0.056791569086651054,3.9707602339181287,0.17849686847599164,0.08616757663755799,3416,958,2458,2384.0,0.9983613641921781,0.4808628401598334
10,10.0,half_window,5,0.03425058548009368,3.9707602339181287,0.12212943632567849,0.053497942386831275,3416,958,2458,2384.0,0.9983613641921781,0.4808628401598334
10,10.0,quarter_window,2,0.019028103044496487,3.9707602339181287,0.06784968684759916,0.02972107910379515,3416,958,2458,2384.0,0.9983613641921781,0.4808628401598334
10,11.0,full_window,10,0.05697278911564626,4.0,0.12734864300626306,0.07872559689489449,2352,958,1394,3239.0,0.9979224724290549,0.4506017590132081
10,11.0,half_window,5,0.03486394557823129,4.0,0.08559498956158663,0.04954682779456193,2352,958,1394,3239.0,0.9979224724290549,0.4506017590132081
10,11.0,quarter_window,2,0.02040816326530612,4.0,0.05010438413361169,0.029003021148036254,2352,958,1394,3239.0,0.9979224724290549,0.4506017590132081
10,12.0,full_window,10,0.05445227418321589,4.064102564102564,0.081419624217119,0.06525975943461228,1561,958,603,3239.0,0.9972384984534388,0.40530601757134127
10,12.0,half_window,5,0.033311979500320305,4.064102564102564,0.054279749478079335,0.041286224692338225,1561,958,603,3239.0,0.9972384984534388,0.40530601757134127
10,12.0,quarter_window,2,0.01985906470211403,4.064102564102564,0.032359081419624215,0.024612941643509325,1561,958,603,3239.0,0.9972384984534388,0.40530601757134127
10,13.0,full_window,10,0.058031088082901555,4.392156862745098,0.05323590814196242,0.055530171198584534,965,958,7,3963.0,0.9961100599440287,0.34815308087799135
10,13.0,half_window,5,0.03212435233160622,4.392156862745098,0.032359081419624215,0.03224128965158606,965,958,7,3963.0,0.9961100599440287,0.34815308087799135
10,13.0,quarter_window,2,0.019689119170984457,4.392156862745098,0.019832985386221295,0.019760790431617263,965,958,7,3963.0,0.9961100599440287,0.34815308087799135
10,14.0,full_window,10,0.051056338028169015,4.37037037037037,0.028183716075156576,0.03631893872628601,568,958,390,5420.0,0.9938749107771153,0.26875199833225083
10,14.0,half_window,5,0.03169014084507042,4.37037037037037,0.018789144050104383,0.023591087811271293,568,958,390,5420.0,0.9938749107771153,0.26875199833225083
10,14.0,quarter_window,2,0.017605633802816902,4.37037037037037,0.010438413361169102,0.013106159895150722,568,958,390,5420.0,0.9938749107771153,0.26875199833225083
10,15.0,full_window,10,0.060897435897435896,4.5,0.018789144050104383,0.02871777647157612,312,958,646,13803.0,0.9857685147687827,0.14272203967723437
10,15.0,half_window,5,0.035256410256410256,4.5,0.011482254697286013,0.017322834645669295,312,958,646,13803.0,0.9857685147687827,0.14272203967723437
10,15.0,quarter_window,2,0.022435897435897436,4.5,0.007306889352818371,0.011023622047244094,312,958,646,13803.0,0.9857685147687827,0.14272203967723437
10,16.0,full_window,10,0.04938271604938271,5.0,0.008350730688935281,0.014285714285714284,162,958,796,30359.0,0.9673181591629509,0.0691026558013677
10,16.0,half_window,5,0.030864197530864196,5.0,0.005219206680584551,0.008928571428571428,162,958,796,30359.0,0.9673181591629509,0.0691026558013677
10,16.0,quarter_window,2,0.012345679012345678,5.0,0.0020876826722338203,0.003571428571428571,162,958,796,30359.0,0.9673181591629509,0.0691026558013677
10,17.0,full_window,10,0.06349206349206349,4.25,0.0041753653444676405,0.007835455435847209,63,958,895,32926.0,0.9535530696666221,0.05042750583057452
10,17.0,half_window,5,0.047619047619047616,4.25,0.003131524008350731,0.005876591576885407,63,958,895,32926.0,0.9535530696666221,0.05042750583057452
10,17.0,quarter_window,2,0.015873015873015872,4.25,0.0010438413361169101,0.0019588638589618022,63,958,895,32926.0,0.9535530696666221,0.05042750583057452
10,18.0,full_window,10,0.0,inf,0.0,0.0,23,958,935,100376.0,0.8069307391244628,0.010836792760457785
10,18.0,half_window,5,0.0,inf,0.0,0.0,23,958,935,100376.0,0.8069307391244628,0.010836792760457785
10,18.0,quarter_window,2,0.0,inf,0.0,0.0,23,958,935,100376.0,0.8069307391244628,0.010836792760457785
10,19.0,full_window,10,0.0,inf,0.0,0.0,3,958,955,145899.0,0.6004336358821293,0.003974117785615244
10,19.0,half_window,5,0.0,inf,0.0,0.0,3,958,955,145899.0,0.6004336358821293,0.003974117785615244
10,19.0,quarter_window,2,0.0,inf,0.0,0.0,3,958,955,145899.0,0.6004336358821293,0.003974117785615244
10,2.0,full_window,10,0.04896498849987222,3.6621803499327052,0.7755741127348643,0.09211443691146412,19565,958,18607,1201.0,0.9988592483962441,0.3818667433446816
10,2.0,half_window,5,0.028878098645540504,3.6621803499327052,0.5772442588726514,0.05500446054671734,19565,958,18607,1201.0,0.9988592483962441,0.3818667433446816
10,2.0,quarter_window,2,0.015384615384615385,3.6621803499327052,0.31419624217118997,0.02933294352677484,19565,958,18607,1201.0,0.9988592483962441,0.3818667433446816
10,20.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,20.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,20.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,21.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,21.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,21.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,22.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,22.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,22.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,23.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,23.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,23.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,24.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,24.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,24.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,25.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,25.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,25.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,26.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,26.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,26.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,27.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,27.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,27.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,28.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,28.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,28.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,29.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,29.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,29.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,3.0,full_window,10,0.05021347097431976,3.7289719626168223,0.6701461377870563,0.0934265698105507,15693,958,14735,1201.0,0.9988741247954944,0.4025844765856172
10,3.0,half_window,5,0.030331995157076404,3.7289719626168223,0.48851774530271397,0.05711756884194161,15693,958,14735,1201.0,0.9988741247954944,0.4025844765856172
10,3.0,quarter_window,2,0.016376728477665203,3.7289719626168223,0.26826722338204595,0.03086901687586332,15693,958,14735,1201.0,0.9988741247954944,0.4025844765856172
10,30.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,30.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,30.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,31.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,31.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,31.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,32.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,32.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,32.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,33.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,33.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,33.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,34.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,34.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,34.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,35.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
