Position,Value
0,0
1,0
2,0
3,0
4,30
5,0
6,0
7,0
8,0
9,23
10,0
11,0
12,39
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,26
32,0
33,0
34,0
35,0
36,0
37,21
38,33
39,0
40,0
41,0
42,0
43,35
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,31
56,29
57,0
58,0
59,15
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,31
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,34
78,0
79,0
80,21
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,24
91,29
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,40
101,0
102,0
103,26
104,0
105,0
106,0
107,41
108,0
109,0
110,44
111,0
112,0
113,21
114,0
115,0
116,0
117,0
118,0
119,32
120,0
121,0
122,0
123,24
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,29
135,0
136,37
137,0
138,30
139,0
140,0
141,36
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,20
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,27
166,0
167,0
168,28
169,0
170,0
171,0
172,0
173,30
174,0
175,36
176,0
177,0
178,0
179,0
180,23
181,0
182,0
183,28
184,0
185,23
186,0
187,0
188,0
189,30
190,0
191,0
192,0
193,0
194,0
195,32
196,29
197,0
198,36
199,33
200,0
201,0
202,0
203,0
204,0
205,0
206,28
207,26
208,28
209,0
210,0
211,0
212,0
213,0
214,25
215,0
216,0
217,0
218,0
219,0
220,0
221,24
222,0
223,0
224,0
225,29
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,35
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,29
254,0
255,20
256,0
257,0
258,0
259,30
260,0
261,0
262,0
263,24
264,0
265,0
266,0
267,0
268,31
269,0
270,39
271,0
272,0
273,0
274,15
275,0
276,0
277,0
278,0
279,0
280,27
281,0
282,0
283,0
284,0
285,0
286,0
287,47
288,0
289,0
290,0
291,0
292,31
293,0
294,27
295,26
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,34
305,0
306,28
307,0
308,0
309,31
310,32
311,0
312,0
313,0
314,37
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,19
325,0
326,32
327,0
328,0
329,0
330,36
331,36
332,0
333,21
334,0
335,24
336,30
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,35
346,0
347,23
348,0
349,16
350,0
351,36
352,0
353,0
354,0
355,0
356,0
357,43
358,0
359,0
360,0
361,19
362,0
363,33
364,0
365,0
366,30
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,26
387,0
388,0
389,10
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,11
421,0
422,15
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,8
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,10
464,0
465,0
466,0
467,0
468,0
469,0
470,10
471,0
472,0
473,12
474,12
475,0
476,0
477,0
478,0
479,0
480,5
481,0
482,0
483,0
484,9
485,0
486,15
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,9
510,6
511,0
512,0
513,0
514,12
515,9
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
