Position,Value
0,0
1,0
2,0
3,19
4,0
5,0
6,0
7,0
8,0
9,26
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,21
21,0
22,0
23,16
24,0
25,0
26,0
27,0
28,9
29,0
30,0
31,16
32,0
33,0
34,0
35,14
36,0
37,12
38,0
39,0
40,0
41,0
42,0
43,19
44,0
45,0
46,0
47,18
48,0
49,0
50,9
51,0
52,0
53,14
54,0
55,0
56,0
57,0
58,17
59,0
60,14
61,0
62,0
63,0
64,0
65,0
66,19
67,0
68,10
69,21
70,0
71,19
72,0
73,0
74,15
75,15
76,17
77,18
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,12
102,0
103,0
104,0
105,0
106,6
107,21
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,14
116,0
117,0
118,23
119,0
120,0
121,0
122,0
123,0
124,21
125,18
126,0
127,18
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,13
144,0
145,22
146,20
147,0
148,0
149,0
150,0
151,12
152,0
153,0
154,0
155,0
156,0
157,0
158,18
159,21
160,0
161,22
162,18
163,0
164,0
165,0
166,0
167,13
168,0
169,0
170,0
171,0
172,0
173,0
174,17
175,19
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,25
184,0
185,0
186,0
187,0
188,0
189,17
190,23
191,0
192,0
193,0
194,0
195,12
196,0
197,0
198,0
199,27
200,19
201,27
202,0
203,22
204,0
205,0
206,0
207,28
208,0
209,0
210,17
211,0
212,0
213,0
214,15
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,14
225,0
226,0
227,0
228,16
229,0
230,0
231,27
232,0
233,0
234,13
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,18
246,0
247,0
248,10
249,15
250,0
251,0
252,13
253,23
254,0
255,0
256,0
257,0
258,0
259,14
260,0
261,14
262,0
263,0
264,20
265,15
266,21
267,0
268,23
269,27
270,0
271,0
272,0
273,12
274,18
275,0
276,14
277,15
278,0
279,0
280,0
281,0
282,0
283,10
284,15
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,13
293,0
294,0
295,0
296,0
297,24
298,0
299,17
300,0
301,24
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,14
310,22
311,29
312,0
313,0
314,0
315,0
316,0
317,20
318,0
319,0
320,0
321,0
322,0
323,17
324,0
325,18
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,28
335,0
336,0
337,0
338,0
339,19
340,0
341,0
342,19
343,0
344,0
345,0
346,24
347,0
348,0
349,0
350,0
351,11
352,21
353,0
354,0
355,21
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,17
364,16
365,13
366,0
367,18
368,0
369,0
370,0
371,0
372,19
373,21
374,0
375,0
376,14
377,0
378,0
379,13
380,12
381,0
382,0
383,21
384,0
385,0
386,0
387,0
388,0
389,24
390,0
391,17
392,27
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,25
401,31
402,0
403,0
404,0
405,0
406,0
407,18
408,0
409,17
410,18
411,11
412,0
413,0
414,0
415,14
416,17
417,0
418,13
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,13
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,9
436,0
437,7
438,0
439,0
440,22
441,0
442,0
443,21
444,0
445,19
446,0
447,0
448,0
449,0
450,0
451,15
452,0
453,0
454,22
455,0
456,0
457,19
458,0
459,0
460,0
461,0
462,7
463,0
464,33
465,8
466,16
467,0
468,0
469,0
470,0
471,0
472,0
473,16
474,0
475,0
476,0
477,0
478,0
479,15
480,0
481,19
482,0
483,19
484,0
485,14
486,19
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,21
495,0
496,22
497,15
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,21
510,0
511,20
512,0
513,0
514,21
515,0
516,0
517,0
518,16
519,0
520,0
521,0
522,0
523,26
524,16
525,14
526,0
527,0
528,21
529,0
530,17
531,0
