Position,Value
0,0
1,0
2,32
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,15
15,25
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,20
27,0
28,0
29,0
30,0
31,13
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,15
41,0
42,0
43,0
44,36
45,0
46,38
47,0
48,0
49,0
50,0
51,0
52,16
53,14
54,0
55,0
56,0
57,0
58,0
59,14
60,22
61,0
62,0
63,15
64,30
65,0
66,0
67,0
68,0
69,26
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,20
80,0
81,0
82,0
83,0
84,26
85,0
86,0
87,0
88,0
89,0
90,22
91,0
92,0
93,23
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,22
105,0
106,33
107,0
108,0
109,0
110,0
111,0
112,0
113,19
114,19
115,26
116,0
117,0
118,0
119,0
120,0
121,0
122,11
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,25
139,0
140,0
141,0
142,0
143,0
144,0
145,26
146,0
147,17
148,0
149,0
150,22
151,26
152,25
153,31
154,0
155,0
156,18
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,22
168,0
169,19
170,31
171,0
172,24
173,0
174,32
175,0
176,0
177,0
178,25
179,0
180,0
181,19
182,0
183,0
184,0
185,12
186,0
187,0
188,0
189,0
190,0
191,30
192,23
193,0
194,0
195,20
196,0
197,0
198,26
199,28
200,0
201,0
202,0
203,0
204,0
205,0
206,19
207,0
208,0
209,0
210,18
211,0
212,29
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,19
222,0
223,0
224,0
225,0
226,0
227,31
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,18
237,0
238,0
239,0
240,0
241,0
242,26
243,0
244,0
245,0
246,32
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,26
258,0
259,24
260,0
261,0
262,0
263,0
264,26
265,0
266,0
267,0
268,0
269,0
270,0
271,30
272,0
273,0
274,0
275,24
276,19
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,31
294,0
295,21
296,0
297,46
298,0
299,30
300,0
301,0
302,24
303,0
304,0
305,20
306,26
307,0
308,0
309,0
310,0
311,22
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,24
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,13
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,13
345,0
346,31
347,0
348,0
349,20
350,0
351,0
352,0
353,0
354,0
355,0
356,17
357,0
358,0
359,0
360,23
361,0
362,0
363,0
364,18
365,19
366,39
367,0
368,0
369,0
370,0
371,17
372,22
373,0
374,0
375,28
376,23
377,0
378,0
379,27
380,0
381,0
382,0
383,25
384,0
385,0
386,0
387,19
388,27
389,10
390,35
391,0
392,0
393,24
394,0
395,0
396,0
397,0
398,18
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,23
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,25
415,0
416,0
417,0
418,26
419,33
420,32
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,24
431,0
432,0
433,0
434,22
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,31
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,21
456,34
457,0
458,0
459,32
460,0
461,0
462,0
463,0
464,0
465,0
466,27
467,0
468,0
469,0
470,37
471,0
472,0
473,0
474,35
475,0
476,0
477,0
478,0
479,0
480,4
481,15
482,0
483,0
484,0
485,0
486,0
487,0
488,13
489,0
490,13
491,0
492,0
493,12
494,11
495,0
496,13
497,21
498,0
499,7
500,0
501,0
502,0
503,0
504,0
505,13
506,0
507,0
508,0
509,11
510,0
511,0
512,0
513,0
514,0
515,0
516,14
517,0
518,0
519,0
520,0
521,14
522,0
523,13
524,0
525,0
526,0
527,13
528,0
529,10
530,17
531,0
