Position,Value
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,1
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,1
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,1
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,1
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,1
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,13
173,7
174,10
175,0
176,0
177,10
178,10
179,0
180,24
181,12
182,0
183,0
184,0
185,15
186,0
187,15
188,9
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,7
201,0
202,3
203,1
204,0
205,0
206,7
207,11
208,0
209,9
210,12
211,2
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,7
221,0
222,0
223,9
224,0
225,0
226,0
227,0
228,0
229,4
230,0
231,0
232,14
233,0
234,0
235,16
236,14
237,17
238,0
239,20
240,0
241,0
242,0
243,20
244,0
245,15
246,0
247,0
248,0
249,0
250,16
251,0
252,0
253,8
254,13
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,22
268,0
269,0
270,13
271,11
272,0
273,3
274,0
275,0
276,19
277,0
278,5
279,0
280,10
281,10
282,0
283,0
284,0
285,0
286,26
287,0
288,0
289,0
290,0
291,0
292,0
293,16
294,16
295,0
296,0
297,0
298,0
299,24
300,4
301,0
302,0
303,0
304,7
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,10
313,0
314,0
315,0
316,15
317,0
318,11
319,0
320,0
321,0
322,0
323,0
324,20
325,0
326,9
327,0
328,0
329,0
330,7
331,5
332,0
333,9
334,14
335,0
336,15
337,0
338,5
339,0
340,15
341,0
342,11
343,18
344,0
345,0
346,0
347,0
348,0
349,10
350,0
351,0
352,10
353,0
354,9
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,14
363,11
364,0
365,0
366,0
367,0
368,0
369,0
370,12
371,0
372,0
373,15
374,0
375,0
376,38
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,16
392,0
393,0
394,11
395,14
396,7
397,6
398,0
399,0
400,12
401,0
402,0
403,0
404,17
405,0
406,0
407,0
408,6
409,0
410,0
411,0
412,0
413,12
414,0
415,0
416,0
417,0
418,15
419,8
420,0
421,22
422,0
423,0
424,0
425,11
426,11
427,0
428,0
429,18
430,14
431,0
432,11
433,0
434,0
435,0
436,8
437,0
438,12
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,15
453,0
454,0
455,0
456,0
457,23
458,0
459,0
460,0
461,0
462,7
463,0
464,0
465,9
466,0
467,0
468,0
469,0
470,12
471,10
472,0
473,0
474,0
475,0
476,7
477,0
478,16
479,14
480,17
481,0
482,0
483,13
484,10
485,0
486,16
487,0
488,9
489,0
490,0
491,0
492,0
493,0
494,27
495,7
496,11
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,12
506,8
507,0
508,22
509,8
510,0
511,0
512,0
513,0
514,7
515,0
516,0
517,0
518,0
519,10
520,7
521,10
522,18
523,0
524,0
525,0
526,0
527,0
528,15
529,0
530,14
531,0
