window_size,threshold,tolerance_type,tolerance_value,precision,mae_localization,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index
10,0.0,full_window,10,0.04050776922846621,3.579933847850055,0.9467640918580376,0.07769147052277522,33401,958,32443,895.0,0.9986988765955408,0.050362744125119464
10,0.0,half_window,5,0.021795754618125204,3.579933847850055,0.7348643006263048,0.04233584649554959,33401,958,32443,895.0,0.9986988765955408,0.050362744125119464
10,0.0,quarter_window,2,0.010418849735037873,3.579933847850055,0.36325678496868474,0.02025670130096918,33401,958,32443,895.0,0.9986988765955408,0.050362744125119464
10,1.0,full_window,10,0.04954232817913844,3.818673883626522,0.7713987473903967,0.09310507425561095,19337,958,18379,1201.0,0.9988581291053339,0.3794554559672812
10,1.0,half_window,5,0.02787402389202048,3.818673883626522,0.5501043841336117,0.05305950026342676,19337,958,18379,1201.0,0.9988581291053339,0.3794554559672812
10,1.0,quarter_window,2,0.014428298081398356,3.818673883626522,0.29123173277661796,0.027494456762749447,19337,958,18379,1201.0,0.9988581291053339,0.3794554559672812
10,10.0,full_window,10,0.25,4.25,0.0041753653444676405,0.008213552361396302,16,958,942,175355.0,0.7416195475562911,0.0075364373712811334
10,10.0,half_window,5,0.1875,4.25,0.003131524008350731,0.006160164271047229,16,958,942,175355.0,0.7416195475562911,0.0075364373712811334
10,10.0,quarter_window,2,0.0,4.25,0.0,0.0,16,958,942,175355.0,0.7416195475562911,0.0075364373712811334
10,11.0,full_window,10,0.2,3.0,0.0010438413361169101,0.0020768431983385254,5,958,953,223270.0,0.6545279668550553,0.0050147589063068605
10,11.0,half_window,5,0.2,3.0,0.0010438413361169101,0.0020768431983385254,5,958,953,223270.0,0.6545279668550553,0.0050147589063068605
10,11.0,quarter_window,2,0.0,3.0,0.0,0.0,5,958,953,223270.0,0.6545279668550553,0.0050147589063068605
10,12.0,full_window,10,0.3333333333333333,3.0,0.0010438413361169101,0.0020811654526534857,3,958,955,248080.0,0.6091920651194332,0.004132569683125572
10,12.0,half_window,5,0.3333333333333333,3.0,0.0010438413361169101,0.0020811654526534857,3,958,955,248080.0,0.6091920651194332,0.004132569683125572
10,12.0,quarter_window,2,0.0,3.0,0.0,0.0,3,958,955,248080.0,0.6091920651194332,0.004132569683125572
10,13.0,full_window,10,1.0,3.0,0.0010438413361169101,0.0020855057351407713,1,958,957,250675.0,0.5013216640000664,0.007340323215672165
10,13.0,half_window,5,1.0,3.0,0.0010438413361169101,0.0020855057351407713,1,958,957,250675.0,0.5013216640000664,0.007340323215672165
10,13.0,quarter_window,2,0.0,3.0,0.0,0.0,1,958,957,250675.0,0.5013216640000664,0.007340323215672165
10,14.0,full_window,10,1.0,3.0,0.0010438413361169101,0.0020855057351407713,1,958,957,250675.0,0.5013216640000664,0.007340323215672165
10,14.0,half_window,5,1.0,3.0,0.0010438413361169101,0.0020855057351407713,1,958,957,250675.0,0.5013216640000664,0.007340323215672165
10,14.0,quarter_window,2,0.0,3.0,0.0,0.0,1,958,957,250675.0,0.5013216640000664,0.007340323215672165
10,15.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,15.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,15.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,16.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,16.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,16.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,17.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,17.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,17.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,18.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,18.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,18.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,19.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,19.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,19.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,2.0,full_window,10,0.05538183015141541,4.028776978417266,0.5803757828810021,0.10111486633466851,12152,958,11194,1201.0,0.9988761080689202,0.42603733877432265
10,2.0,half_window,5,0.03143515470704411,4.028776978417266,0.3914405010438413,0.05819674195747433,12152,958,11194,1201.0,0.9988761080689202,0.42603733877432265
10,2.0,quarter_window,2,0.01662277814351547,4.028776978417266,0.21085594989561587,0.030816170861937452,12152,958,11194,1201.0,0.9988761080689202,0.42603733877432265
10,20.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,20.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,20.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,21.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,21.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,21.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,22.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,22.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,22.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,23.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,23.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,23.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,24.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,24.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,24.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,25.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,25.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,25.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,26.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,26.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,26.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,27.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,27.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,27.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,28.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,28.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,28.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,29.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,29.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,29.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,3.0,full_window,10,0.0625701909193005,4.089080459770115,0.36325678496868474,0.1067524965548487,6233,958,5275,1702.0,0.9987761550201324,0.48358870215404853
10,3.0,half_window,5,0.0375421145515803,4.089080459770115,0.24321503131524008,0.06504416148064285,6233,958,5275,1702.0,0.9987761550201324,0.48358870215404853
10,3.0,quarter_window,2,0.0208567303064335,4.089080459770115,0.13569937369519833,0.03615630649422889,6233,958,5275,1702.0,0.9987761550201324,0.48358870215404853
10,30.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,30.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,30.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,31.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,31.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,31.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,32.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,32.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,32.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,33.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,33.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,33.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,34.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,34.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,34.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,35.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,35.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,35.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,36.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,36.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,36.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,37.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,37.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,37.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,38.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,38.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,38.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,39.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,39.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,39.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,4.0,full_window,10,0.07048150732728542,4.414364640883978,0.18893528183716074,0.10266446897349571,2866,958,1908,3628.0,0.9976687608998294,0.40274911184127105
10,4.0,half_window,5,0.03942777390090719,4.414364640883978,0.11795407098121086,0.05910041841004184,2866,958,1908,3628.0,0.9976687608998294,0.40274911184127105
10,4.0,quarter_window,2,0.020586182833217028,4.414364640883978,0.061586638830897704,0.030857740585774063,2866,958,1908,3628.0,0.9976687608998294,0.40274911184127105
10,40.0,full_window,10,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,40.0,half_window,5,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,40.0,quarter_window,2,0.0,inf,0.0,0.0,0,958,958,inf,0.0013351920191692723,0.0023500201386145872
10,5.0,full_window,10,0.0875309661436829,4.520408163265306,0.1022964509394572,0.09433945129094656,1211,958,253,8334.0,0.9938023984658896,0.24337643780873547
10,5.0,half_window,5,0.05037159372419488,4.520408163265306,0.06367432150313153,0.05624711848778239,1211,958,253,8334.0,0.9938023984658896,0.24337643780873547
10,5.0,quarter_window,2,0.023947151114781174,4.520408163265306,0.030271398747390398,0.026740433379437527,1211,958,253,8334.0,0.9938023984658896,0.24337643780873547
10,6.0,full_window,10,0.116331096196868,4.229166666666667,0.05010438413361169,0.07004153103603099,447,958,511,47635.0,0.973262390476024,0.07838947203144123
10,6.0,half_window,5,0.06711409395973154,4.229166666666667,0.031315240083507306,0.042704626334519574,447,958,511,47635.0,0.973262390476024,0.07838947203144123
10,6.0,quarter_window,2,0.035794183445190156,4.229166666666667,0.016701461377870562,0.02277580071174377,447,958,511,47635.0,0.973262390476024,0.07838947203144123
10,7.0,full_window,10,0.15606936416184972,3.56,0.026096033402922755,0.04471531251035077,173,958,785,67600.0,0.9394335577959534,0.0374804912176018
10,7.0,half_window,5,0.11560693641618497,3.56,0.020876826722338204,0.03536693191865606,173,958,785,67600.0,0.9394335577959534,0.0374804912176018
10,7.0,quarter_window,2,0.04046242774566474,3.56,0.007306889352818371,0.01237842617152962,173,958,785,67600.0,0.9394335577959534,0.0374804912176018
10,8.0,full_window,10,0.24285714285714285,3.25,0.016701461377870562,0.03125359071584511,70,958,888,139460.0,0.8795139302623572,0.01864754842800585
