Count,Frequency,Percentage
1,275373,24.740686967279615
2,132359,11.891698119649211
3,80266,7.211440410336762
4,59455,5.341691246562333
5,48090,4.320611084806704
6,40439,3.6332125526824353
7,35273,3.169077038768702
8,31044,2.7891256085826437
9,27785,2.4963231231306775
10,24984,2.2446693146768704
11,22418,2.0141289103596733
12,20458,1.8380341354330538
13,18608,1.6718222305278263
14,17098,1.5361573784159916
15,15708,1.4112738390547663
16,14187,1.2746206999407925
17,13281,1.1932217886736918
18,12281,1.1033775157519472
19,11279,1.0133535542843588
20,10349,0.9297983804671364
21,9832,0.8833488913665942
22,8980,0.8068015708372678
23,8458,0.759902860372117
24,7871,0.7071642721670528
25,7586,0.6815586543843556
26,6800,0.6109410558678643
27,6456,0.580034625982784
28,6186,0.555776672293913
29,5742,0.5158858151166583
30,5407,0.4857879836878738
31,4967,0.4462565036023061
32,4792,0.4305337558410008
33,4488,0.4032210968727904
34,4286,0.38507255374259797
35,4027,0.3618028870558661
36,3777,0.3393418188254299
37,3674,0.3300878587144902
38,3576,0.32128311996815917
39,3242,0.29127513281229644
40,3173,0.28507587798069606
41,3038,0.2729469011362605
42,2884,0.25911088310631186
43,2662,0.2391654545176845
44,2606,0.2341341752340668
45,2444,0.21957940302074416
46,2335,0.20978637727227398
47,2183,0.19613004778816878
48,2110,0.1895714158648814
49,2072,0.1861573334938551
50,1933,0.17366897955773258
51,1905,0.1711533399159237
52,1867,0.16773925754489744
53,1755,0.157676698977662
54,1698,0.15255557542112255
55,1537,0.13809064748072167
56,1447,0.13000466291776464
57,1454,0.13063357282821686
58,1442,0.12955544155315593
59,1345,0.12084054707974669
60,1290,0.11589911206905071
61,1218,0.10943032441868508
62,1240,0.11140689842296349
63,1128,0.10134433985572806
64,1108,0.09954745439729316
65,1084,0.09739119184717131
66,991,0.08903567446544904
67,978,0.08786769891746635
68,938,0.08427392800059656
69,880,0.07906296017113537
70,921,0.0827465753609269
71,849,0.07627778771056128
72,839,0.07537934498134384
73,787,0.07070744278941311
74,747,0.06711367187254333
75,736,0.06612538487040413
76,699,0.06280114677229957
77,671,0.06028550713049072
78,747,0.06711367187254333
79,678,0.060914417040942935
80,642,0.05768002321576012
81,634,0.05696126903238616
82,665,0.05974644149296025
83,604,0.05426594084473382
84,556,0.04995341574449008
85,528,0.04743777610268122
86,518,0.046539333373463776
87,542,0.048695595923585654
88,521,0.04680886619222901
89,447,0.040160389996019896
90,472,0.04240649681906352
91,444,0.039890857177254664
92,444,0.039890857177254664
93,388,0.03485957789363696
94,401,0.03602755344161964
95,412,0.037015840443758836
96,406,0.036476774806228365
97,377,0.03387129089149776
98,367,0.03297284816228032
99,389,0.034949422166558705
100,344,0.030906429885080192
