region_start,region_end,region_mean
0,278,7.934947480625887
278,595,2.9914559508101695
595,993,8.347981463279202
993,1100,2.957150428447284
1100,1172,0.0
1172,1629,0.0
1629,1818,3.9873321140293427
1818,2610,5.370003002721845
2610,2803,5.685156660742257
2803,3247,5.096067477678898
3247,3407,0.8880011861861976
3407,3996,2.052392557843089
3996,4462,0.8571662554101239
4462,5391,13.357019264155673
5391,5843,0.0
5843,6413,5.852841349172242
6413,7310,5.116999046343386
7310,7542,0.0
7542,8068,0.0
8068,8202,9.598492956983064
8202,8925,6.749189218212202
8925,9250,9.728546921903945
9250,9489,3.172700598734812
9489,9652,3.1414127843554267
9652,10015,0.0
10015,10283,9.88610702408681
10283,11216,0.0
11216,11770,9.670477171809129
11770,12414,4.542666203125851
12414,13133,5.532667539281354
13133,13656,11.272249178807707
13656,14054,1.549737495315492
14054,14864,1.0486505003250446
14864,14905,14.020383360540889
14905,15792,8.42534654399644
15792,16071,0.0
16071,16753,4.626560987262683
16753,17214,1.6409699769588728
17214,17445,9.864357520095089
17445,17522,0.0
17522,17985,10.025235537064168
17985,18440,19.932153328055108
18440,18805,0.0
18805,19205,10.233032758587242
19205,19484,0.0
19484,20209,9.29951849514354
20209,20465,0.5226372237362287
20465,20945,4.208544934570234
20945,21022,12.33904991922298
21022,21353,0.0
21353,21661,0.0
21661,22227,6.7604046556342565
22227,22570,0.0
22570,23372,6.178610757667075
23372,23791,14.538996395413172
23791,24481,2.9114416905387843
24481,24589,5.137800823633431
24589,25580,6.885669204724669
25580,25813,7.9533396530135745
25813,26047,4.671634438885257
26047,26310,7.110516883503901
26310,27114,0.0
27114,27179,0.0
27179,27952,18.676011176916333
27952,28026,9.47130899200138
28026,28508,8.334555972382788
28508,28646,0.0034943711176523415
28646,29376,3.723116228791805
29376,29842,1.783068610069883
29842,30425,7.19630151828829
30425,30565,10.744369325621896
30565,30994,9.776438164895481
30994,31338,0.0
31338,31782,9.670107614510245
31782,31993,0.0
31993,32282,15.192430232537248
32282,33124,0.0
33124,34025,14.733570758261434
34025,34763,1.7812350171234916
34763,35599,8.031499466547235
35599,36111,9.846569254271007
36111,37050,0.0
37050,38012,0.0
38012,38523,16.675380240969375
38523,39101,9.16230232437676
39101,39745,2.927196905486938
39745,39808,2.0992251518957574
39808,40791,5.300585797421067
40791,41010,12.685343032645935
41010,41300,0.0
41300,41550,11.522942629807337
41550,42456,12.64648406685875
42456,43128,0.0
43128,43608,5.254039458904649
43608,44211,10.383488778615357
44211,45147,4.752642923364277
45147,45802,6.026542143850904
45802,46154,0.0
46154,46452,0.0
46452,47079,13.603292975498702
47079,47788,11.774431452310225
47788,48065,0.0
48065,48845,6.063773637271258
48845,49469,1.9585070361125938
49469,49558,0.0
49558,49828,0.0
49828,50777,4.0450476397717265
50777,51164,3.1578049219891513
51164,51551,0.7120404970015647
51551,51594,8.466719600829963
51594,52562,2.4131946672670677
52562,53556,0.0
53556,54293,9.982136689271695
54293,54937,0.0
54937,55195,4.849836317355862
55195,56166,6.821236855332815
56166,57160,0.6385803706478205
57160,57604,3.6301866249660586
57604,57878,5.71326433485003
57878,58424,13.023366418861755
58424,59238,3.552610633255206
59238,59637,0.0
59637,59677,10.516533587982389
59677,60658,9.130649868619978
60658,61188,9.232568478511709
61188,61689,7.186635498563623
61689,62455,14.268115737494448
62455,63227,3.650088043898371
63227,63647,5.145443953835238
63647,63695,2.182156853568884
63695,64239,5.679494325842325
64239,64974,0.0
64974,65946,0.0
65946,66547,4.399580225608224
66547,66948,6.195362133224628
66948,67826,3.671580541192992
67826,68395,10.186014873422986
68395,68934,18.057026382810434
68934,69396,18.38706914632647
69396,69683,6.6524343851358445
69683,70421,0.0
70421,71114,0.0
71114,71185,3.2359785510485013
71185,71931,8.964291276368341
71931,72059,6.632386049686209
72059,72516,12.498084320697293
72516,73094,8.951195734125799
73094,73539,2.128904900202908
73539,73931,12.46983918729724
73931,74862,0.0
74862,75767,7.656901211925801
75767,76611,0.0
76611,77531,11.191302576421277
77531,78206,0.6774544880173686
78206,78744,1.0608024049275488
78744,79125,0.0
79125,79686,12.22207762793698
79686,79743,5.693264791823391
79743,80051,0.0
80051,80134,1.5285937602728785
80134,80755,3.5895090680755244
80755,80823,0.9378407195098266
80823,81353,0.8789679049585176
81353,81502,5.309428726842443
81502,82419,10.478541537789516
82419,83010,7.583963780979832
83010,83568,18.033868093383234
83568,84531,6.846411512066048
84531,85529,3.5832740499104068
85529,86028,0.0
86028,86326,5.949843541802907
86326,86624,17.572240948689423
86624,86747,13.276680474162749
86747,87314,0.7892171096187852
87314,88109,10.595584527037316
88109,88952,7.859510396082393
88952,89846,0.0
89846,90119,10.480033915930742
90119,90561,0.0
90561,91334,0.6858437534341624
91334,92051,12.498459465329484
92051,92581,2.066241136872354
92581,93222,2.406702703472005
93222,93315,4.488707732492821
93315,94020,13.17819803755465
94020,94382,0.0
94382,95269,0.0
95269,95811,7.134449552269719
95811,95936,1.425384709787448
95936,96453,1.7039385509058762
96453,97212,1.0247107588161508
97212,97797,15.117530771704585
97797,98672,7.982502676757423
98672,99037,6.035369815848122
99037,99674,0.0
99674,100399,0.0
100399,100943,3.9877042308729114
100943,101069,16.38185211323904
101069,101473,7.140486766691303
101473,102157,9.133271955524844
102157,102571,3.7225130761108693
102571,103161,14.416632136053446
103161,103916,4.282008494135645
103916,104465,0.7413268323891674
104465,105382,0.0
105382,105748,15.939805708517616
105748,106597,7.090386836079445
106597,107088,3.817635037082161
107088,108001,6.867402871030549
108001,108578,8.271737594830995
108578,109395,0.0
109395,109648,0.0
109648,110300,2.6911687491971272
110300,110952,3.725361927733623
110952,111300,1.3678449549806786
111300,111602,4.8947074885444515
111602,112012,0.0
112012,112909,3.574416374996476
112909,113588,19.128301253685873
113588,114440,0.25859541613194736
114440,115059,0.0
115059,115810,7.015121373437059
115810,116346,12.322671360711267
116346,116461,16.00134203544945
116461,116972,3.0492205401378443
116972,117681,0.0
117681,118216,2.106459592741093
118216,118781,5.653918180062084
118781,119121,0.0
119121,119498,9.820797607550729
119498,120140,5.3871757858972025
120140,120613,4.414401391335145
120613,121016,0.0
121016,121488,12.325346701356931
121488,121761,0.0
121761,121927,0.0
121927,122853,0.0
122853,123198,0.10020912462183279
123198,123719,1.274170185184091
123719,124353,3.6799642093910343
124353,124780,10.621453731860397
124780,125577,4.765910272975904
125577,126566,4.89677475997249
126566,127055,9.087065345322376
127055,128047,9.139219760553168
128047,128975,0.133931573341377
128975,129157,0.6738663526299106
129157,129936,0.0
129936,130710,7.6947353370890275
130710,131192,5.498315239047438
131192,131397,7.297192667447159
131397,132088,5.223027918430627
132088,132961,0.0
132961,133823,4.869385162521632
133823,133994,1.3789159595025153
133994,134590,0.0
134590,135036,9.832073636894068
135036,135630,13.395617752227132
135630,135725,0.0
135725,136644,0.0
136644,136938,1.5837729193339205
136938,137400,1.4248884092924725
137400,137686,0.0
137686,138276,0.0
138276,138835,7.217721873150266
138835,139817,9.398449949697346
139817,140722,0.9822149235804337
140722,141483,0.0
141483,142361,1.6177973976832882
142361,142654,0.0
142654,143523,13.1181094850476
143523,143627,9.570116304523115
143627,143806,8.64268121313478
143806,143877,0.0
143877,144056,5.071863920965954
144056,144783,0.0
144783,144888,9.023110083812675
144888,145225,6.313121228935248
145225,145337,3.95789302303845
145337,146007,12.841672476963064
146007,146079,0.0
146079,146673,7.131517951420573
146673,147498,7.246668038049708
147498,147978,4.781250256527603
147978,148387,0.0
148387,148978,7.994546621609327
148978,149200,10.353360947050716
149200,149541,14.164465168010945
149541,149671,13.020264968226636
149671,150541,2.191737258655744
150541,150956,6.073981546122504
150956,151825,0.0
151825,152264,1.4817912728469735
152264,152327,0.0
152327,153278,0.0
153278,153382,12.222732869510432
153382,154035,14.443032870684446
154035,154253,0.0
154253,154483,0.0
154483,155186,1.9862803453227103
155186,156118,2.325264067054902
156118,156465,5.517193778210859
156465,157337,1.2403961538777595
157337,157435,8.608157150277151
157435,157653,0.0
157653,158145,0.0
158145,158209,9.63363335396098
158209,158552,0.0
158552,159360,0.0
159360,159725,14.215905140880013
159725,160291,0.0
160291,160354,6.07766553349022
160354,160799,3.1701383538210157
160799,161206,1.7375435720706756
161206,161584,16.893904549858537
161584,161776,10.77958579455835
161776,162624,0.0
162624,163213,7.902868297857552
163213,164177,4.883065849767893
164177,164701,0.0
164701,165134,5.0524776148571915
165134,165835,0.0
165835,166826,10.170652481481602
166826,167370,8.983307187008924
167370,167694,4.245611320176376
167694,168054,14.314945316879992
168054,168497,6.913522092531762
168497,168974,16.582140299207808
168974,169215,0.0
169215,169722,5.033676261534159
169722,169766,0.6955137287644008
169766,170220,0.34156825861757434
170220,170680,4.1528625857021755
170680,171328,0.0
171328,172047,1.7321215370408407
172047,172806,1.1652668465798817
172806,173395,0.0
173395,173921,4.970656745664105
173921,174135,1.5935249039980368
174135,175059,0.0
175059,175932,11.719840500439314
175932,176609,0.8904711604774579
176609,177591,0.0
177591,178144,1.6029344912395218
178144,178269,3.402365412027445
178269,178986,2.5208649526140507
178986,179383,6.953424478241124
179383,179950,5.503770768179111
179950,180249,2.7484111306255983
180249,181131,0.0
181131,181912,13.271365030808393
181912,182194,1.286864083914912
182194,182842,2.062822826679416
182842,183328,6.825459801324035
183328,183667,4.284410748387887
183667,184194,24.62637046909949
184194,184924,6.5064315093460525
184924,185064,4.04206799255793
185064,185214,11.094980910182606
185214,185543,4.2953230988222
185543,186287,8.187531651950051
186287,186478,6.948500542910753
186478,187205,7.381904965586577
187205,187297,1.0797632156917045
187297,187967,0.0
187967,188026,0.0
188026,188402,0.0
188402,188875,15.06437709946196
188875,189343,5.637529922895065
189343,189773,15.044201502769289
189773,189839,0.0
189839,189924,7.0414347576174015
189924,190752,2.047345187309277
190752,191467,0.0
191467,192016,0.0
192016,192910,14.619073911467181
192910,193537,2.806539208242031
193537,193590,4.605816212156127
193590,193811,4.986471788948273
193811,194254,8.549425244194607
194254,194392,3.9644886949759566
194392,195297,9.949399300922611
195297,196242,6.732343081291319
196242,196563,4.763497386628957
196563,196848,7.951475433843804
196848,197587,0.0
197587,197798,0.0
197798,198608,9.962080128028756
198608,198761,2.6436225223930436
198761,198974,8.175458674269924
198974,199164,10.015191068311816
199164,199442,6.560065991952222
199442,199953,2.235473960980408
199953,200304,0.0
200304,201245,16.654912908542872
201245,201994,6.390750076148646
201994,202546,9.946762955202495
202546,202697,11.415015018842794
202697,203080,14.101875884649143
203080,203654,9.221631120443735
203654,204099,0.0
204099,204504,18.063733411542838
204504,204937,0.0
204937,205088,0.0
205088,205727,6.221548768027942
205727,206282,7.512354224832532
206282,206820,0.0
206820,207699,11.415108550347611
207699,208459,11.796844994494734
208459,208893,18.127718621035072
208893,209203,16.288651957173027
209203,209681,14.23236813675207
209681,210605,10.02886336199429
210605,211179,13.561754675109828
211179,211619,2.3001454233267937
211619,212245,6.00750716789639
212245,212383,1.3329548790939842
212383,213250,7.390732765445644
213250,213830,10.522615209388096
213830,214595,4.906218046691138
214595,214935,3.0014599408928597
214935,215651,5.360856173909648
215651,215967,0.0
215967,216471,5.262451230889937
216471,217351,3.7815311569652046
217351,217404,10.187659146965155
217404,218270,1.3756884882104528
218270,218724,1.86103759456548
218724,219404,6.570612714275059
219404,219950,0.0
219950,220316,0.0
220316,220356,4.587299158896492
220356,221290,3.523133737928511
221290,221358,11.724928432989458
221358,221914,5.94376818832183
221914,222074,0.0
222074,222269,1.2684920064169631
222269,222841,3.908579274181946
222841,223440,0.4519977063425359
223440,224217,1.1054445631876186
224217,224878,2.8828170101013555
224878,225682,8.661053292702245
225682,226137,16.333757405712447
226137,226572,0.13207891196229776
226572,227121,7.526500508452962
227121,227962,13.917047693679613
227962,228510,5.2845441972164435
228510,229387,0.2365691739247122
229387,230370,0.0
230370,230630,0.0
230630,230968,15.091221904260584
230968,231378,4.476771486693728
231378,232042,13.148555668024875
232042,232435,3.1815665753046107
232435,233084,11.035895541529504
233084,233670,0.0
233670,233874,4.759564695263257
233874,234561,0.1947702358049253
234561,234950,0.0
234950,235490,16.80620482679274
235490,235742,0.41701705326089167
235742,236667,0.10438026887850255
236667,237360,0.8597178490100797
237360,238259,3.396001584895685
238259,239085,0.0
239085,239747,8.171911487377235
239747,240466,0.0
240466,241457,4.986361905750061
241457,241740,9.235314575930264
241740,242156,0.2745638775228031
242156,242870,0.0
242870,243154,0.0
243154,243483,17.572688708051313
243483,243584,0.3309245290356277
243584,243872,2.8604570420684112
243872,243934,1.8925284001870886
243934,244617,1.651301493769901
244617,244860,9.129002824860931
244860,245544,15.52098626974036
245544,245832,16.281084490594107
245832,245964,7.828615860370208
245964,246180,5.213930345479287
246180,246892,6.850334801753952
246892,247815,6.2647054717209265
247815,248557,9.306617574359338
248557,249385,0.0
249385,249614,4.988341391721903
249614,249949,6.209640821688175
249949,250242,7.735599005740163
250242,251017,5.235406594037113
251017,251067,8.250354692606717
251067,251618,5.930059086960773
251618,252086,0.0
252086,252358,0.0
252358,253025,4.648190099714442
253025,253406,6.516937805181989
253406,253685,0.0
253685,254277,0.0
254277,254432,0.0
254432,254689,0.0
254689,255011,0.8634975820811535
255011,255828,0.0
255828,255907,0.0
255907,256432,2.860300082696456
256432,256645,0.0
256645,257205,17.009346222754445
257205,257426,6.299022393542125
257426,258214,0.0
258214,258633,0.7895199615015266
258633,259174,8.043316367925092
259174,259335,0.0
259335,259386,12.852172744809073
259386,259613,12.726653390200262
259613,259672,12.195801347709127
259672,260017,7.050105948619688
260017,260542,8.574372464034182
260542,261222,15.347675807148622
261222,262142,8.09901759003965
262142,262245,0.0
262245,263194,0.0
263194,263539,6.4657294988514895
263539,263636,7.502730599975413
263636,263969,0.9670080012137512
263969,264367,3.642296375039098
264367,264909,0.0
264909,265356,8.373709879416115
265356,266245,10.704477081053458
266245,266981,3.6941927310934264
266981,267750,13.313616286408536
267750,268164,0.1987205779010787
268164,268914,6.197682656941981
268914,269681,6.375803728242218
269681,270590,9.180519635416072
270590,271471,4.066423121248853
271471,272186,0.0
272186,272864,8.030273942296557
272864,273005,0.0
273005,273764,0.0
273764,274320,5.143674303121721
274320,274850,9.28837936357075
274850,274898,0.041239252239399775
274898,275190,0.30275879993730803
275190,276047,4.931917215676608
276047,276535,7.889917762805002
276535,277337,14.099868432510995
277337,277688,5.298284687619186
277688,278374,0.0
278374,278867,3.9317931419658545
278867,279112,0.0
279112,279667,9.626368756961986
279667,280634,10.776977136921126
280634,281181,2.2477752803769264
281181,281799,3.491396317103256
281799,282399,0.0
282399,282712,0.0
282712,283421,0.0
283421,283512,5.762931479794209
283512,283807,6.8175077832080655
283807,284220,4.0666907563442845
284220,284616,4.151636423510497
284616,285408,4.7887724367712226
285408,286309,20.346705314708423
286309,287056,0.460372330043074
287056,287519,6.631992123769523
287519,287845,7.175255284708039
287845,288485,14.87387686298196
288485,289151,5.865779309573294
289151,289265,0.0
289265,289778,1.2095902419345625
289778,290298,8.205915136729026
290298,291107,7.809466614552587
291107,291725,9.988358503838771
291725,291807,9.029131450665522
291807,292555,1.1102216402819722
292555,292598,3.9058915605165128
292598,293244,3.171150866141076
293244,294084,10.132535076288715
294084,294318,16.681843101660135
294318,294610,0.0
294610,295347,1.4564600256851987
295347,295766,0.7026992902249257
295766,296560,0.0
296560,296907,4.026749261838417
296907,297906,3.3315475778675987
297906,297948,11.01087108572496
297948,298462,0.0
298462,298854,7.610174033419939
298854,299727,0.0
299727,300394,2.583972750056289
300394,300596,9.528300177326907
300596,301328,0.9921439329960204
301328,301877,2.1137438564132327
301877,302616,0.0
302616,302876,6.794991834490197
302876,303351,5.888103380816933
303351,303646,14.212151878222528
303646,304333,0.0
304333,305215,2.1897955605156874
305215,305928,0.9719454827945372
305928,306588,7.349566047061737
306588,307512,11.713858406497772
307512,308478,8.5524564056256
308478,309354,1.4150629063545268
309354,310048,0.0
310048,310657,4.406903309926176
310657,311366,4.458695672631232
311366,311447,0.0
311447,311515,6.5610690998941745
311515,312155,0.6905737290257109
312155,313137,0.0
313137,313455,14.336095378565314
313455,313661,0.0
313661,314098,5.914358317118762
314098,314508,2.2248295677197816
314508,315242,6.116938710978729
315242,315485,2.300016797983467
315485,315551,0.0
315551,315633,10.233658998536567
315633,315894,0.3982256650802802
315894,316316,14.687447957143986
316316,316422,11.719398052584607
316422,316878,2.900017221510623
316878,317071,11.13807795156816
