strain,Bin_Center,mean_density,sd_density,n_datasets,se_density
strain_FD,0.0,0.1413375,0.03532467632042588,176,0.002662697663536474
strain_FD,10000.0,0.14168920454545456,0.03959845744273484,352,0.0021106048733420552
strain_FD,20000.0,0.11648409090909091,0.03191867474476028,352,0.001701271080176156
strain_FD,30000.0,0.11164886363636364,0.03469629731164477,352,0.0018493188604324765
strain_FD,40000.0,0.117975,0.046506244411162356,352,0.0024787911558672294
strain_FD,50000.0,0.09298125,0.028285067801603562,352,0.0015075991793672226
strain_FD,60000.0,0.09308892045454545,0.027990983834785776,352,0.0014919244512686598
strain_FD,70000.0,0.10479204545454546,0.04127453626574554,352,0.0021999401747756424
strain_FD,80000.0,0.09583039772727274,0.0382201295669555,352,0.0020371397507197896
strain_FD,90000.0,0.08165312500000001,0.035100611457344826,352,0.0018708688768064661
strain_FD,100000.0,0.08613863636363636,0.036293595243307816,352,0.0019344551262484506
strain_FD,110000.0,0.08891107954545455,0.04570825939159178,352,0.0024362584114138567
strain_FD,120000.0,0.06928125,0.03525379922343988,352,0.0018790338121735615
strain_FD,130000.0,0.06738153409090909,0.03506051057284341,352,0.0018687314924809172
strain_FD,140000.0,0.075,0.0462222002383248,352,0.002463651550585829
strain_FD,150000.0,0.06619034090909091,0.03883325106036884,352,0.0020698192361219762
strain_FD,160000.0,0.04431988636363637,0.0351079418453123,352,0.0018712595877979237
strain_FD,170000.0,0.051712121212121216,0.03617103879014969,330,0.001991150152746742
strain_FD,180000.0,0.057609740259740264,0.03454825406899318,308,0.0019685694746882474
strain_FD,190000.0,0.057324999999999994,0.03522742202056494,308,0.002007268660325262
strain_FD,200000.0,0.05649707792207792,0.0419239223869453,308,0.002388837181332703
strain_FD,210000.0,0.057893831168831164,0.043675120500654,308,0.0024886209545993405
strain_FD,220000.0,0.055781493506493515,0.035252497521105194,308,0.002008697469573553
strain_FD,230000.0,0.05762202797202797,0.036634991001738504,286,0.0021662724306276476
strain_FD,240000.0,0.06323811188811188,0.05219217372870942,286,0.003086187929940162
strain_FD,250000.0,0.051053496503496505,0.041346222021496286,286,0.002444853360862754
strain_FD,260000.0,0.0464013986013986,0.03499671961772934,286,0.002069399412891767
strain_FD,270000.0,0.05962167832167832,0.04608101049674825,286,0.002724827272643027
strain_FD,280000.0,0.04678601398601399,0.035460059273851575,286,0.0020967972611136065
strain_FD,290000.0,0.057692307692307696,0.05231308994140256,286,0.0030933378554843126
strain_FD,300000.0,0.0679993006993007,0.0756929749425243,286,0.004475819437280564
strain_FD,310000.0,0.06948916083916083,0.1281349633373685,286,0.007576779218099262
strain_FD,320000.0,0.061935314685314685,0.0752555117366345,286,0.004449951695637388
strain_FD,330000.0,0.04713041958041958,0.0561892130919584,286,0.003322537822214705
strain_FD,340000.0,0.04922167832167833,0.04751613523161152,286,0.0028096879771945475
strain_FD,350000.0,0.05011013986013986,0.04684939515775029,286,0.0027702628101368646
strain_FD,360000.0,0.039440559440559436,0.03475449583490687,286,0.002055076420353137
strain_FD,370000.0,0.03793216783216783,0.038111063184309096,286,0.002253554408520513
strain_FD,380000.0,0.040589015151515154,0.03729985566307812,264,0.0022956474234410965
strain_FD,390000.0,0.04504469696969697,0.04185570326401545,264,0.0025760404603780928
strain_FD,400000.0,0.035263636363636365,0.03215038870606257,264,0.001978719640697171
strain_FD,410000.0,0.037658333333333335,0.03477207052314274,264,0.0021400730025660734
strain_FD,420000.0,0.050354166666666665,0.05305413461081912,264,0.003265256265931973
strain_FD,430000.0,0.048779166666666665,0.05828832998320222,264,0.003587398722163853
strain_FD,440000.0,0.04028787878787878,0.04994672299249145,264,0.003074008301338746
strain_FD,450000.0,0.03300495867768595,0.04026875038373014,242,0.002588573315113088
strain_FD,460000.0,0.029474545454545455,0.03091062218266378,220,0.002083993722420516
strain_FD,470000.0,0.028455555555555553,0.031532786006704415,198,0.002240937521772517
strain_FD,480000.0,0.03653920454545455,0.03499598503409346,176,0.002637921625613203
strain_FD,490000.0,0.03638352272727273,0.03706448451904245,176,0.0027938406408545484
strain_FD,500000.0,0.048595454545454546,0.06242993313026493,176,0.004705833270001513
strain_FD,510000.0,0.041843181818181814,0.04282371117688237,176,0.0032279586841879016
strain_FD,520000.0,0.03103181818181818,0.03307867520392486,176,0.0024933989593966285
strain_FD,530000.0,0.04186761363636363,0.04713273326606332,176,0.00355276344516896
strain_FD,540000.0,0.04106136363636364,0.05654046931296087,176,0.004261898231402154
strain_FD,550000.0,0.040003409090909096,0.05254818077343308,176,0.003960968160028299
strain_FD,560000.0,0.03182954545454546,0.0353290092347138,176,0.0026630242692396965
strain_FD,570000.0,0.032836363636363636,0.038162697364440445,176,0.0028766215487666786
strain_FD,580000.0,0.02751363636363636,0.034285184338454504,154,0.0027627788865769954
strain_FD,590000.0,0.03403766233766233,0.0549828054856678,154,0.004430640728689176
strain_FD,600000.0,0.01947272727272727,0.02347083325915913,132,0.0020428738185407267
strain_FD,610000.0,0.024770454545454543,0.030630383904097933,132,0.0026660327155242523
strain_FD,620000.0,0.030814545454545456,0.047356796856492404,110,0.004515293414916878
strain_FD,630000.0,0.03643454545454545,0.03887104636106851,110,0.003706208851010984
strain_FD,640000.0,0.029176363636363636,0.03657759109265924,110,0.0034875364711573396
strain_FD,650000.0,0.05743636363636364,0.07117653814303676,88,0.007587444459903934
strain_FD,660000.0,0.026370454545454544,0.0393358400499429,88,0.004193214638548768
strain_FD,670000.0,0.019451136363636365,0.02715686232074,88,0.0028949312503762266
strain_FD,680000.0,0.03696969696969697,0.038690101972933474,66,0.004762422337990804
strain_FD,690000.0,0.026125757575757576,0.027164622415113946,66,0.003343733874966978
strain_FD,700000.0,0.029427272727272726,0.029940199606007183,66,0.0036853838097222545
strain_FD,710000.0,0.028148484848484846,0.03152493148860605,66,0.003880450819953834
strain_FD,720000.0,0.03961212121212121,0.04067480609438538,66,0.005006722527453146
strain_FD,730000.0,0.03275,0.03546434070356393,66,0.004365358573800722
strain_FD,740000.0,0.023783333333333333,0.02714195493970023,66,0.0033409437016215667
strain_FD,750000.0,0.039,0.04281976538576908,66,0.005270748764719539
strain_FD,760000.0,0.07246363636363637,0.09068649400988106,66,0.011162735759364587
strain_FD,770000.0,0.017884848484848486,0.02584203637144031,66,0.003180934786902734
strain_FD,780000.0,0.021077272727272726,0.030219508703711685,66,0.0037197643830027944
strain_FD,790000.0,0.04892272727272728,0.05085147485289476,44,0.007666148278329317
strain_FD,800000.0,0.037056818181818184,0.03849809054598817,44,0.005803805522098692
strain_FD,810000.0,0.02689772727272727,0.02744422240749038,44,0.004137372199486807
strain_FD,820000.0,0.023702272727272725,0.02676951136835774,44,0.004035655683181635
strain_FD,830000.0,0.048493181818181824,0.05153979450432034,44,0.007769916370129629
strain_FD,840000.0,0.023375,0.024189841467702058,44,0.0036467558130248955
strain_FD,850000.0,0.021152272727272728,0.021765585045870152,44,0.003281285406350987
strain_FD,860000.0,0.030097727272727273,0.03251229812852836,44,0.004901413362022846
strain_FD,870000.0,0.02677954545454545,0.027310885295107827,44,0.004117270873468516
strain_FD,880000.0,0.028693181818181816,0.029636200347479442,44,0.004467825307472257
strain_FD,890000.0,0.025713636363636362,0.026363731172826532,44,0.003974482017002815
strain_FD,900000.0,0.027150000000000004,0.029703985324970227,44,0.0044780442773249655
strain_FD,910000.0,0.03144545454545455,0.03226697825695947,44,0.004864429999858656
strain_FD,920000.0,0.07522045454545455,0.1035705973799951,44,0.015613855037382263
strain_FD,930000.0,0.02546590909090909,0.025970877636322682,44,0.003915257117996112
strain_FD,940000.0,0.012952272727272727,0.02280777599586111,44,0.0034384016036702624
strain_FD,950000.0,0.025986363636363637,0.026750011935102732,22,0.005703121707085031
strain_FD,960000.0,0.036677272727272725,0.03777974932254658,22,0.008054669619302318
strain_FD,970000.0,0.03111818181818182,0.03198013723374522,22,0.006818188167385212
strain_FD,980000.0,0.035477272727272725,0.036422062019215794,22,0.007765209713645278
strain_FD,990000.0,0.026709090909090908,0.027487709965259004,22,0.005860399455568471
strain_FD,1000000.0,0.0351,0.03615939580194759,22,0.007709209087961278
strain_FD,1010000.0,0.03195454545454545,0.03280127360002275,22,0.006993255028901224
strain_FD,1020000.0,0.03565454545454545,0.036650391114300115,22,0.007813889640282084
strain_FD,1030000.0,0.03458636363636364,0.035512469915235684,22,0.007571284025485311
strain_FD,1040000.0,0.04292272727272727,0.044233276977947183,22,0.00943056633845447
strain_FD,1050000.0,0.03852272727272727,0.03964482710288084,22,0.008452305538128516
strain_FD,1060000.0,0.04127272727272727,0.042529162899940756,22,0.00906724799627182
strain_FD,1070000.0,0.02980909090909091,0.03090338106160815,22,0.006588622980145262
strain_FD,1080000.0,0.08632727272727272,0.08864529736307923,22,0.018899240899364598
strain_FD,1090000.0,0.0,0.0,22,0.0
strain_FD,1100000.0,0.0,0.0,22,0.0
