strain,Bin_Center,mean_density,sd_density,n_datasets,se_density
strain_yTW001,0.0,0.0847125,0.017343563461653062,32,0.003065937833418528
strain_yTW001,10000.0,0.086553125,0.024201186962560853,64,0.0030251483703201067
strain_yTW001,20000.0,0.0728171875,0.021327756374365438,64,0.0026659695467956797
strain_yTW001,30000.0,0.0686890625,0.01754676397776153,64,0.0021933454972201914
strain_yTW001,40000.0,0.07560937499999999,0.03497443383137742,64,0.004371804228922177
strain_yTW001,50000.0,0.0579484375,0.014809477790944426,64,0.0018511847238680532
strain_yTW001,60000.0,0.057534375,0.015717972916984162,64,0.0019647466146230203
strain_yTW001,70000.0,0.0671,0.031207609979537376,64,0.003900951247442172
strain_yTW001,80000.0,0.0607140625,0.025202575247524665,64,0.003150321905940583
strain_yTW001,90000.0,0.0524609375,0.021265715885504907,64,0.0026582144856881133
strain_yTW001,100000.0,0.0548578125,0.021378032076324268,64,0.0026722540095405335
strain_yTW001,110000.0,0.0579328125,0.031762941642825775,64,0.003970367705353222
strain_yTW001,120000.0,0.0437953125,0.020421879254411086,64,0.002552734906801386
strain_yTW001,130000.0,0.0425078125,0.02082994109287253,64,0.0026037426366090663
strain_yTW001,140000.0,0.0489578125,0.030313681780268737,64,0.003789210222533592
strain_yTW001,150000.0,0.0438890625,0.026474912456575444,64,0.0033093640570719305
strain_yTW001,160000.0,0.0304703125,0.022726333789677585,64,0.002840791723709698
strain_yTW001,170000.0,0.033190000000000004,0.02231493153678777,60,0.002880845273791257
strain_yTW001,180000.0,0.037478571428571424,0.021852603042664266,56,0.002920176914100838
strain_yTW001,190000.0,0.038383928571428576,0.02266324037479447,56,0.0030285028841636843
strain_yTW001,200000.0,0.03996071428571429,0.03059044817390749,56,0.004087820584808085
strain_yTW001,210000.0,0.038658928571428566,0.029510520631159293,56,0.003943509196682927
strain_yTW001,220000.0,0.036773214285714284,0.022983373366386,56,0.0030712824546186303
strain_yTW001,230000.0,0.039115384615384614,0.02486038966627382,52,0.003447515756529437
