strain,Bin_Center,mean_density,sd_density,n_datasets,se_density
strain_yEK19,0.0,0.14277916666666665,0.03146347227690069,96,0.0032112271922754634
strain_yEK19,10000.0,0.14093958333333334,0.03756978840601316,192,0.0027113659312011226
strain_yEK19,20000.0,0.11607604166666667,0.03160839157181866,192,0.0022811391728300755
strain_yEK19,30000.0,0.11212656250000001,0.03299553631014321,192,0.002381247721339657
strain_yEK19,40000.0,0.1187984375,0.04460522646408496,192,0.003219104938287959
strain_yEK19,50000.0,0.09372968749999999,0.027112600264370613,192,0.0019566833826331364
strain_yEK19,60000.0,0.09340625000000001,0.02572883489445603,192,0.001856818719031203
strain_yEK19,70000.0,0.10497916666666667,0.04033935346588211,192,0.002911242072807813
strain_yEK19,80000.0,0.09763072916666667,0.03704589828267422,192,0.0026735574182341817
strain_yEK19,90000.0,0.08287708333333334,0.034631592813035454,192,0.002499319929133941
strain_yEK19,100000.0,0.08712135416666666,0.03638250129184182,192,0.002625680864329598
strain_yEK19,110000.0,0.08983489583333333,0.045366284514711155,192,0.0032740295720877044
strain_yEK19,120000.0,0.07176041666666667,0.034936112159336966,192,0.0025212967199540197
strain_yEK19,130000.0,0.06918229166666666,0.03474156794694028,192,0.0025072567007794555
strain_yEK19,140000.0,0.07702291666666666,0.047865764479945,192,0.0034544140009329337
strain_yEK19,150000.0,0.06720104166666667,0.03940359830166115,192,0.002843709760812993
strain_yEK19,160000.0,0.04581770833333334,0.03539474180722822,192,0.0025543954637875644
strain_yEK19,170000.0,0.053090000000000005,0.03647181677671697,180,0.0027184487191885473
strain_yEK19,180000.0,0.05914404761904762,0.03522176739586952,168,0.0027174183503841268
strain_yEK19,190000.0,0.05975952380952381,0.03611777679992901,168,0.002786546976706085
strain_yEK19,200000.0,0.05849940476190476,0.04210479725327482,168,0.0032484556328274948
strain_yEK19,210000.0,0.05882559523809524,0.043955718050603707,168,0.003391257272598672
strain_yEK19,220000.0,0.056657738095238094,0.035474802556322106,168,0.0027369404368421417
strain_yEK19,230000.0,0.05942435897435897,0.03786120215495927,156,0.0030313222009574073
strain_yEK19,240000.0,0.06513461538461539,0.05361547399873642,156,0.004292673433401157
strain_yEK19,250000.0,0.052621153846153845,0.0417966536854951,156,0.003346410494944461
strain_yEK19,260000.0,0.04909935897435898,0.03622857096857595,156,0.0029006070920973223
strain_yEK19,270000.0,0.06124038461538461,0.04653674064143872,156,0.0037259211815098745
strain_yEK19,280000.0,0.04754871794871795,0.03571506501902918,156,0.0028594937122628956
strain_yEK19,290000.0,0.05903589743589743,0.052262818398277636,156,0.00418437431138337
strain_yEK19,300000.0,0.06863397435897435,0.07442100596349592,156,0.005958449144625991
strain_yEK19,310000.0,0.07018397435897436,0.12500230371905274,156,0.010008194057957347
strain_yEK19,320000.0,0.06352179487179486,0.07431096935904033,156,0.005949639165464764
strain_yEK19,330000.0,0.04841538461538461,0.05539361690704683,156,0.004435038803955835
strain_yEK19,340000.0,0.050392307692307695,0.047760516205214806,156,0.0038239016423594965
strain_yEK19,350000.0,0.05167115384615385,0.04820561473068544,156,0.0038595380449319857
strain_yEK19,360000.0,0.04014294871794872,0.035046424716973834,156,0.0028059596436989967
