strain,Bin_Center,mean_density,sd_density,n_datasets,se_density
strain_yWT04a,0.0,0.06495625000000001,0.019947753329716756,32,0.003526297912219813
strain_yWT04a,10000.0,0.063225,0.018034349940537854,64,0.0022542937425672318
strain_yWT04a,20000.0,0.0513265625,0.015689337620822585,64,0.001961167202602823
strain_yWT04a,30000.0,0.0454703125,0.015792761851079775,64,0.001974095231384972
strain_yWT04a,40000.0,0.05016875,0.020621108579502195,64,0.0025776385724377744
strain_yWT04a,50000.0,0.036925,0.011898285857601772,64,0.0014872857322002215
strain_yWT04a,60000.0,0.0356984375,0.01329640710734617,64,0.0016620508884182712
strain_yWT04a,70000.0,0.039,0.016291374677690304,64,0.002036421834711288
strain_yWT04a,80000.0,0.03725625,0.016858024089153396,64,0.0021072530111441745
strain_yWT04a,90000.0,0.031325,0.012402137552576003,64,0.0015502671940720004
strain_yWT04a,100000.0,0.0324140625,0.014320801467190948,64,0.0017901001833988686
strain_yWT04a,110000.0,0.033909375,0.01893890527291659,64,0.002367363159114574
strain_yWT04a,120000.0,0.025184375,0.012640225770914162,64,0.0015800282213642703
strain_yWT04a,130000.0,0.024165625,0.012426267860323467,64,0.0015532834825404333
strain_yWT04a,140000.0,0.0285671875,0.019795526628609006,64,0.0024744408285761257
strain_yWT04a,150000.0,0.0240125,0.013982545809028744,64,0.001747818226128593
strain_yWT04a,160000.0,0.0173890625,0.01315719511271787,64,0.0016446493890897337
strain_yWT04a,170000.0,0.019081666666666667,0.013333753418523558,60,0.0017213801644125986
strain_yWT04a,180000.0,0.020360714285714288,0.012408101145057374,56,0.0016581022609015045
strain_yWT04a,190000.0,0.021064285714285712,0.013198545767985593,56,0.001763729866694901
strain_yWT04a,200000.0,0.02081785714285714,0.01502709198436256,56,0.0020080796330364877
strain_yWT04a,210000.0,0.0200875,0.015419268494617082,56,0.00206048642362624
strain_yWT04a,220000.0,0.020326785714285717,0.015112806021522141,56,0.002019533653046787
strain_yWT04a,230000.0,0.02026346153846154,0.012980407994526754,52,0.0018000587154118808
strain_yWT04a,240000.0,0.025692307692307695,0.034911950008466516,52,0.004841416380075442
strain_yWT04a,250000.0,0.01830576923076923,0.015610597374126138,52,0.0021648003566552038
strain_yWT04a,260000.0,0.018101923076923078,0.013957449207721432,52,0.0019355499535816869
strain_yWT04a,270000.0,0.02126346153846154,0.0163175837893967,52,0.002262841732474992
strain_yWT04a,280000.0,0.015740384615384614,0.011912857769709472,52,0.0016520161356152723
strain_yWT04a,290000.0,0.02,0.018567333743780803,52,0.0025748259177636322
strain_yWT04a,300000.0,0.02713846153846154,0.045215705903279065,52,0.006270290234252787
strain_yWT04a,310000.0,0.03460192307692307,0.0933681170975773,52,0.012947828218801574
strain_yWT04a,320000.0,0.024300000000000002,0.03802719357223712,52,0.005273422934103675
strain_yWT04a,330000.0,0.01688653846153846,0.020186328404379835,52,0.0027993400817441024
strain_yWT04a,340000.0,0.018317307692307692,0.017521210912064204,52,0.0024297547827564097
strain_yWT04a,350000.0,0.01723076923076923,0.016860146051765917,52,0.002338081580825144
strain_yWT04a,360000.0,0.012098076923076923,0.010672660516655193,52,0.0014800317207084729
strain_yWT04a,370000.0,0.013419230769230768,0.01305881174160054,52,0.0018109313588835364
strain_yWT04a,380000.0,0.015520833333333333,0.014192610578588458,48,0.002048526884512894
strain_yWT04a,390000.0,0.015933333333333334,0.014769063891355823,48,0.0021317307533382664
strain_yWT04a,400000.0,0.012175,0.010944084188428205,48,0.001579642488055738
strain_yWT04a,410000.0,0.013266666666666668,0.011999349864185166,48,0.0017319569685469512
strain_yWT04a,420000.0,0.01880625,0.020222500700320622,48,0.0029188665557543765
strain_yWT04a,430000.0,0.01734166666666667,0.021637288866758374,48,0.00312307363793916
strain_yWT04a,440000.0,0.014410416666666667,0.018052821310518295,48,0.0026057003108149878
strain_yWT04a,450000.0,0.012595454545454547,0.015317856346251503,44,0.00230925373150366
strain_yWT04a,460000.0,0.010515,0.011209212099761333,40,0.0017723320505582175
strain_yWT04a,470000.0,0.01021388888888889,0.011406217672274259,36,0.0019010362787123766
strain_yWT04a,480000.0,0.013175000000000001,0.012535034773553425,32,0.0022159020226972014
strain_yWT04a,490000.0,0.012075,0.012260216279732035,32,0.002167320517553057
strain_yWT04a,500000.0,0.01714375,0.022855195463557503,32,0.0040402659244063825
strain_yWT04a,510000.0,0.013584375,0.014151783413772365,32,0.002501705504440437
strain_yWT04a,520000.0,0.0106625,0.01147633610184804,32,0.0020287487701981847
strain_yWT04a,530000.0,0.014196875,0.016476365954926016,32,0.002912637524009838
strain_yWT04a,540000.0,0.01420625,0.019454296109003125,32,0.003439066175471794
strain_yWT04a,550000.0,0.014446875,0.01948003087324506,32,0.0034436154820487214
strain_yWT04a,560000.0,0.010853125,0.011908901099733166,32,0.0021052161810253137
strain_yWT04a,570000.0,0.010253125,0.012402210634763154,32,0.0021924218103862355
strain_yWT04a,580000.0,0.009832142857142857,0.012180921742518277,28,0.0023019778335887794
strain_yWT04a,590000.0,0.013917857142857143,0.022640721320328155,28,0.004278694151193303
strain_yWT04a,600000.0,0.007554166666666667,0.00924177562304272,24,0.0018864695494788966
strain_yWT04a,610000.0,0.008545833333333334,0.010888125928362698,24,0.0022225293983046666
strain_yWT04a,620000.0,0.012385,0.01829018359091766,20,0.004089809383024309
strain_yWT04a,630000.0,0.013824999999999999,0.015029195272080133,20,0.003360630227548962
strain_yWT04a,640000.0,0.00992,0.012923116782278997,20,0.0028896967606344185
strain_yWT04a,650000.0,0.01855,0.025627901461753227,16,0.006406975365438307
strain_yWT04a,660000.0,0.00835,0.011678812725044728,16,0.002919703181261182
strain_yWT04a,670000.0,0.00715,0.009718779072839688,16,0.002429694768209922
strain_yWT04a,680000.0,0.012541666666666666,0.013278448590467826,12,0.0038331579340636027
strain_yWT04a,690000.0,0.009866666666666666,0.010557146078999444,12,0.0030475855652922655
strain_yWT04a,700000.0,0.009775,0.010546186299063062,12,0.0030444217493440008
strain_yWT04a,710000.0,0.008724999999999998,0.009789802208049316,12,0.0028260724700652326
strain_yWT04a,720000.0,0.012583333333333334,0.0136193601060024,12,0.003931570611695468
strain_yWT04a,730000.0,0.011250000000000001,0.012250454537021734,12,0.003536401612322385
strain_yWT04a,740000.0,0.008608333333333334,0.009204095761555222,12,0.0026569935827905
strain_yWT04a,750000.0,0.013758333333333336,0.015270140699079919,12,0.004408109921588626
strain_yWT04a,760000.0,0.026733333333333335,0.034871930189645586,12,0.010066659141076859
strain_yWT04a,770000.0,0.006350000000000001,0.009597300756888982,12,0.002770502087741826
strain_yWT04a,780000.0,0.007200000000000001,0.010820939297155644,12,0.003123736108048705
strain_yWT04a,790000.0,0.017487500000000003,0.02029851771505918,8,0.007176609762176806
strain_yWT04a,800000.0,0.01335,0.014811192678897557,8,0.005236547390354505
strain_yWT04a,810000.0,0.00995,0.01068483571636524,8,0.0037776598954530416
strain_yWT04a,820000.0,0.0087875,0.009439345845978947,8,0.0033373127288283907
strain_yWT04a,830000.0,0.0166875,0.01947301704557213,8,0.0068847512015426425
strain_yWT04a,840000.0,0.0089625,0.009744146594604519,8,0.00344507606696033
strain_yWT04a,850000.0,0.007775000000000001,0.008434410810144696,8,0.0029820145395832182
strain_yWT04a,860000.0,0.0091875,0.011012387505506177,8,0.0038934669410987132
strain_yWT04a,870000.0,0.0092125,0.0107387732074013,8,0.003796729678288935
strain_yWT04a,880000.0,0.0104125,0.011213185796832482,8,0.003964459857822465
strain_yWT04a,890000.0,0.0099875,0.010919240881516051,8,0.0038605346363646876
strain_yWT04a,900000.0,0.016212499999999998,0.020251803270679027,8,0.0071600937119765205
strain_yWT04a,910000.0,0.011525,0.012554424376631986,8,0.004438659305305086
strain_yWT04a,920000.0,0.029425,0.0422277075593062,8,0.014929749184573925
strain_yWT04a,930000.0,0.011175,0.012222549418419803,8,0.004321323788576168
strain_yWT04a,940000.0,0.005062499999999999,0.00937396660971224,8,0.003314197678171898
strain_yWT04a,950000.0,0.01395,0.016217171968831885,4,0.008108585984415943
strain_yWT04a,960000.0,0.012875000000000001,0.014869515795748025,4,0.007434757897874012
strain_yWT04a,970000.0,0.012275000000000001,0.014183881697194178,4,0.007091940848597089
strain_yWT04a,980000.0,0.0152,0.017635003071543066,4,0.008817501535771533
strain_yWT04a,990000.0,0.011375,0.013286177027271615,4,0.006643088513635808
strain_yWT04a,1000000.0,0.01465,0.016973214191778763,4,0.008486607095889382
strain_yWT04a,1010000.0,0.009850000000000001,0.011652038448271616,4,0.005826019224135808
strain_yWT04a,1020000.0,0.013225,0.015459705689307282,4,0.007729852844653641
strain_yWT04a,1030000.0,0.0113,0.0134506505418883,4,0.00672532527094415
strain_yWT04a,1040000.0,0.013125000000000001,0.015215206209578627,4,0.007607603104789314
strain_yWT04a,1050000.0,0.013175,0.015699761144679875,4,0.007849880572339938
strain_yWT04a,1060000.0,0.012725,0.015196792424719106,4,0.007598396212359553
strain_yWT04a,1070000.0,0.010425,0.012260607652151666,4,0.006130303826075833
strain_yWT04a,1080000.0,0.033925,0.03974815509345476,4,0.01987407754672738
strain_yWT04a,1090000.0,0.0,0.0,4,0.0
strain_yWT04a,1100000.0,0.0,0.0,4,0.0
