dataset,distance,mean_density,sd_density,n_datasets,se_density
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,0,0.06756350274142656,0.026216401737919278,16,0.0065541004344798195
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,1,0.06598559764907148,0.022763967584202918,16,0.0056909918960507296
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,2,0.06675379506213945,0.024796418886073708,16,0.006199104721518427
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,3,0.06643845281822516,0.023461778487648882,16,0.0058654446219122205
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,4,0.06559377261517815,0.02419858843535402,16,0.006049647108838505
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,5,0.06634124241156887,0.023226841177973058,16,0.0058067102944932645
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,6,0.06700041253054198,0.022687224676396247,16,0.005671806169099062
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,7,0.06576937430475752,0.02289034543486456,16,0.00572258635871614
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,8,0.0666422860021085,0.023694842153165186,16,0.0059237105382912965
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,9,0.06629040139422898,0.023584504662730533,16,0.005896126165682633
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,10,0.0674054328823989,0.024293771434180336,16,0.006073442858545084
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,11,0.0669120969943235,0.02446080172022681,16,0.006115200430056702
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,12,0.06661954340396113,0.024189556384018922,16,0.0060473890960047304
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,13,0.06735425422064831,0.022551795178231266,16,0.0056379487945578165
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,14,0.06615502518502356,0.02404893924795337,16,0.006012234811988343
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,15,0.06659298236051082,0.02362105283414691,16,0.005905263208536728
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,16,0.06593579462259705,0.02279631971634745,16,0.005699079929086862
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,17,0.06702349048136626,0.02349210517859328,16,0.00587302629464832
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,18,0.06644198847491556,0.022262920834390215,16,0.005565730208597554
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,19,0.06698477645090727,0.02567792626374605,16,0.006419481565936512
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,20,0.06608546284002459,0.023669304645071505,16,0.005917326161267876
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,21,0.06779746305034574,0.024042953899965407,16,0.006010738474991352
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,22,0.0663130611052126,0.023300302437306512,16,0.005825075609326628
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,23,0.06588468352900602,0.023886125672646353,16,0.005971531418161588
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,24,0.06669335643309983,0.02386124353340809,16,0.005965310883352022
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,25,0.06750101848566652,0.023527513890510447,16,0.005881878472627612
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,26,0.06658641816258237,0.023058297262485032,16,0.005764574315621258
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,27,0.06643713908754466,0.024189217664438697,16,0.006047304416109674
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,28,0.0676902870110653,0.024317550139881062,16,0.0060793875349702655
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,29,0.06890379630480417,0.025348377969358186,16,0.0063370944923395464
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,30,0.06928437518983785,0.023235497957192645,16,0.005808874489298161
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,31,0.07013924190962632,0.024215410160401223,16,0.006053852540100306
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,32,0.0704332043715842,0.026031088623944865,16,0.006507772155986216
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,33,0.07049711055202314,0.02534333667671629,16,0.006335834169179073
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,34,0.07104503996485595,0.02556734752790437,16,0.0063918368819760926
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,35,0.07102774740060674,0.02569696012397691,16,0.0064242400309942275
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,36,0.07092623063896882,0.024828074614682602,16,0.0062070186536706505
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,37,0.0725196919690173,0.02575262853332155,16,0.0064381571333303874
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,38,0.073586713818527,0.025460925408132308,16,0.006365231352033077
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,39,0.07336844154204046,0.02635324984514016,16,0.00658831246128504
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,40,0.07391379758198335,0.026056790037539197,16,0.006514197509384799
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,41,0.07521506740609187,0.025787739463353016,16,0.006446934865838254
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,42,0.07521496440520428,0.026363015885124033,16,0.006590753971281008
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,43,0.07655598935935456,0.026742627545325103,16,0.006685656886331276
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,44,0.07643657179772415,0.026034879353247956,16,0.006508719838311989
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,45,0.07839004952719089,0.0276025402814435,16,0.006900635070360875
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,46,0.07842195769942743,0.02703795642602074,16,0.006759489106505185
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,47,0.07887811236373801,0.028015590365544494,16,0.0070038975913861235
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,48,0.07887955879543221,0.0264380366273787,16,0.006609509156844675
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,49,0.07991251265286216,0.026781655185035978,16,0.006695413796258994
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,50,0.08119685443681018,0.029548121587367863,16,0.007387030396841966
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,51,0.08302119999761101,0.029728509254893048,16,0.007432127313723262
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,52,0.08350171568288688,0.029509315985646514,16,0.007377328996411628
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,53,0.08353431599209106,0.02884337149809456,16,0.00721084287452364
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,54,0.08468699131365051,0.029902948704931664,16,0.007475737176232916
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,55,0.08333243565830738,0.029158940717092966,16,0.0072897351792732415
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,56,0.08256544770059945,0.02910473910696316,16,0.00727618477674079
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,57,0.083067076646418,0.029573942430738177,16,0.007393485607684544
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,58,0.0843400293801097,0.02915783051059786,16,0.007289457627649465
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,59,0.08445733727584093,0.02874719405917395,16,0.007186798514793488
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,60,0.08530512840696396,0.029712027292811354,16,0.007428006823202838
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,61,0.08665158118994404,0.02934446392492428,16,0.00733611598123107
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,62,0.08737048869471474,0.031057869096118313,16,0.007764467274029578
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,63,0.08929490922603639,0.03079281059226895,16,0.007698202648067237
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,64,0.08941870097247942,0.03024678059405243,16,0.007561695148513107
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,65,0.08933268359323532,0.030337180505242894,16,0.007584295126310724
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,66,0.08903699595782026,0.029565482636889587,16,0.007391370659222397
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,67,0.09005490553516977,0.030204590008258477,16,0.007551147502064619
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,68,0.08980452338114919,0.03191118741856189,16,0.007977796854640472
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,69,0.09011338378374685,0.03114535263524739,16,0.007786338158811848
yEK23b_2_FDDP220013509-1a_HY_trimmed_forward_notrimmed.sorted.bam,70,0.09108762767280633,0.029967822743763053,16,0.007491955685940763
