dataset,distance,mean_density,sd_density,n_datasets,se_density
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,0,0.02848324629498044,0.010250922754160598,16,0.0025627306885401494
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,1,0.028885563015935402,0.01116016241913433,16,0.0027900406047835823
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,2,0.028706260020890252,0.010438693925170026,16,0.0026096734812925066
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,3,0.02784207339879812,0.010268576397534186,16,0.0025671440993835465
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,4,0.02846170318768115,0.010469977922149532,16,0.002617494480537383
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,5,0.028070522979965994,0.009851152708928189,16,0.0024627881772320472
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,6,0.027526241802373147,0.010614385186984925,16,0.002653596296746231
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,7,0.02828968229603944,0.010835581575607475,16,0.002708895393901869
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,8,0.02876760153498727,0.010735393355545677,16,0.0026838483388864193
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,9,0.028546582230261054,0.010703220684192638,16,0.0026758051710481594
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,10,0.02842098174734649,0.011128783339720805,16,0.0027821958349302013
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,11,0.02846371178164279,0.010426876200975151,16,0.002606719050243788
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,12,0.02836515162039056,0.010732831177690165,16,0.002683207794422541
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,13,0.027626214388716624,0.009942637152080868,16,0.002485659288020217
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,14,0.02945633596499914,0.009967042830748557,16,0.0024917607076871393
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,15,0.02857914566867528,0.011045395923784526,16,0.0027613489809461315
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,16,0.027598893269108166,0.010091459879401044,16,0.002522864969850261
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,17,0.028562417391670137,0.010275863353107696,16,0.002568965838276924
yWT04a_23_FDDP210317594-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,18,0.0285623230946908,0.00994423349161124,16,0.00248605837290281
