dataset,distance,mean_density,sd_density,n_datasets,se_density
yTW001_4_FDDP210317595-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,0,0.04388550652017377,0.0202183974635211,16,0.005054599365880275
yTW001_4_FDDP210317595-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,1,0.04387231777624576,0.017323759464449855,16,0.004330939866112464
yTW001_4_FDDP210317595-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,2,0.04453192421617855,0.01831791933237698,16,0.004579479833094245
yTW001_4_FDDP210317595-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,3,0.04372059649350632,0.0178156614451338,16,0.00445391536128345
yTW001_4_FDDP210317595-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,4,0.04250581837157104,0.018426160854426533,16,0.004606540213606633
yTW001_4_FDDP210317595-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,5,0.04362753491583471,0.019573190746943456,16,0.004893297686735864
yTW001_4_FDDP210317595-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,6,0.0436490177032705,0.018111137420677346,16,0.004527784355169337
yTW001_4_FDDP210317595-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,7,0.04347264348787216,0.017343635504517032,16,0.004335908876129258
yTW001_4_FDDP210317595-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,8,0.04309213171431175,0.018706244239490143,16,0.004676561059872536
yTW001_4_FDDP210317595-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,9,0.04270710812160305,0.017838752864765366,16,0.004459688216191342
yTW001_4_FDDP210317595-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,10,0.04347183590626847,0.0183913762386294,16,0.00459784405965735
yTW001_4_FDDP210317595-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,11,0.04372041111516538,0.017625160389250816,16,0.004406290097312704
yTW001_4_FDDP210317595-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,12,0.04346404500248044,0.017408856279932924,16,0.004352214069983231
