dataset,distance,mean_density,sd_density,n_datasets,se_density
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,0,0.02771416143589873,0.011759850423202961,16,0.0029399626058007403
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,1,0.027454939008431385,0.010986380616785184,16,0.002746595154196296
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,2,0.028236732398714902,0.011315144958295721,16,0.0028287862395739304
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,3,0.027411980908525427,0.011776873219159382,16,0.0029442183047898455
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,4,0.02730215160728753,0.010111166489340578,16,0.0025277916223351445
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,5,0.02727978967704604,0.01120686895175887,16,0.0028017172379397174
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,6,0.027665090470010173,0.011131693382299348,16,0.002782923345574837
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,7,0.027129572913988247,0.01075008961807578,16,0.002687522404518945
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,8,0.02797110568434614,0.012036854499243603,16,0.0030092136248109007
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,9,0.027463630422074274,0.011365317641928274,16,0.0028413294104820686
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,10,0.02791597061481202,0.011445822884087966,16,0.0028614557210219914
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,11,0.027901158199902285,0.010540624604531161,16,0.0026351561511327904
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,12,0.027873822936293403,0.01149910162219677,16,0.0028747754055491923
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,13,0.027675866466131224,0.010924889793122481,16,0.0027312224482806203
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,14,0.028072706605746536,0.011637615424476163,16,0.0029094038561190408
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,15,0.027263026540473453,0.010550395112193692,16,0.002637598778048423
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,16,0.027955167748546908,0.011176988895046203,16,0.0027942472237615507
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,17,0.027107183713955093,0.010663522207908978,16,0.0026658805519772445
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,18,0.02783621374361006,0.010932743123378906,16,0.0027331857808447265
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,19,0.026808479545961744,0.009995178988335459,16,0.0024987947470838648
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,20,0.027487265368638998,0.01068303423590264,16,0.00267075855897566
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,21,0.027774660808304243,0.011060498873466005,16,0.002765124718366501
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,22,0.02657642194383903,0.010219481479235779,16,0.0025548703698089446
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,23,0.0276188877419614,0.010234904151611138,16,0.0025587260379027845
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,24,0.027277618237229136,0.010837802575933428,16,0.002709450643983357
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,25,0.02656064195982085,0.01081733585685753,16,0.0027043339642143826
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,26,0.026841069915830844,0.010371379747736876,16,0.002592844936934219
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,27,0.02733244940614334,0.01057269691360307,16,0.0026431742284007674
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,28,0.027096610570753583,0.010788790614468817,16,0.0026971976536172043
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,29,0.02807210061606126,0.01081078417375513,16,0.0027026960434387826
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,30,0.027817010282657702,0.010599287810408904,16,0.002649821952602226
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,31,0.028269943775603466,0.010920234420190914,16,0.0027300586050477285
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,32,0.028703091199394976,0.011736459691571647,16,0.0029341149228929117
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,33,0.02937770326841237,0.011461870094562175,16,0.0028654675236405437
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,34,0.028218916636968044,0.011255134744333557,16,0.002813783686083389
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,35,0.02973764624768656,0.011350172403211728,16,0.002837543100802932
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,36,0.028645223773803727,0.011305811312177698,16,0.0028264528280444244
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,37,0.029742473106433985,0.011620190184036486,16,0.0029050475460091216
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,38,0.030602755357350016,0.011459766616300633,16,0.0028649416540751584
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,39,0.030106783911770178,0.011647726424195865,16,0.002911931606048966
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,40,0.03076503410280384,0.011632672283873062,16,0.0029081680709682656
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,41,0.031153014427166476,0.011856713544229468,16,0.002964178386057367
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,42,0.03165769788753044,0.012928240966529773,16,0.0032320602416324434
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,43,0.03263792666687575,0.01270159136593183,16,0.0031753978414829575
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,44,0.031555114855723286,0.011954802433853204,16,0.002988700608463301
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,45,0.0331929780786991,0.013029646163140002,16,0.0032574115407850005
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,46,0.032922356852670406,0.012444457788020044,16,0.003111114447005011
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,47,0.033645085648448286,0.01380765343336238,16,0.003451913358340595
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,48,0.0337249249220823,0.013320480534251937,16,0.0033301201335629842
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,49,0.03430645032977421,0.012271080064806619,16,0.0030677700162016546
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,50,0.03433957870977899,0.01328793361656127,16,0.0033219834041403177
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,51,0.0346307404476087,0.012899945004950975,16,0.0032249862512377437
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,52,0.03476768043467157,0.013736013745410496,16,0.003434003436352624
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,53,0.03464400780007562,0.01259194654369196,16,0.00314798663592299
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,54,0.035204483030972476,0.01315351864144288,16,0.00328837966036072
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,55,0.03571408539306926,0.013830642461883216,16,0.003457660615470804
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,56,0.03525044876355563,0.013517910950959626,16,0.0033794777377399066
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,57,0.03370954461169755,0.012276517522831954,16,0.0030691293807079884
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,58,0.035125265214818256,0.012760199293922329,16,0.0031900498234805823
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,59,0.036042991324657936,0.011891987587138947,16,0.0029729968967847366
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,60,0.03632109375018143,0.013075402280072609,16,0.0032688505700181523
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,61,0.037184229330562195,0.014350034069754198,16,0.0035875085174385496
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,62,0.03751648206071116,0.0152857723404692,16,0.0038214430851173
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,63,0.038297217204691134,0.014807390544966112,16,0.003701847636241528
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,64,0.03807326200276822,0.013544925188448423,16,0.0033862312971121057
dnrp1-1_merged-DpnII-NlaIII-b_trimmed.sorted.bam,65,0.038132809648412966,0.013954492291364088,16,0.003488623072841022
