dataset,distance,mean_density,sd_density,n_datasets,se_density
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,0,0.04489014961908195,0.01885778157636266,16,0.004714445394090665
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,1,0.043761992306759,0.01753860341356944,16,0.00438465085339236
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,2,0.0443170159058288,0.01810665800838707,16,0.0045266645020967675
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,3,0.04412514037750157,0.017926163395924444,16,0.004481540848981111
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,4,0.04310510564247147,0.01834044325421725,16,0.004585110813554312
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,5,0.04301078140914566,0.01776982199387609,16,0.004442455498469023
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,6,0.043831767039782296,0.01741246099838743,16,0.004353115249596857
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,7,0.042563773505580625,0.01703691567432376,16,0.00425922891858094
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,8,0.04370355925535989,0.01819602438541145,16,0.004549006096352863
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,9,0.043371496593554285,0.018355962610418435,16,0.004588990652604609
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,10,0.04343747840053327,0.017554344356477042,16,0.0043885860891192605
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,11,0.044769342716833534,0.01730590531902242,16,0.004326476329755605
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,12,0.04327954386574161,0.018218628284065452,16,0.004554657071016363
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,13,0.04322529378647122,0.01836147581189795,16,0.004590368952974488
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,14,0.043147793325297126,0.017948762749357534,16,0.004487190687339384
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,15,0.04328250212438938,0.017604824909386474,16,0.0044012062273466185
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,16,0.04399582330291023,0.017039959339766795,16,0.004259989834941699
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,17,0.04427272014472768,0.017023721778753425,16,0.004255930444688356
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,18,0.04320778320225113,0.01832144382102826,16,0.004580360955257065
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,19,0.043156119992026835,0.017719859027236592,16,0.004429964756809148
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,20,0.04417959315246711,0.018406758246324144,16,0.004601689561581036
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,21,0.04375145108875901,0.01715710102975846,16,0.004289275257439615
yLIC137_8_merged_cleaned_forward_reads_trimmed.sorted.bam,22,0.04311749278849364,0.0167717799746586,16,0.00419294499366465
