dataset,distance,mean_density,sd_density,n_datasets,se_density
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,0,0.041738885799019194,0.015159139162315382,16,0.0037897847905788455
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,1,0.04031072595069686,0.014169194354957152,16,0.003542298588739288
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,2,0.04130837419206306,0.014509862789657194,16,0.0036274656974142985
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,3,0.040924992064310835,0.015150336322249268,16,0.003787584080562317
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,4,0.040047681663458116,0.01357722708131182,16,0.003394306770327955
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,5,0.04046721652851633,0.013522476361743696,16,0.003380619090435924
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,6,0.04039456512812443,0.013589322185116987,16,0.0033973305462792467
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,7,0.039669829982585975,0.014214762687788162,16,0.0035536906719470405
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,8,0.04069571818335495,0.014603802475122812,16,0.003650950618780703
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,9,0.040382303175682074,0.013685607717734107,16,0.003421401929433527
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,10,0.039388721810211795,0.01463526733337808,16,0.00365881683334452
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,11,0.04006514172426498,0.01415209251950579,16,0.0035380231298764477
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,12,0.04090751670413316,0.014284967913278053,16,0.0035712419783195132
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,13,0.039894105439098645,0.01455952731205425,16,0.0036398818280135624
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,14,0.03991705689566799,0.014233866945186276,16,0.003558466736296569
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,15,0.04065614177639478,0.014118780380017442,16,0.0035296950950043605
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,16,0.04008027907064044,0.013917156135902496,16,0.003479289033975624
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,17,0.040839499705125674,0.014278838279615062,16,0.0035697095699037656
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,18,0.04000023991680424,0.013635039235130673,16,0.0034087598087826684
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,19,0.04048599159413054,0.01402879806823474,16,0.003507199517058685
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,20,0.04041932307303738,0.013831487833017062,16,0.0034578719582542654
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,21,0.04052048376739153,0.01371900900399314,16,0.003429752250998285
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,22,0.04068217573806611,0.014341321949604136,16,0.003585330487401034
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,23,0.04024073065396994,0.01471033010699085,16,0.0036775825267477127
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,24,0.04093533809804682,0.014865951654318076,16,0.003716487913579519
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,25,0.040003771156206014,0.0140857303882264,16,0.0035214325970566
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,26,0.04077570963088365,0.014234933579831216,16,0.003558733394957804
yEK23a_23_FDDP220013504-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,27,0.04098840736244146,0.014408581573766146,16,0.0036021453934415365
