dataset,distance,mean_density,sd_density,n_datasets,se_density
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,0,0.07033185368484363,0.02496004450173142,16,0.006240011125432855
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,1,0.06870851161357179,0.02527937533003082,16,0.006319843832507705
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,2,0.06848471101992851,0.025097297159105948,16,0.006274324289776487
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,3,0.06708841385427275,0.025177064026773298,16,0.0062942660066933245
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,4,0.06765188465973085,0.025417306265920498,16,0.0063543265664801245
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,5,0.07042060184978097,0.025099392291279367,16,0.006274848072819842
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,6,0.06859899111769083,0.025748623551228103,16,0.006437155887807026
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,7,0.06845258473586319,0.02317706315003344,16,0.00579426578750836
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,8,0.06916915570165176,0.024676993186617216,16,0.006169248296654304
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,9,0.06811372789582755,0.026015747332674595,16,0.006503936833168649
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,10,0.06865193786964814,0.026093954343115507,16,0.006523488585778877
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,11,0.0699266821071685,0.02508500974186602,16,0.006271252435466505
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,12,0.06985356343417028,0.026214779074083372,16,0.006553694768520843
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,13,0.06898294645400202,0.023869401992071108,16,0.005967350498017777
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,14,0.0692047230540157,0.025881626193836757,16,0.006470406548459189
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,15,0.06808059053393668,0.02518592358853016,16,0.00629648089713254
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,16,0.06860164872354559,0.024927785103477026,16,0.006231946275869257
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,17,0.06866198810518111,0.024444645404777348,16,0.006111161351194337
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,18,0.0698072409106423,0.025881797271069186,16,0.0064704493177672965
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,19,0.06951232584860223,0.025453563193053218,16,0.0063633907982633044
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,20,0.0685226924857116,0.024550556013906728,16,0.006137639003476682
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,21,0.06812858548284496,0.024981181872506888,16,0.006245295468126722
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,22,0.0712758412783915,0.024990540336784935,16,0.006247635084196234
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,23,0.06819998454070844,0.02443046807652835,16,0.0061076170191320875
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,24,0.07107596086692447,0.025542925874732048,16,0.006385731468683012
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,25,0.07040342419105912,0.02569815361284579,16,0.006424538403211447
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,26,0.0702621665018474,0.025471147935590306,16,0.0063677869838975765
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,27,0.06969398303780742,0.02331225827172453,16,0.005828064567931133
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,28,0.07074209729616096,0.025765597001096544,16,0.006441399250274136
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,29,0.07075845367440523,0.02558808942068586,16,0.006397022355171465
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,30,0.07245147669759883,0.025023453753729018,16,0.0062558634384322544
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,31,0.07131842094098673,0.02629632606174201,16,0.006574081515435502
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,32,0.07364357255337538,0.026771874006045814,16,0.0066929685015114536
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,33,0.07444939540266583,0.02621090942457747,16,0.006552727356144368
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,34,0.07378627403871678,0.02577874438712213,16,0.006444686096780532
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,35,0.07424319513790614,0.028227901527381957,16,0.007056975381845489
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,36,0.07307557274553782,0.025562199484277667,16,0.006390549871069417
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,37,0.0755959802596545,0.026534690862425023,16,0.006633672715606256
yEK23a_27_FDDP220013505-1a_HY_trimmed_forward_notrimmed.sorted.bam,38,0.07552515467886053,0.02606727763053012,16,0.00651681940763253
