dataset,distance,mean_density,sd_density,n_datasets,se_density
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,0,0.06304239296368616,0.02561797089980438,16,0.006404492724951095
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,1,0.062314911497174226,0.02363938420342235,16,0.005909846050855588
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,2,0.06277368771964989,0.023421567868812426,16,0.005855391967203106
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,3,0.06392661106847147,0.024239840671782045,16,0.006059960167945511
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,4,0.06230034725327682,0.024921155008042734,16,0.006230288752010683
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,5,0.06353963343175047,0.024203295489512278,16,0.006050823872378069
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,6,0.06240571428831009,0.023792325531204712,16,0.005948081382801178
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,7,0.06286853332825285,0.024529706289929985,16,0.006132426572482496
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,8,0.0631750783342214,0.024730781841024344,16,0.006182695460256086
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,9,0.06261891023703645,0.025571914516996527,16,0.006392978629249132
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,10,0.06379347673012357,0.02487100900552452,16,0.00621775225138113
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,11,0.06257429417782967,0.024668190125992286,16,0.006167047531498071
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,12,0.06378051781065563,0.024365087251633888,16,0.006091271812908472
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,13,0.0623571819563664,0.02467961582695981,16,0.006169903956739953
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,14,0.06294423057366742,0.02344290711500794,16,0.005860726778751985
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,15,0.06429432630490274,0.024772568493460646,16,0.006193142123365161
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,16,0.06315021533700617,0.02450728351782828,16,0.00612682087945707
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,17,0.06300769820340502,0.023329135659691958,16,0.0058322839149229895
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,18,0.06245479326962329,0.02366137980070584,16,0.00591534495017646
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,19,0.0639635254856659,0.024070653924246704,16,0.006017663481061676
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,20,0.06400565096956647,0.02521446316602745,16,0.006303615791506863
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,21,0.06271771036661607,0.0242871834135007,16,0.006071795853375175
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,22,0.06395474714207582,0.024206443114611797,16,0.006051610778652949
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,23,0.06253342461508204,0.023894854624506814,16,0.005973713656126704
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,24,0.06378770524887092,0.024327443328652942,16,0.006081860832163236
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,25,0.06461432506536682,0.02456825893104111,16,0.006142064732760278
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,26,0.06286592460089582,0.022805228703072694,16,0.0057013071757681735
yEK19c_9_FDDP220013503-1a_HY_trimmed_forward_notrimmed.sorted.bam,27,0.06470415663713497,0.02502450556441026,16,0.006256126391102565
