dataset,distance,mean_density,sd_density,n_datasets,se_density
FD9_2_FDDP210435828-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,0,0.06643704201703417,0.02526025036211769,16,0.006315062590529423
FD9_2_FDDP210435828-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,1,0.06558334563146453,0.02528548069237518,16,0.006321370173093795
FD9_2_FDDP210435828-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,2,0.065607460565105,0.02516141582270612,16,0.00629035395567653
FD9_2_FDDP210435828-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,3,0.06622145571664546,0.025149007259717793,16,0.006287251814929448
FD9_2_FDDP210435828-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,4,0.06446013078181274,0.02597623883334283,16,0.006494059708335708
FD9_2_FDDP210435828-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,5,0.06546718693292333,0.024667876638315277,16,0.006166969159578819
FD9_2_FDDP210435828-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,6,0.06509114332449632,0.02604410697369605,16,0.006511026743424012
FD9_2_FDDP210435828-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,7,0.06599045051569964,0.02431155995409134,16,0.006077889988522835
FD9_2_FDDP210435828-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,8,0.0667472560784164,0.025372597926786866,16,0.0063431494816967166
FD9_2_FDDP210435828-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,9,0.06499077295992126,0.024987809784326222,16,0.0062469524460815554
FD9_2_FDDP210435828-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,10,0.06531413459985703,0.02475954520925218,16,0.006189886302313045
FD9_2_FDDP210435828-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,11,0.06669547502152628,0.024730257916709932,16,0.006182564479177483
FD9_2_FDDP210435828-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,12,0.06618491061923892,0.025957248082685094,16,0.006489312020671273
