dataset,distance,mean_density,sd_density,n_datasets,se_density
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,0,0.059708373544880955,0.02415831672554826,16,0.006039579181387065
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,1,0.056960207712143156,0.022131047313185718,16,0.0055327618282964295
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,2,0.05858105969009916,0.022473698419492524,16,0.005618424604873131
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,3,0.05910734339475252,0.022389938933502728,16,0.005597484733375682
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,4,0.05669818044777312,0.022882848259753535,16,0.005720712064938384
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,5,0.056862132926591286,0.02233847988917053,16,0.0055846199722926326
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,6,0.05857001967375933,0.023324721126012443,16,0.005831180281503111
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,7,0.05778530415842631,0.021788564118937728,16,0.005447141029734432
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,8,0.05798087290293535,0.022913782503561957,16,0.005728445625890489
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,9,0.0595572424153674,0.02311717967927169,16,0.005779294919817922
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,10,0.057740536425963544,0.022484878595196,16,0.005621219648799
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,11,0.05898854453750776,0.022509354607745002,16,0.005627338651936251
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,12,0.05798015589840365,0.022884648620732723,16,0.005721162155183181
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,13,0.05887562627341486,0.02173449939769975,16,0.005433624849424937
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,14,0.05884704020826511,0.022731970140141958,16,0.005682992535035489
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,15,0.058074828824813324,0.02291446700560077,16,0.005728616751400193
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,16,0.05817838381159739,0.02093279635167053,16,0.005233199087917632
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,17,0.0579751316140756,0.021686355644509117,16,0.005421588911127279
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,18,0.058183199083793664,0.022478046958200333,16,0.005619511739550083
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,19,0.05898121715601589,0.022475873577066603,16,0.005618968394266651
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,20,0.058570998409592484,0.02277128482772744,16,0.00569282120693186
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,21,0.05757447239150886,0.022223665038971538,16,0.0055559162597428845
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,22,0.05825117172282814,0.021636257338536382,16,0.0054090643346340955
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,23,0.05869746575552562,0.02164134845421112,16,0.00541033711355278
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,24,0.05861550564628242,0.022331210993056978,16,0.005582802748264244
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,25,0.058936302177662485,0.021491136064017615,16,0.005372784016004404
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,26,0.05870249981311885,0.022913624986077775,16,0.005728406246519444
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,27,0.058391867465782524,0.021268077938810297,16,0.005317019484702574
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,28,0.06049306777672662,0.023013047499718577,16,0.005753261874929644
