dataset,distance,mean_density,sd_density,n_datasets,se_density
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,0,0.011853627514593077,0.0055301241974007025,16,0.0013825310493501756
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,1,0.012006392108611097,0.005047489001248635,16,0.0012618722503121588
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,2,0.011875601498393137,0.00526077960223182,16,0.001315194900557955
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,3,0.01227554743864115,0.005070898872167047,16,0.0012677247180417617
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,4,0.012309695358682017,0.005802933346556308,16,0.001450733336639077
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,5,0.012302272989629017,0.005413282917826714,16,0.0013533207294566785
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,6,0.011907652974323968,0.005481406485948165,16,0.0013703516214870412
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,7,0.011963605170926414,0.0052081983921367205,16,0.0013020495980341801
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,8,0.011773346276705246,0.004991257362260143,16,0.0012478143405650357
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,9,0.01246055638570494,0.00608204805566158,16,0.001520512013915395
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,10,0.012464887167080997,0.005532871685428367,16,0.0013832179213570917
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,11,0.01215114334558046,0.005455365882433012,16,0.001363841470608253
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,12,0.012383977276740173,0.005502015938346612,16,0.001375503984586653
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,13,0.012475556019721643,0.0055936019614220706,16,0.0013984004903555176
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,14,0.012374057360621957,0.004905034189105103,16,0.0012262585472762758
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,15,0.012697933329144593,0.005641543590846335,16,0.0014103858977115838
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,16,0.012713639468243897,0.005786200968374536,16,0.001446550242093634
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,17,0.01174853178414155,0.005609257714788226,16,0.0014023144286970566
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,18,0.011952033925847878,0.005376468553066314,16,0.0013441171382665784
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,19,0.01247578451322516,0.0057376074668813665,16,0.0014344018667203416
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,20,0.012342745505078193,0.005481283517851967,16,0.0013703208794629918
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,21,0.012356530081484832,0.005881067797090241,16,0.0014702669492725603
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,22,0.01237668980068892,0.005485953717048531,16,0.0013714884292621327
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,23,0.012220434688784356,0.005398966729522136,16,0.001349741682380534
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,24,0.011806539681582361,0.00518753987412426,16,0.001296884968531065
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,25,0.011739848531101188,0.00560999432076657,16,0.0014024985801916424
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,26,0.011798601735249157,0.005194024664990614,16,0.0012985061662476535
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,27,0.01167054078625439,0.0059685722554379235,16,0.0014921430638594809
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,28,0.012313687061326148,0.0055418673840235385,16,0.0013854668460058846
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,29,0.012004263725949491,0.005314051667846289,16,0.0013285129169615722
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,30,0.012092093015321893,0.005362298541621203,16,0.0013405746354053008
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,31,0.0119316829032823,0.005843034277955451,16,0.0014607585694888627
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,32,0.012299602074430609,0.005848403074623726,16,0.0014621007686559315
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,33,0.0122235534544037,0.005088591894267442,16,0.0012721479735668605
