dataset,distance,mean_density,sd_density,n_datasets,se_density
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,0,0.028616358739360984,0.012484123394728347,16,0.0031210308486820867
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,1,0.027865873168785738,0.010617091328432532,16,0.002654272832108133
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,2,0.028376310146737145,0.011071496839027641,16,0.0027678742097569102
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,3,0.027838652106615926,0.011116119786319904,16,0.002779029946579976
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,4,0.027288629798013157,0.01069457547115313,16,0.0026736438677882825
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,5,0.027125504047096412,0.011166413562787051,16,0.002791603390696763
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,6,0.02828643456507695,0.011693413860607663,16,0.0029233534651519157
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,7,0.027015221055010964,0.011175009941138679,16,0.0027937524852846697
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,8,0.027727538602906523,0.0115569946553795,16,0.002889248663844875
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,9,0.027661528487895833,0.01137016827837115,16,0.0028425420695927877
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,10,0.027683648869762593,0.011544279416581512,16,0.002886069854145378
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,11,0.02875223582930285,0.010681315481567588,16,0.002670328870391897
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,12,0.02766852199607372,0.0111878494426644,16,0.0027969623606661
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,13,0.028092807348954283,0.010961924015472382,16,0.0027404810038680954
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,14,0.027618420696482866,0.011529292170527169,16,0.002882323042631792
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,15,0.027267009066292057,0.010008296748360212,16,0.002502074187090053
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,16,0.028203072801805496,0.01073937468728543,16,0.0026848436718213574
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,17,0.027419479626624187,0.011248236972446144,16,0.002812059243111536
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,18,0.028108022184723424,0.01099322740562151,16,0.0027483068514053775
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,19,0.027328449282238584,0.010609558156697754,16,0.0026523895391744384
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,20,0.02738832990181732,0.01086628190479383,16,0.0027165704761984576
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,21,0.028147772037993138,0.011445884411561963,16,0.002861471102890491
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,22,0.027265752005740697,0.010762487904057153,16,0.0026906219760142883
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,23,0.026838079943106552,0.010262185274742019,16,0.0025655463186855048
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,24,0.027274580038822903,0.010987156252378035,16,0.0027467890630945087
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,25,0.026918428027411213,0.010892387367395328,16,0.002723096841848832
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,26,0.027175274524198413,0.010711380959938052,16,0.002677845239984513
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,27,0.027140012398912443,0.010469599601411129,16,0.002617399900352782
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,28,0.026930618566333674,0.010770803810534578,16,0.0026927009526336444
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,29,0.02804200678457955,0.010306066300054238,16,0.0025765165750135594
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,30,0.028550740575895114,0.011003003398127062,16,0.0027507508495317654
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,31,0.028712921109991046,0.01103249451904864,16,0.00275812362976216
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,32,0.02881803759945746,0.011748110521112484,16,0.002937027630278121
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,33,0.029145073926374145,0.01121572816319801,16,0.0028039320407995025
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,34,0.02850161516452371,0.01141776725918177,16,0.0028544418147954426
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,35,0.029330899500535274,0.011162230132252269,16,0.002790557533063067
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,36,0.029014224863992612,0.011582263361819889,16,0.0028955658404549722
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,37,0.030220185574543926,0.013177444747069104,16,0.003294361186767276
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,38,0.03077230236161591,0.011199359839563636,16,0.002799839959890909
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,39,0.03133115040373824,0.012191917783951239,16,0.0030479794459878098
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,40,0.0313865463371985,0.012376119087885825,16,0.0030940297719714563
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,41,0.03190221459916279,0.012336741585514281,16,0.0030841853963785703
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,42,0.03190020792668245,0.012367352890200418,16,0.0030918382225501046
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,43,0.032929932327681814,0.014043086690091886,16,0.0035107716725229715
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,44,0.03273216601292858,0.0128963636905058,16,0.00322409092262645
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,45,0.03300354244194395,0.012909149940188231,16,0.0032272874850470578
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,46,0.03311893295443643,0.01262562724045424,16,0.00315640681011356
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,47,0.03415551207753593,0.013796867378344476,16,0.003449216844586119
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,48,0.03408344406874751,0.0134490918728308,16,0.0033622729682077
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,49,0.03370109882487578,0.012226083689787632,16,0.003056520922446908
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,50,0.03501344758558576,0.013048372048045995,16,0.0032620930120114988
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,51,0.03476685960933878,0.013628835121297565,16,0.003407208780324391
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,52,0.035232907267831945,0.012806619966389026,16,0.0032016549915972565
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,53,0.03564246303771201,0.012705377837884972,16,0.003176344459471243
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,54,0.03500550756796127,0.012743447112079295,16,0.003185861778019824
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,55,0.03562625722976933,0.013718038783908175,16,0.0034295096959770436
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,56,0.03516489541459341,0.013681523599729914,16,0.0034203808999324786
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,57,0.034514530846955965,0.012695110653230495,16,0.0031737776633076237
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,58,0.03580282229760808,0.012363035042539371,16,0.0030907587606348427
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,59,0.036851462513123615,0.013148591810837317,16,0.003287147952709329
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,60,0.036339625595126795,0.013155521919169303,16,0.0032888804797923258
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,61,0.036934120791138454,0.014335054691603968,16,0.003583763672900992
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,62,0.03848904895008053,0.015005404889035973,16,0.0037513512222589933
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,63,0.03885378569628806,0.015170988260874974,16,0.0037927470652187436
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,64,0.03748450489943113,0.013109873526184545,16,0.0032774683815461362
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,65,0.037630042346384736,0.01308368168128437,16,0.0032709204203210927
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,66,0.03783106105312344,0.013999662151532671,16,0.003499915537883168
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,67,0.038187504510825004,0.013384523639683493,16,0.003346130909920873
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,68,0.03854049461632896,0.014142522596553263,16,0.0035356306491383157
dnrp1-1_merged-DpnII-NlaIII-a_trimmed.sorted.bam,69,0.03852217713799738,0.012743594071093173,16,0.0031858985177732934
