dataset,Bin_Center,mean_density,sd_density,n_datasets,se_density
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-1100000.0,0.0,,1,
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-1090000.0,0.0,,1,
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-1080000.0,0.0,,1,
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-1070000.0,0.0,,1,
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-1060000.0,0.0,,1,
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-1050000.0,0.0,,1,
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-1040000.0,0.0,,1,
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-1030000.0,0.0,,1,
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-1020000.0,0.0,,1,
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-1010000.0,0.0,,1,
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-1000000.0,0.0,,1,
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-990000.0,0.0,,1,
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-980000.0,0.0,,1,
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-970000.0,0.0,,1,
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-960000.0,0.0,,1,
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-950000.0,0.0,,1,
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-940000.0,0.0,0.0,2,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-930000.0,0.0,0.0,2,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-920000.0,0.0,0.0,2,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-910000.0,0.0,0.0,2,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-900000.0,0.0,0.0,2,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-890000.0,0.0,0.0,2,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-880000.0,0.0,0.0,2,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-870000.0,0.0,0.0,2,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-860000.0,0.0,0.0,2,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-850000.0,0.0,0.0,2,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-840000.0,0.0,0.0,2,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-830000.0,0.0,0.0,2,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-820000.0,0.0,0.0,2,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-810000.0,0.0,0.0,2,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-800000.0,0.0,0.0,2,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-790000.0,0.0,0.0,2,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-780000.0,0.0,0.0,3,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-770000.0,0.0,0.0,3,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-760000.0,0.0,0.0,3,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-750000.0,0.0,0.0,3,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-740000.0,0.0,0.0,3,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-730000.0,0.0,0.0,3,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-720000.0,0.0,0.0,3,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-710000.0,0.0,0.0,3,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-700000.0,0.0,0.0,3,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-690000.0,0.0,0.0,3,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-680000.0,0.0,0.0,3,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-670000.0,0.0,0.0,4,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-660000.0,0.0,0.0,4,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-650000.0,0.0,0.0,4,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-640000.0,0.0,0.0,5,0.0
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-630000.0,0.01176,0.026296159415397525,5,0.01176
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-620000.0,0.01858,0.04154614302194609,5,0.01858
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-610000.0,0.007916666666666667,0.019391793797033492,6,0.007916666666666667
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-600000.0,0.0048,0.011757550765359254,6,0.0048
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-590000.0,0.005642857142857143,0.014929596683864475,7,0.005642857142857143
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-580000.0,0.0047,0.012435031162003576,7,0.0047
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-570000.0,0.0045875,0.012975409434773148,8,0.0045875
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-560000.0,0.0066375,0.01295265416816183,8,0.0045794547983357145
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-550000.0,0.019237499999999998,0.04134018928355312,8,0.014615964088967925
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-540000.0,0.0127,0.023655382957313183,8,0.00836344085034042
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-530000.0,0.0160625,0.031075803058236255,8,0.010986955536648255
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-520000.0,0.0110625,0.020615315908324078,8,0.007288614837539433
yLIC137_7_merged_cleaned_fw_reads_trimmed.sorted.bam,-510000.0,0.0114375,0.021187053830110502,8,0.007490754718317775
