dataset,Bin_Center,mean_density,sd_density,n_datasets,se_density
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-1100000.0,0.0,,1,
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-1090000.0,0.0,,1,
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-1080000.0,0.0,,1,
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-1070000.0,0.0,,1,
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-1060000.0,0.0,,1,
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-1050000.0,0.0,,1,
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-1040000.0,0.0,,1,
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-1030000.0,0.0,,1,
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-1020000.0,0.0,,1,
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-1010000.0,0.0,,1,
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-1000000.0,0.0,,1,
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-990000.0,0.0,,1,
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-980000.0,0.0,,1,
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-970000.0,0.0,,1,
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-960000.0,0.0,,1,
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-950000.0,0.0,,1,
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-940000.0,0.0,0.0,2,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-930000.0,0.0,0.0,2,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-920000.0,0.0,0.0,2,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-910000.0,0.0,0.0,2,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-900000.0,0.0,0.0,2,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-890000.0,0.0,0.0,2,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-880000.0,0.0,0.0,2,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-870000.0,0.0,0.0,2,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-860000.0,0.0,0.0,2,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-850000.0,0.0,0.0,2,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-840000.0,0.0,0.0,2,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-830000.0,0.0,0.0,2,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-820000.0,0.0,0.0,2,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-810000.0,0.0,0.0,2,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-800000.0,0.0,0.0,2,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-790000.0,0.0,0.0,2,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-780000.0,0.0,0.0,3,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-770000.0,0.0,0.0,3,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-760000.0,0.0,0.0,3,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-750000.0,0.0,0.0,3,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-740000.0,0.0,0.0,3,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-730000.0,0.0,0.0,3,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-720000.0,0.0,0.0,3,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-710000.0,0.0,0.0,3,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-700000.0,0.0,0.0,3,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-690000.0,0.0,0.0,3,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-680000.0,0.0,0.0,3,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-670000.0,0.0,0.0,4,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-660000.0,0.0,0.0,4,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-650000.0,0.0,0.0,4,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-640000.0,0.0,0.0,5,0.0
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-630000.0,0.02052,0.045884114898295685,5,0.02052
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-620000.0,0.03268,0.07307470150469313,5,0.03268
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-610000.0,0.01265,0.0309860452462072,6,0.012649999999999998
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-600000.0,0.0068000000000000005,0.01665653025092561,6,0.0068
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-590000.0,0.007557142857142858,0.01999432062218812,7,0.007557142857142858
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-580000.0,0.006357142857142857,0.01681941904891061,7,0.006357142857142857
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-570000.0,0.0090125,0.025491199461775037,8,0.0090125
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-560000.0,0.00935,0.01807255219544663,8,0.00638961210537407
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-550000.0,0.032425,0.07151794480108771,8,0.02528541187268716
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-540000.0,0.0189125,0.03628165366762026,8,0.01282750167051803
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-530000.0,0.0238875,0.04463795430220469,8,0.01578190009269208
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-520000.0,0.0169375,0.032750438928356364,8,0.011579028726538336
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-510000.0,0.019237499999999998,0.036565711397428056,8,0.012927931244015804
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-500000.0,0.02385,0.05820238090368075,8,0.02057764910909754
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-490000.0,0.0172875,0.02651465565089832,8,0.009374346405788207
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-480000.0,0.0229375,0.03453556913841562,8,0.012210167564955271
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-470000.0,0.019355555555555556,0.03164822708743379,9,0.010549409029144596
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-460000.0,0.01694,0.02758965989883408,10,0.00872461651497264
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-450000.0,0.014718181818181818,0.020973975216053736,11,0.006323891468533052
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-440000.0,0.024091666666666667,0.031668552176720946,12,0.009141923562037774
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-430000.0,0.045108333333333334,0.0570501128727006,12,0.01646894901217611
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-420000.0,0.03668333333333333,0.04315137906430703,12,0.012456730159340621
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-410000.0,0.027925000000000002,0.030185731879331816,12,0.008713870213109046
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-400000.0,0.028716666666666668,0.03352613182506319,12,0.009678160617043557
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-390000.0,0.02695,0.029446885928890526,12,0.008500583758920575
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-380000.0,0.024758333333333337,0.02711130117709498,12,0.007826358516338403
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-370000.0,0.031153846153846157,0.038257583461422294,13,0.010610744526577013
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-360000.0,0.02486153846153846,0.026671630948179703,13,0.007397379460301088
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-350000.0,0.042953846153846155,0.053354859437927726,13,0.014797975499894013
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-340000.0,0.03527692307692308,0.03698813219232519,13,0.010258662092543749
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-330000.0,0.03159230769230769,0.030305017778646862,13,0.008405099654212236
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-320000.0,0.03993846153846154,0.03869275424119134,13,0.010731439185041701
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-310000.0,0.03536153846153846,0.031237758628022017,13,0.00866379542030008
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-300000.0,0.04099230769230769,0.03454908251407123,13,0.009582191424978473
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-290000.0,0.03933076923076923,0.0357838041720782,13,0.009924641597968475
yEK23a_32_FDDP220013506-2a_HW_trimmed_forward_notrimmed.sorted.bam,-280000.0,0.0342,0.03147025050212767,13,0.008728277064393667
