dataset,Bin_Center,mean_density,sd_density,n_datasets,se_density
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-1100000.0,0.0,,1,
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-1090000.0,0.0,,1,
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-1080000.0,0.0,,1,
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-1070000.0,0.0,,1,
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-1060000.0,0.0,,1,
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-1050000.0,0.0,,1,
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-1040000.0,0.0,,1,
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-1030000.0,0.0,,1,
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-1020000.0,0.0,,1,
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-1010000.0,0.0,,1,
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-1000000.0,0.0,,1,
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-990000.0,0.0,,1,
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-980000.0,0.0,,1,
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-970000.0,0.0,,1,
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-960000.0,0.0,,1,
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-950000.0,0.0,,1,
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-940000.0,0.0,0.0,2,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-930000.0,0.0,0.0,2,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-920000.0,0.0,0.0,2,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-910000.0,0.0,0.0,2,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-900000.0,0.0,0.0,2,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-890000.0,0.0,0.0,2,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-880000.0,0.0,0.0,2,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-870000.0,0.0,0.0,2,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-860000.0,0.0,0.0,2,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-850000.0,0.0,0.0,2,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-840000.0,0.0,0.0,2,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-830000.0,0.0,0.0,2,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-820000.0,0.0,0.0,2,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-810000.0,0.0,0.0,2,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-800000.0,0.0,0.0,2,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-790000.0,0.0,0.0,2,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-780000.0,0.0,0.0,3,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-770000.0,0.0,0.0,3,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-760000.0,0.0,0.0,3,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-750000.0,0.0,0.0,3,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-740000.0,0.0,0.0,3,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-730000.0,0.0,0.0,3,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-720000.0,0.0,0.0,3,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-710000.0,0.0,0.0,3,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-700000.0,0.0,0.0,3,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-690000.0,0.0,0.0,3,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-680000.0,0.0,0.0,3,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-670000.0,0.0,0.0,4,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-660000.0,0.0,0.0,4,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-650000.0,0.0,0.0,4,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-640000.0,0.0,0.0,5,0.0
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-630000.0,0.0027,0.006037383539249432,5,0.0027
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-620000.0,0.00446,0.009972863179649063,5,0.00446
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-610000.0,0.0022833333333333334,0.005593001579354924,6,0.0022833333333333334
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-600000.0,0.0012333333333333335,0.003021037349432586,6,0.0012333333333333332
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-590000.0,0.0020428571428571427,0.005404891964031949,7,0.002042857142857143
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-580000.0,0.0019,0.005026927491022722,7,0.0019000000000000002
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-570000.0,0.0012375,0.0035001785668734107,8,0.0012375
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-560000.0,0.0015624999999999999,0.003113077255706964,8,0.001100639018934001
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-550000.0,0.0048625,0.009888656921659569,8,0.003496168183066386
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-540000.0,0.0035375000000000003,0.006609287296783865,8,0.0023367359331829883
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-530000.0,0.0030875,0.0058111807258569605,8,0.00205456264897701
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-520000.0,0.00255,0.004751841748206689,8,0.0016800297616411442
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-510000.0,0.0032875,0.00615871913863357,8,0.002177436033175585
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-500000.0,0.00355,0.007438125723978743,8,0.0026297745693717334
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-490000.0,0.003125,0.004809143077810967,8,0.0017002888410082397
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-480000.0,0.0058,0.008225917230662747,8,0.002908300927640447
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-470000.0,0.0038,0.006042557405602366,9,0.002014185801867455
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-460000.0,0.0031399999999999996,0.005448791915033399,10,0.00172305929478162
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-450000.0,0.0038363636363636365,0.005814855583292285,11,0.0017532449254439727
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-440000.0,0.0059499999999999996,0.007473893958913981,12,0.0021575273445368524
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-430000.0,0.007741666666666667,0.008608712112878687,12,0.002485121127873251
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-420000.0,0.0075,0.008356271460841416,12,0.0024122477886691896
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-410000.0,0.005841666666666666,0.006252048149255255,12,0.0018048108409795115
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-400000.0,0.005725,0.006391773832612722,12,0.0018451461714290803
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-390000.0,0.0068000000000000005,0.007320332828995736,12,0.0021131980646891717
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-380000.0,0.0056,0.006191930232165088,12,0.0017874562931719479
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-370000.0,0.004569230769230769,0.005387544990590893,13,0.0014942361317265094
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-360000.0,0.004646153846153847,0.005091760563992149,13,0.0014122002919891641
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-350000.0,0.007046153846153846,0.008148273373811105,13,0.0022599244196749146
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-340000.0,0.007023076923076923,0.0073320249415553505,13,0.0020335378369045133
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-330000.0,0.00556923076923077,0.005168072596140108,13,0.0014333654415925735
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-320000.0,0.007015384615384616,0.006187197286042385,13,0.001716019774325958
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-310000.0,0.006907692307692307,0.005994227992891931,13,0.0016624997219379578
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-300000.0,0.007846153846153846,0.006766290882580522,13,0.0018766314401421971
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-290000.0,0.007123076923076923,0.006388812336962409,13,0.0017719377284796064
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-280000.0,0.0068615384615384615,0.006253204306798563,13,0.0017343268280088054
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-270000.0,0.008915384615384615,0.006679177363748493,13,0.0018524704971471986
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-260000.0,0.009000000000000001,0.006911825615084147,13,0.0019169955124808706
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-250000.0,0.007469230769230769,0.005535850524141799,13,0.0015353686860074967
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-240000.0,0.0088,0.0056153064623995965,13,0.0015574057982789267
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-230000.0,0.008961538461538462,0.006156370475848366,13,0.0017074699554941479
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-220000.0,0.008721428571428571,0.00599617552104013,14,0.0016025453164780635
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-210000.0,0.008707142857142858,0.006405101846991169,14,0.0017118354742024229
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-200000.0,0.00847142857142857,0.006214304660827502,14,0.0016608427812749252
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-190000.0,0.008928571428571428,0.006329713636909234,14,0.0016916871275503705
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-180000.0,0.007492857142857142,0.005074288777100353,14,0.0013561607203901175
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-170000.0,0.00934,0.010543095235406778,15,0.0027222154842806144
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-160000.0,0.00854375,0.007480193290728969,16,0.0018700483226822423
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-150000.0,0.0112125,0.005619119148051588,16,0.001404779787012897
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-140000.0,0.012,0.006093603203360062,16,0.0015234008008400155
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-130000.0,0.01066875,0.0048963549367531225,16,0.0012240887341882806
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-120000.0,0.010875000000000001,0.004901768388381211,16,0.0012254420970953027
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-110000.0,0.0124125,0.004277674601930352,16,0.001069418650482588
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-100000.0,0.01281875,0.0027073280185452224,16,0.0006768320046363056
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-90000.0,0.0122875,0.0031279119765961023,16,0.0007819779941490256
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-80000.0,0.0131625,0.0033716217660546286,16,0.0008429054415136571
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-70000.0,0.01291875,0.004299801352000656,16,0.001074950338000164
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-60000.0,0.01364375,0.0035392972466296185,16,0.0008848243116574046
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-50000.0,0.0130625,0.0035554418384592746,16,0.0008888604596148186
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-40000.0,0.01609375,0.004584680105161828,16,0.001146170026290457
yWT03a_16_FDDP210317591-2a_L4_trimmed_forward_notrimmed.sorted.bam,-30000.0,0.0134875,0.0033652884967958793,16,0.0008413221241989698
