dataset,Bin_Center,mean_density,sd_density,n_datasets,se_density
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-1100000.0,0.0,,1,
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-1090000.0,0.0,,1,
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-1080000.0,0.0,,1,
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-1070000.0,0.0,,1,
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-1060000.0,0.0,,1,
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-1050000.0,0.0,,1,
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-1040000.0,0.0,,1,
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-1030000.0,0.0,,1,
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-1020000.0,0.0,,1,
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-1010000.0,0.0,,1,
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-1000000.0,0.0,,1,
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-990000.0,0.0,,1,
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-980000.0,0.0,,1,
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-970000.0,0.0,,1,
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-960000.0,0.0,,1,
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-950000.0,0.0,,1,
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-940000.0,0.0,0.0,2,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-930000.0,0.0,0.0,2,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-920000.0,0.0,0.0,2,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-910000.0,0.0,0.0,2,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-900000.0,0.0,0.0,2,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-890000.0,0.0,0.0,2,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-880000.0,0.0,0.0,2,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-870000.0,0.0,0.0,2,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-860000.0,0.0,0.0,2,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-850000.0,0.0,0.0,2,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-840000.0,0.0,0.0,2,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-830000.0,0.0,0.0,2,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-820000.0,0.0,0.0,2,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-810000.0,0.0,0.0,2,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-800000.0,0.0,0.0,2,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-790000.0,0.0,0.0,2,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-780000.0,0.0,0.0,3,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-770000.0,0.0,0.0,3,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-760000.0,0.0,0.0,3,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-750000.0,0.0,0.0,3,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-740000.0,0.0,0.0,3,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-730000.0,0.0,0.0,3,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-720000.0,0.0,0.0,3,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-710000.0,0.0,0.0,3,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-700000.0,0.0,0.0,3,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-690000.0,0.0,0.0,3,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-680000.0,0.0,0.0,3,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-670000.0,0.0,0.0,4,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-660000.0,0.0,0.0,4,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-650000.0,0.0,0.0,4,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-640000.0,0.0,0.0,5,0.0
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-630000.0,0.0193,0.043156111965745945,5,0.0193
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-620000.0,0.03066,0.06855784419014355,5,0.030659999999999996
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-610000.0,0.012450000000000001,0.030496147297650565,6,0.01245
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-600000.0,0.007,0.01714642819948225,6,0.007
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-590000.0,0.007985714285714285,0.0211282140412158,7,0.007985714285714285
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-580000.0,0.006514285714285715,0.017235179969220762,7,0.006514285714285714
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-570000.0,0.0096625,0.02732967709286006,8,0.0096625
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-560000.0,0.009375,0.018147786169589467,8,0.006416211332020077
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-550000.0,0.0294125,0.06522546473579165,8,0.023060684210361147
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-540000.0,0.0217875,0.041594794918183145,8,0.014705980774355525
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-530000.0,0.026000000000000002,0.049105164115978095,8,0.017361297268843213
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-520000.0,0.018125,0.034350618626161594,8,0.012144777684255896
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-510000.0,0.020187499999999997,0.03767145328836071,8,0.01331887003867606
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-500000.0,0.0271375,0.06377050230542107,8,0.022546277309917803
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-490000.0,0.0198125,0.030847293815086694,8,0.010906165318950825
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-480000.0,0.0249875,0.03749409239181173,8,0.013256163492342507
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-470000.0,0.019555555555555555,0.03058218889775187,9,0.010194062965917289
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-460000.0,0.01759,0.028437864039183938,10,0.008992842215401708
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-450000.0,0.0158,0.023006086151277447,11,0.006936595968943531
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-440000.0,0.025283333333333335,0.03199976799158319,12,0.00923753733197306
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-430000.0,0.04573333333333333,0.05480297492477996,12,0.01582025616260701
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-420000.0,0.03796666666666667,0.04281937397812803,12,0.012360888546401739
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-410000.0,0.028800000000000003,0.030763467117522838,12,0.008880648010754005
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-400000.0,0.029375000000000002,0.03258416026231151,12,0.009406236849381727
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-390000.0,0.029575,0.03161165277091805,12,0.009125498118409257
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-380000.0,0.028316666666666667,0.03119058230047051,12,0.009003945543678912
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-370000.0,0.033953846153846154,0.04203023941926843,13,0.011657091026630779
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-360000.0,0.02930769230769231,0.03227864261753845,13,0.00895248469691631
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-350000.0,0.046676923076923074,0.05321934413109194,13,0.014760390316247346
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-340000.0,0.03886153846153846,0.04030834360405503,13,0.011179523053341642
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-330000.0,0.03532307692307692,0.03384622465027559,13,0.009387253727495529
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-320000.0,0.042407692307692306,0.04019281572492074,13,0.011147481384729005
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-310000.0,0.03979230769230769,0.035023288955076295,13,0.009713712627916862
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-300000.0,0.044076923076923076,0.037077197706185804,13,0.01028336442155144
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-290000.0,0.04433846153846154,0.039018810388100816,13,0.010821870889377265
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-280000.0,0.03842307692307692,0.033520122161823776,13,0.00929680917032865
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-270000.0,0.043184615384615384,0.03181584631788186,13,0.008824128097800402
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-260000.0,0.046292307692307695,0.04074754515179334,13,0.011301335645698072
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-250000.0,0.039523076923076925,0.030256463602734374,13,0.008391633148759129
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-240000.0,0.050738461538461545,0.036398753148552086,13,0.01009519775692776
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-230000.0,0.05847692307692308,0.040723685856557605,13,0.011294718267823545
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-220000.0,0.05411428571428572,0.038062900514863496,14,0.010172738062391476
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-210000.0,0.060064285714285716,0.0492051374294448,14,0.013150626137864935
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-200000.0,0.04348571428571429,0.031219689476178505,14,0.008343812981523714
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-190000.0,0.04587857142857143,0.032344115588261384,14,0.008644328500677742
FD7_1_FDDP210435821-2a_HTWL7DSX2_L4_trimmed_forward_notrimmed.sorted.bam,-180000.0,0.04719285714285714,0.03476626269788028,14,0.009291674545289078
