dataset,Bin_Center,mean_density,sd_density,n_datasets,se_density
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-1100000.0,0.0,,1,
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-1090000.0,0.0,,1,
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-1080000.0,0.0,,1,
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-1070000.0,0.0,,1,
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-1060000.0,0.0,,1,
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-1050000.0,0.0,,1,
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-1040000.0,0.0,,1,
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-1030000.0,0.0,,1,
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-1020000.0,0.0,,1,
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-1010000.0,0.0,,1,
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-1000000.0,0.0,,1,
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-990000.0,0.0,,1,
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-980000.0,0.0,,1,
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-970000.0,0.0,,1,
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-960000.0,0.0,,1,
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-950000.0,0.0,,1,
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-940000.0,0.0,0.0,2,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-930000.0,0.0,0.0,2,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-920000.0,0.0,0.0,2,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-910000.0,0.0,0.0,2,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-900000.0,0.0,0.0,2,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-890000.0,0.0,0.0,2,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-880000.0,0.0,0.0,2,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-870000.0,0.0,0.0,2,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-860000.0,0.0,0.0,2,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-850000.0,0.0,0.0,2,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-840000.0,0.0,0.0,2,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-830000.0,0.0,0.0,2,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-820000.0,0.0,0.0,2,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-810000.0,0.0,0.0,2,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-800000.0,0.0,0.0,2,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-790000.0,0.0,0.0,2,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-780000.0,0.0,0.0,3,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-770000.0,0.0,0.0,3,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-760000.0,0.0,0.0,3,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-750000.0,0.0,0.0,3,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-740000.0,0.0,0.0,3,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-730000.0,0.0,0.0,3,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-720000.0,0.0,0.0,3,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-710000.0,0.0,0.0,3,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-700000.0,0.0,0.0,3,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-690000.0,0.0,0.0,3,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-680000.0,0.0,0.0,3,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-670000.0,0.0,0.0,4,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-660000.0,0.0,0.0,4,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-650000.0,0.0,0.0,4,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-640000.0,0.0,0.0,5,0.0
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-630000.0,0.02202,0.049238216864545374,5,0.02202
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-620000.0,0.03302,0.07383496461704306,5,0.03302
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-610000.0,0.013033333333333334,0.03192501631427409,6,0.013033333333333334
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-600000.0,0.006866666666666667,0.016819829567111158,6,0.006866666666666668
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-590000.0,0.00782857142857143,0.020712453120905652,7,0.007828571428571428
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-580000.0,0.0071,0.018784834308558592,7,0.0070999999999999995
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-570000.0,0.0091,0.02573868683519033,8,0.0091
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-560000.0,0.0099375,0.018946913619750465,8,0.006698745551540655
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-550000.0,0.0321125,0.0712235401996519,8,0.02518132412764326
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-540000.0,0.0192,0.03676150937364476,8,0.01299715628237852
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-530000.0,0.0259625,0.048949476503840156,8,0.017306253385698477
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-520000.0,0.017675,0.0338539193763862,8,0.01196916798039267
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-510000.0,0.019387500000000002,0.03635564163333428,8,0.01285366036665932
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-500000.0,0.02675,0.06438859703838427,8,0.022764806798464786
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-490000.0,0.018725,0.028644757685432475,8,0.010127451202407387
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-480000.0,0.0247,0.036897038208661526,8,0.013045072961521855
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-470000.0,0.0201,0.032450423726047097,9,0.010816807908682365
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-460000.0,0.01764,0.02869596177552204,10,0.009074459885977909
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-450000.0,0.015036363636363636,0.021408235458686115,11,0.006454825858185806
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-440000.0,0.025283333333333335,0.032883951137663535,12,0.009492779020674271
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-430000.0,0.0463,0.05846947921779362,12,0.01687868478288519
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-420000.0,0.03829166666666667,0.04432381790113903,12,0.012795184098367286
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-410000.0,0.03068333333333333,0.03335200234777607,12,0.009627893766750772
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-400000.0,0.03046666666666667,0.035547109160900404,12,0.01026156652147943
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-390000.0,0.028741666666666665,0.030879456493489863,12,0.008914131259472855
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-380000.0,0.0271,0.029748552294798544,12,0.008587667337701799
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-370000.0,0.033315384615384615,0.04074180584595808,13,0.011299743848661567
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-360000.0,0.02756923076923077,0.029816085832298216,13,0.008269494330922047
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-350000.0,0.04475384615384615,0.05608620768341974,13,0.015555515203760943
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-340000.0,0.037746153846153846,0.03939667108154815,13,0.010926670589777785
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-330000.0,0.032523076923076925,0.03159889644291801,13,0.008763957028693658
yEK23c_10_FDDP220013511-2a_HWTTJDSX2_L3_trimmed_forward_notrimmed.sorted.bam,-320000.0,0.04241538461538462,0.04057544097426928,13,0.011253602535176186
