dataset,Bin_Center,mean_density,sd_density,n_datasets,se_density
yTW001_6_FDDP210317596-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,-1100000.0,0.0,,1,
yTW001_6_FDDP210317596-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,-1090000.0,0.0,,1,
yTW001_6_FDDP210317596-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,-1080000.0,0.0,,1,
yTW001_6_FDDP210317596-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,-1070000.0,0.0,,1,
yTW001_6_FDDP210317596-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,-1060000.0,0.0,,1,
yTW001_6_FDDP210317596-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,-1050000.0,0.0,,1,
yTW001_6_FDDP210317596-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,-1040000.0,0.0,,1,
yTW001_6_FDDP210317596-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,-1030000.0,0.0,,1,
yTW001_6_FDDP210317596-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,-1020000.0,0.0,,1,
yTW001_6_FDDP210317596-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,-1010000.0,0.0,,1,
yTW001_6_FDDP210317596-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,-1000000.0,0.0,,1,
yTW001_6_FDDP210317596-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,-990000.0,0.0,,1,
yTW001_6_FDDP210317596-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,-980000.0,0.0,,1,
yTW001_6_FDDP210317596-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,-970000.0,0.0,,1,
yTW001_6_FDDP210317596-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,-960000.0,0.0,,1,
yTW001_6_FDDP210317596-2a_HWYKKDSX2_L1_trimmed_forward_notrimmed.sorted.bam,-950000.0,0.0,,1,
