dataset,Bin_Center,mean_density,sd_density,n_datasets,se_density
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-1100000.0,0.0,,1,
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-1090000.0,0.0,,1,
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-1080000.0,0.0,,1,
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-1070000.0,0.0,,1,
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-1060000.0,0.0,,1,
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-1050000.0,0.0,,1,
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-1040000.0,0.0,,1,
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-1030000.0,0.0,,1,
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-1020000.0,0.0,,1,
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-1010000.0,0.0,,1,
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-1000000.0,0.0,,1,
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-990000.0,0.0,,1,
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-980000.0,0.0,,1,
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-970000.0,0.0,,1,
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-960000.0,0.0,,1,
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-950000.0,0.0,,1,
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-940000.0,0.0,0.0,2,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-930000.0,0.0,0.0,2,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-920000.0,0.0,0.0,2,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-910000.0,0.0,0.0,2,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-900000.0,0.0,0.0,2,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-890000.0,0.0,0.0,2,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-880000.0,0.0,0.0,2,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-870000.0,0.0,0.0,2,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-860000.0,0.0,0.0,2,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-850000.0,0.0,0.0,2,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-840000.0,0.0,0.0,2,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-830000.0,0.0,0.0,2,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-820000.0,0.0,0.0,2,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-810000.0,0.0,0.0,2,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-800000.0,0.0,0.0,2,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-790000.0,0.0,0.0,2,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-780000.0,0.0,0.0,3,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-770000.0,0.0,0.0,3,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-760000.0,0.0,0.0,3,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-750000.0,0.0,0.0,3,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-740000.0,0.0,0.0,3,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-730000.0,0.0,0.0,3,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-720000.0,0.0,0.0,3,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-710000.0,0.0,0.0,3,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-700000.0,0.0,0.0,3,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-690000.0,0.0,0.0,3,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-680000.0,0.0,0.0,3,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-670000.0,0.0,0.0,4,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-660000.0,0.0,0.0,4,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-650000.0,0.0,0.0,4,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-640000.0,0.0,0.0,5,0.0
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-630000.0,0.02128,0.04758352656119552,5,0.02128
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-620000.0,0.03526,0.07884375688664258,5,0.03526
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-610000.0,0.015333333333333332,0.037558842722675394,6,0.015333333333333332
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-600000.0,0.009916666666666666,0.024290773282599848,6,0.009916666666666666
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-590000.0,0.010528571428571429,0.027855981660780047,7,0.010528571428571429
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-580000.0,0.007871428571428573,0.02082584246280842,7,0.007871428571428571
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-570000.0,0.011275,0.0318905158315133,8,0.011275000000000002
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-560000.0,0.01135,0.022151942836432462,8,0.00783189449804908
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-550000.0,0.035775,0.07759522720963118,8,0.027434055673820554
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-540000.0,0.024800000000000003,0.047234884203460115,8,0.01670005346441399
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-530000.0,0.02935,0.05551450260967849,8,0.019627340624750973
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-520000.0,0.020937499999999998,0.03944931422543544,8,0.013947438800982166
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-510000.0,0.02465,0.04585804182474433,8,0.016213266173106516
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-500000.0,0.0312375,0.07326663511741598,8,0.02590366726312264
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-490000.0,0.024874999999999998,0.03980297009736119,8,0.014072475033604735
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-480000.0,0.03085,0.045656105834816885,8,0.016141871019184857
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-470000.0,0.02397777777777778,0.03761637867265328,9,0.012538792890884425
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-460000.0,0.02191,0.035308842140933105,10,0.011165636270868461
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-450000.0,0.01912727272727273,0.02760040184160698,11,0.008321834270149502
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-440000.0,0.031133333333333332,0.039847512374353335,12,0.01150298599793492
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-430000.0,0.05408333333333334,0.06486173873336384,12,0.018723971158907397
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-420000.0,0.04498333333333334,0.050957448083195016,12,0.01471014818402451
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-410000.0,0.0361,0.03867322305960782,12,0.011163997871947507
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-400000.0,0.036083333333333335,0.039928887545310605,12,0.011526476986363686
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-390000.0,0.03575,0.03868261296053494,12,0.011166708502861477
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-380000.0,0.034216666666666666,0.03742388234399218,12,0.010803344272712383
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-370000.0,0.04173846153846154,0.050147424966484874,13,0.013908393234549558
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-360000.0,0.03550769230769231,0.03934197210652727,13,0.010911499823689084
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-350000.0,0.0562,0.06316664467897595,13,0.01751927509915864
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-340000.0,0.04617692307692308,0.047464550874769584,13,0.01316429784198853
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-330000.0,0.04270769230769231,0.040687005737673004,13,0.01128454503325212
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-320000.0,0.05067692307692308,0.04822541089934078,13,0.013375322444453316
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-310000.0,0.049430769230769236,0.042846030244263096,13,0.01188335069198242
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-300000.0,0.0525,0.04370469082375484,13,0.01212150028794989
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-290000.0,0.05517692307692308,0.048990596952309014,13,0.01358754687131846
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-280000.0,0.046615384615384614,0.0411516270669388,13,0.011413407804509201
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-270000.0,0.05306153846153846,0.038962964005611334,13,0.010806381889714571
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-260000.0,0.05625384615384615,0.04803232618741632,13,0.013321770380657022
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-250000.0,0.047992307692307695,0.03656075905344557,13,0.010140130110544791
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-240000.0,0.060907692307692315,0.04395045433095585,13,0.012189662820784592
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-230000.0,0.07076923076923076,0.04841624012345762,13,0.013428248948484876
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-220000.0,0.06543571428571429,0.0459524772437261,14,0.012281316137110658
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-210000.0,0.07225714285714287,0.05737164556020434,14,0.015333217242979641
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-200000.0,0.05512857142857142,0.03895270166539116,14,0.010410547422936603
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-190000.0,0.056778571428571435,0.03967708462016891,14,0.010604146911050697
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-180000.0,0.05865714285714286,0.043269650303216424,14,0.011564300477153932
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-170000.0,0.04818666666666667,0.03696677787780086,15,0.0095447810055781
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-160000.0,0.04923125,0.045894105921494247,16,0.011473526480373562
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-150000.0,0.08324375,0.04724960625938238,16,0.011812401564845596
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-140000.0,0.0922375,0.05437998253033923,16,0.013594995632584808
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-130000.0,0.0857375,0.041228353916530146,16,0.010307088479132536
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-120000.0,0.08715,0.0450798550722308,16,0.0112699637680577
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-110000.0,0.09564375,0.037636843097333936,16,0.009409210774333484
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-100000.0,0.10960625,0.031414825984981465,16,0.007853706496245366
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-90000.0,0.09129374999999999,0.02755441812728647,16,0.0068886045318216176
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-80000.0,0.117475,0.03971809830962874,16,0.009929524577407185
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-70000.0,0.11394375,0.04195718402927759,16,0.010489296007319397
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-60000.0,0.1073375,0.030347891195270885,16,0.007586972798817721
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-50000.0,0.10914375,0.034131314434108745,16,0.008532828608527186
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-40000.0,0.12408749999999999,0.03275734777623691,16,0.008189336944059227
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-30000.0,0.11691875,0.027776998127947518,16,0.0069442495319868795
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-20000.0,0.12491875,0.02774909533059892,16,0.00693727383264973
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,-10000.0,0.1541625,0.05032704872465038,16,0.012581762181162595
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,0.0,0.15850625,0.03711092325717591,16,0.009277730814293977
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,10000.0,0.1634875,0.033195599607980165,16,0.008298899901995041
FD12_FDDP210435831-2a_HWYKKDSX2_L2_trimmed_forward_notrimmed.sorted.bam,20000.0,0.14184375,0.03709432964304203,16,0.009273582410760508
