region_start,region_end,region_mean
0,94,0.0
94,180,1.6838373553525194
180,1087,0.0
1087,1256,13.938941655053819
1256,2254,0.0
2254,3131,7.939940124537334
3131,3996,0.0
3996,4775,6.811431688160805
4775,4939,1.5963680857206952
4939,5413,13.432626735930423
5413,5840,0.0
5840,6182,2.9190272958612598
6182,6309,2.288987843084955
6309,7155,0.0
7155,7623,5.837981186609477
7623,8423,0.0
8423,8546,8.213913339845362
8546,9302,6.880332436791404
9302,9865,0.0
9865,10028,9.009905771675829
10028,10772,0.0
10772,11356,0.0
11356,12156,0.0
12156,13140,3.712820994652565
13140,14054,2.3878297300468643
14054,14727,7.561469451807026
14727,15315,5.770264340048771
15315,15948,0.0
15948,16522,0.0
16522,16852,4.648548608815906
16852,17542,2.7354982110419517
17542,18423,0.0
18423,18759,4.000100599063859
18759,19018,7.315022583602786
19018,19126,0.0
19126,19757,2.5563536733740677
19757,20545,9.383330337135321
20545,20687,8.182215123138365
20687,20974,0.0
20974,21431,6.7505895213824845
21431,21592,5.641120652432144
21592,22246,0.7296400415592939
22246,22655,8.202881380572489
22655,22973,15.564135633325067
22973,23451,6.125842913638131
23451,24103,4.383492017240648
24103,24356,8.905697658202179
24356,24980,6.624584729358664
24980,25112,15.45385512599091
25112,26073,2.6115934183265685
26073,26122,14.268322980080454
26122,26652,0.0
26652,27181,0.0
27181,27511,10.013875590252928
27511,27658,11.350922213121157
27658,28262,8.173520836952965
28262,29119,0.0
29119,29786,4.83565517228516
29786,30690,1.8765451176910253
30690,31134,6.154509931651359
31134,31307,5.45538482346676
31307,32040,4.878165650542513
32040,32649,1.026133786478277
32649,33383,3.4156771488075495
33383,34058,10.554737069954168
34058,35055,11.65920950989109
35055,35672,8.068568222759087
35672,35890,11.562928022464233
35890,36211,9.631500447737508
36211,36583,3.893855803490639
36583,37463,0.14237338615635148
37463,38379,4.211835088400621
38379,39334,0.0
39334,39984,5.179274740962795
39984,40383,0.0
40383,40434,9.036456276101827
40434,40578,7.863529876350186
40578,40711,7.032647408932111
40711,41178,0.0
41178,41929,2.138222953842883
41929,42425,0.0
42425,42655,2.394659760184294
42655,43020,15.282688172280375
43020,43399,0.0
43399,43710,9.114103670247275
43710,44522,6.809320640166462
44522,45181,9.06321006189072
45181,45496,9.913222090553582
45496,45842,2.71812252326574
45842,46493,7.294573921913071
46493,46567,14.037687547109297
46567,47218,9.829427178504323
47218,48164,0.0
48164,49145,12.295125011111814
49145,49350,4.354194959008717
49350,49748,9.545231337726188
49748,50424,0.0
50424,50561,13.835299449027893
50561,51452,10.12315210185119
51452,52304,6.547224111884038
52304,53173,12.544856463087521
53173,53717,5.335206118719849
53717,54658,7.8400604607774165
54658,55259,15.290447895185913
55259,55772,11.49446473769995
55772,56309,8.008126196322571
56309,56904,6.646594747872844
56904,57642,2.4687284967183842
57642,57984,4.227825034211088
57984,58450,5.762894146041292
58450,58823,6.658787138503359
58823,59334,5.013873609489096
59334,59562,1.3317405048583622
59562,60279,0.5778614437273094
60279,61157,2.094623420056518
61157,61638,3.6645056044014206
61638,61692,1.9393497819533831
61692,62280,13.457626509593034
62280,63045,2.5524259886585257
63045,63555,6.190387911234769
63555,63722,4.552673491673781
63722,64100,8.901963192010724
64100,64500,6.215812682162908
64500,64903,2.9663866044628535
64903,65537,7.497356404261692
65537,66489,7.544407665432969
66489,67082,7.984190024322949
67082,67484,7.049984714272743
67484,68143,17.0674007562822
68143,69029,0.0
69029,69445,3.917210281738668
69445,69516,11.35224274806104
69516,69997,2.3045350431729816
69997,70220,3.009269714060068
70220,70864,1.9354510556601507
70864,71494,14.390039116187188
71494,71939,5.875828160813588
71939,72080,0.0
72080,72646,1.7685613378546952
72646,73429,12.038553252108066
73429,73585,7.195771912392976
73585,74283,6.355434418345385
74283,74564,0.36873418169736216
74564,75011,8.519768525583501
75011,75759,8.424425626475706
75759,76675,0.0
76675,77250,0.0
77250,77763,0.38586411140855387
77763,78748,0.7271884825837877
78748,79002,15.983312739495405
79002,79277,1.7932199759352756
79277,79748,0.0
79748,79801,7.091720506302206
79801,80203,0.08718303253988702
80203,80906,11.952461176710695
80906,81092,0.0
81092,81999,8.012353322353777
81999,82290,5.722182589675932
82290,83000,0.0
83000,83211,0.0
83211,83893,14.921145615786358
83893,84077,5.194335126512601
84077,84655,7.275423474630593
84655,84849,10.617482116507839
84849,85035,8.635332490093182
85035,85989,10.21017364111728
85989,86843,19.66705514055837
86843,87610,1.500934808989265
87610,88539,0.0
88539,89174,0.972329604482748
89174,89704,16.17866213493785
89704,90039,0.0
90039,90482,2.635864274845852
90482,90695,14.08394424428329
90695,91641,0.0
91641,92605,1.4227882892119317
92605,93277,3.060706476256103
93277,93763,7.693407586587164
93763,94132,17.54830487696563
94132,95117,0.0
95117,95935,0.0
95935,96602,0.0
96602,97447,7.5397955981405085
97447,97858,4.561141418877393
97858,98333,1.3620094734163144
98333,99001,0.0
99001,99938,5.945837158038064
99938,100381,0.0
100381,100986,0.0
100986,101944,4.805342117723813
101944,102525,0.0
102525,102917,1.831180733228838
102917,103233,1.4183911052104132
103233,103966,11.654927929845663
103966,104173,4.166737034066646
104173,104624,0.4505798517010461
104624,104971,11.038381158246937
104971,105418,5.373456686728899
105418,106343,4.314196310029686
106343,106664,6.725071366222232
106664,107532,0.0
107532,107768,3.227095541443972
107768,107865,5.566121470649384
107865,108411,6.8131803195286444
108411,108725,10.678278955576289
108725,109700,24.340838776447196
109700,109786,0.0
109786,110005,0.0
110005,110988,0.0
110988,111039,1.1509373505326084
111039,111582,0.0
111582,112224,5.981855580595934
112224,113010,5.9594310686859995
113010,113234,0.0
113234,113419,0.0
113419,114075,0.0
114075,114719,1.8628192226818205
114719,115467,4.649770194807147
115467,116460,4.8239468571838735
116460,116598,8.012742598218118
116598,117513,3.0803878187616944
117513,117665,2.9240460855679538
117665,117709,4.180934493646522
117709,118115,0.0
118115,118649,1.4651724227541205
118649,119486,11.110661087359016
119486,120055,7.061967268731997
120055,120320,8.367905998083758
120320,121171,0.0
121171,122048,8.110920372193755
122048,122630,0.9362235181103303
122630,123077,8.730628875993197
123077,123278,3.580884351796558
123278,123707,11.939222151415532
123707,123812,6.108355715076837
123812,124438,0.30261381006679483
124438,125111,3.043056296491716
125111,125397,0.0
125397,126141,10.67913300046759
126141,126901,16.764692839972586
126901,127443,13.096847428018355
127443,128005,0.0
128005,128171,17.702473599718143
128171,129091,1.2629741936483334
129091,129225,0.0
129225,130026,0.0
130026,130504,0.0
130504,131379,4.424767998031603
131379,131719,7.223738509383264
131719,132505,2.854455676364116
132505,132798,1.9457109687318113
132798,133720,6.847232885925386
133720,134179,6.713774442895968
134179,134673,3.863859667108853
134673,135068,8.377475103175355
135068,135478,0.0
135478,135661,0.0
135661,136403,5.191463012091081
136403,137370,8.521441015600722
137370,137838,0.0
137838,138499,3.0707138710084236
