Count,Frequency,Percentage
1,301864,25.342721640933334
2,143688,12.063197291304789
3,85063,7.14138794603766
4,61714,5.181143572431822
5,49553,4.160177714047284
6,41783,3.507854326196955
7,36503,3.064576657233024
8,31478,2.642707284781556
9,28435,2.387234946399502
10,25487,2.139738247894641
11,23087,1.9382483983655816
12,21011,1.7639596785229452
13,19111,1.6044468809791064
14,17707,1.4865753190046067
15,16315,1.3697112062777521
16,14961,1.2560373495017743
17,13762,1.1553763788412152
18,12882,1.0814967673472267
19,12057,1.0122346315716124
20,11347,0.952627217752599
21,10450,0.8773203864911131
22,9728,0.8167055234244543
23,9167,0.7696072710970366
24,8638,0.7251955500966731
25,8040,0.6749909959223491
26,7613,0.6391425935269707
27,7193,0.6038818698593853
28,6774,0.5687051002957703
29,6522,0.547548666095219
30,6017,0.5051518435901461
31,5658,0.4750123202647577
32,5311,0.4458802461870145
33,5126,0.4303487369524828
34,4788,0.40197224981047364
35,4386,0.36822270001435614
36,4369,0.36679548024685865
37,4069,0.3416092490557262
38,4025,0.33791526848102676
39,3577,0.300303829902269
40,3394,0.2849402288756782
41,3352,0.28141415650891966
42,3230,0.27117175582452585
43,2980,0.2501832298319155
44,3004,0.25219812832720606
45,2861,0.24019269145943295
46,2743,0.23028610719092088
47,2553,0.214334827436537
48,2414,0.20266520698464563
49,2422,0.20333683981640918
50,2200,0.18469902873497118
51,2115,0.17756292989748362
52,2098,0.17613571012998613
53,1976,0.1658933094455923
54,1875,0.1574139449445777
55,1765,0.14817899350782912
56,1663,0.13961567490284413
57,1660,0.13936381259093278
58,1636,0.1373489140956422
59,1496,0.1255953395397804
60,1481,0.12433602798022378
61,1428,0.11988646046979037
62,1354,0.11367385677597772
63,1369,0.11493316833553432
64,1242,0.10427099713128828
65,1202,0.10091283297247061
66,1122,0.0941965046548353
67,1114,0.09352487182307176
68,1057,0.0887394878967566
69,1018,0.08546527784190938
70,994,0.0834503793466188
71,1026,0.0861369106736729
72,910,0.0763982346131017
73,878,0.07371170328604759
74,825,0.06926213577561419
75,825,0.06926213577561419
76,793,0.06657560444856006
77,792,0.06649165034458962
78,711,0.059691367922983865
79,711,0.059691367922983865
80,708,0.059439505611072536
81,686,0.05759251532372283
82,646,0.05423435116490517
83,680,0.05708879069990018
84,614,0.05154781983785105
85,598,0.05020455417432398
86,542,0.04550312435197926
87,583,0.04894524261476736
88,553,0.04642661949565412
89,519,0.04357217996065911
90,536,0.044999399728156614
91,517,0.04340427175271822
92,454,0.03811516320258041
93,460,0.03861888782640306
94,441,0.03702375985096467
95,415,0.034840953147733195
96,440,0.03693980574699423
97,391,0.0328260546524426
98,414,0.034756999043762754
99,367,0.03081115615715201
100,347,0.029132074077743177
101,403,0.0338335039000879
102,328,0.027536946102304793
103,359,0.030139523325388478
104,345,0.0289641658698023
105,338,0.028376487142009205
106,330,0.027704854310245674
107,316,0.026529496854659492
108,312,0.02619368043877773
109,301,0.025270185295102873
110,261,0.021912021136285216
111,283,0.02375901142363493
112,312,0.02619368043877773
113,267,0.022415745760107863
114,220,0.018469902873497115
115,254,0.021324342408492125
116,228,0.01914153570526065
117,253,0.021240388304521685
118,228,0.01914153570526065
119,241,0.020232939056876387
120,230,0.01930944391320153
121,205,0.017210591313940496
122,216,0.01813408645761535
123,223,0.01872176518540844
124,216,0.01813408645761535
125,209,0.01754640772982226
126,172,0.014440105882915926
127,181,0.015195692818649902
128,156,0.013096840219388865
129,174,0.01460801409085681
130,173,0.014524059986886368
131,166,0.01393638125909328
132,166,0.01393638125909328
133,166,0.01393638125909328
134,142,0.011921482763802683
135,161,0.013516610739241071
136,154,0.01292893201144798
137,150,0.012593115595566215
138,153,0.012844977907477542
139,140,0.0117535745558618
140,132,0.01108194172409827
141,134,0.011249849932039153
142,136,0.011417758139980036
143,125,0.01049426299630518
144,124,0.010410308892334737
145,137,0.011501712243950477
146,140,0.0117535745558618
147,128,0.010746125308216505
148,112,0.009402859644689442
149,117,0.009822630164541648
150,102,0.008563318604985028
151,102,0.008563318604985028
152,108,0.009067043228807675
153,129,0.010830079412186945
154,128,0.010746125308216505
155,107,0.008983089124837234
156,95,0.007975639877191937
157,94,0.007891685773221496
158,96,0.008059593981162379
159,99,0.008311456293073703
160,86,0.007220052941457963
161,97,0.00814354808513282
162,96,0.008059593981162379
163,75,0.006296557797783107
164,88,0.007387961149398846
165,87,0.007304007045428405
166,96,0.008059593981162379
167,83,0.00696819062954664
168,80,0.006716328317635315
169,82,0.006884236525576198
170,94,0.007891685773221496
171,79,0.006632374213664873
172,70,0.0058767872779309
173,74,0.006212603693812667
174,92,0.0077237775652806125
