region_start,region_end,region_mean
0,250,7.921845410257642
250,658,0.8281713580327908
658,893,3.011451632989391
893,1196,3.0252944607180763
1196,1659,4.868850040125223
1659,2372,11.765375722132973
2372,2950,0.0
2950,3712,0.0
3712,4687,1.7348100793694672
4687,4949,6.4189508314858665
4949,5536,1.2989299608732292
5536,6357,0.0
6357,7177,12.959001107350645
7177,7694,0.0
7694,7922,0.0
7922,8139,24.561228335740793
8139,9100,8.347707426902401
9100,9786,13.542903831435476
9786,10443,2.291081254650624
10443,11065,0.0
11065,11869,13.802943596195586
11869,11934,0.0
11934,12892,2.056515149645279
12892,13826,4.764596415906067
13826,14198,2.315118577329817
14198,15110,2.248826925999606
15110,15439,0.0
15439,15801,0.0
15801,16130,0.0
16130,16383,13.58321119249882
16383,16649,5.4832878745593785
16649,16928,1.4595414194429492
16928,17869,8.770380860559738
17869,18533,0.0
18533,19010,12.46101073185862
19010,19052,4.040595841141244
19052,19138,4.5742650637704925
19138,19208,0.0
19208,19663,0.0
19663,19743,23.581949325083535
19743,20348,0.0
20348,21128,3.9801024596143177
21128,21802,4.335688948177652
21802,22634,9.035550706190564
22634,22764,14.53577125779113
22764,23112,9.184372689293516
23112,23795,16.56049282656166
23795,24500,8.0099347659346
24500,25433,4.024125243220428
25433,25689,1.9798078561975083
25689,25856,7.968284224648134
25856,26463,10.465013023181527
26463,27355,14.848150218099684
27355,28225,11.267257004292214
28225,29158,2.679468627951939
29158,29377,0.0
29377,30024,0.0
30024,30162,10.535722522574906
30162,31091,0.0
31091,31196,6.815129588361002
31196,31843,15.693083778022944
31843,32493,3.40883122379509
32493,32864,9.681125080914946
32864,33199,0.7922712040631775
33199,33241,14.153786189175749
33241,34143,0.0
34143,34564,11.243064675517587
34564,34756,2.655542598637654
34756,35571,0.0
35571,35835,16.128967393554206
35835,36373,2.992524188717393
36373,36920,8.87495700981644
36920,37834,0.5856843008286685
37834,38641,8.248667067136491
38641,38777,5.2086155730557495
38777,39495,10.690784036544427
39495,40483,9.678688458309823
40483,41428,1.8536771767296956
41428,41866,0.0
41866,42756,17.62369006003179
42756,43196,0.0
43196,43439,11.832148032438262
43439,43787,6.857853031937957
43787,44248,2.6910158701776443
44248,44850,3.687747218661817
44850,45057,13.87325397342654
45057,45320,5.0084839488315165
45320,46026,0.6890238985727696
46026,46284,0.0
46284,46352,3.435197771415205
46352,46875,0.0
46875,47443,2.287633954840886
47443,47559,2.927460298720855
47559,48068,8.794793542562084
48068,48723,6.821751655412338
48723,49546,0.0
49546,49909,9.97435123114091
49909,50869,0.0
50869,51261,12.317095941304956
51261,51332,8.345429985830108
51332,51797,0.0
51797,52169,0.0
52169,53041,8.421455434759332
53041,53984,10.329593212005776
53984,54114,0.0
54114,55065,3.2104656061118515
55065,55303,10.606193890232731
55303,55809,9.664926817806947
55809,56046,0.0
56046,56593,9.01582965660292
56593,56725,11.845145282365742
56725,57537,10.340180617949205
57537,57660,10.251283448322894
57660,57743,4.234811766221006
57743,58694,10.13916059236985
58694,59034,5.362365986117032
59034,59727,0.0
59727,59827,0.0
59827,59900,0.0
59900,60876,3.1554275616993053
60876,61468,8.623763411174203
61468,61597,1.4582632008346823
61597,62103,8.270238628926919
62103,62885,3.1265798987775977
62885,63346,0.0
63346,63792,0.9020136208748649
63792,64055,4.450044882782048
64055,64730,0.0
64730,64956,6.8221310789307426
64956,65311,4.5617517972171875
65311,65497,11.031211696680693
65497,65682,0.2804141348126741
65682,66402,10.731549853807072
66402,66791,3.9670003309250204
66791,66892,12.51382570181511
66892,67425,6.788034987676469
67425,67631,7.328823756827251
67631,68267,3.143112007685568
68267,68574,8.719645881058293
68574,69408,0.0
69408,70344,0.0
70344,70438,7.948183376050522
70438,70887,7.004742542875893
70887,70964,11.125680031607247
70964,71580,9.063338873395837
71580,71909,0.0
71909,72063,4.2004788718656645
72063,72856,3.3985246908800453
72856,73470,2.1198380479883556
73470,73859,0.0
73859,74104,0.0
74104,74433,18.80423917302724
74433,74970,4.069185589178291
74970,75284,2.7951329566689638
75284,76016,5.234423933250101
76016,76103,0.0
76103,77043,12.30481563785411
77043,77175,7.022417539688494
77175,77770,17.53941585690679
77770,78135,16.08080202594197
78135,78663,3.828734843929483
78663,79307,4.084809910490989
79307,79553,0.0
79553,79915,0.0
79915,80581,2.8698982437982807
80581,81020,0.6872517029071753
81020,81357,8.220264032190071
81357,82329,0.0
82329,82848,8.325238657164565
82848,83418,10.063252252263105
83418,84154,10.91006851331342
84154,84968,0.0
84968,85586,3.950738613286449
85586,86011,9.2902195976476
86011,86745,0.0
86745,86926,13.353776006519436
86926,87386,9.48472563955578
87386,87929,0.0
87929,88711,10.899833476122197
