region_means,region_thetas,region_zero_probs,region_lengths
33.20467548315741,6.28417050592203,0.7488529876284967,809.8311824947824
0.0,9.721892986633826,0.7854807410392665,692.2657954656953
3.1730370531374885,3.2797567191620707,0.7160454535404814,458.16556851535984
26.20974837261976,9.476954770936455,0.7947445039879598,644.6080614920187
34.549654304369454,8.053105039974767,0.9438107435028268,559.2273373295599
23.84073914145535,1.574672250979738,0.7736616577725128,45.713034171239535
0.0,4.490631993021532,0.864192716625245,625.7286958831146
28.087688815273363,8.391804077221964,0.7557307130052543,963.6807739288898
32.154579143030745,8.712983123589979,0.9188896859377828,521.6908539011454
36.6285411419586,8.0276970796477,0.700038695257977,912.530118645655
17.366882325938015,9.261836479220138,0.7657630967650786,401.3996697164326
32.77927309914358,7.996159662158546,0.8757949735063001,210.05602912192415
16.432287279864116,7.083722928229696,0.8661219463147977,233.32844636143915
27.96212408127481,2.0523871595697725,0.8269194304610923,278.215016361269
14.698324682422982,0.6197466739376571,0.9431837637680393,926.9022515863936
5.0576759744251,1.4875738953117013,0.8345204804669843,595.046847548728
30.988687324743832,8.612147869131286,0.7677632435798708,935.7384404102235
31.59630894209624,5.518415455901523,0.9123940191537673,975.5104227574725
0.2389113674800764,6.715336483221527,0.9464411601336938,676.8204804811743
17.099758334397798,1.1737213185717066,0.9351560756568329,889.8456638423863
15.812145055392758,4.31618367558956,0.8086624101704538,271.1091897755707
25.405500932387156,9.089125176364739,0.7820052025224135,350.3707250237901
24.5027494320849,8.498303750038112,0.9489128531030084,611.7697190330691
0.0,4.0544367346945265,0.8658556907968611,852.7232445607099
5.344912638474406,3.9259660057404493,0.9048051020752953,524.7869236208536
5.861198607049765,5.166980629297405,0.8961623645984418,647.0921531240792
29.318490477838512,3.51623573026279,0.9496216232127173,809.4994986982081
10.294634997383106,3.279060713679351,0.7883591546829027,639.576031931617
8.557256418336822,9.041793486753157,0.9110500816758291,173.66417797874234
12.590203799095622,7.624616733773076,0.7780578446528179,497.94102159804754
17.910706528346196,7.330628077492981,0.9340969091491768,710.6676351633524
27.52479383787332,5.57677279208478,0.9413359597470526,745.3952309441373
0.0,3.8437057844011875,0.8110631427187166,503.6308123666655
13.025976671359135,7.767538642683359,0.8924698785112006,185.37923817327552
9.876309267272362,5.1278968113956855,0.8319022541490091,950.5911580649191
