dataset,Bin_Center,mean_density,sd_density,n_datasets,se_density
strain_yEK23,-1100000.0,0.0,,1,
strain_yEK23,-1090000.0,0.0,,1,
strain_yEK23,-1080000.0,0.0,,1,
strain_yEK23,-1070000.0,0.0,,1,
strain_yEK23,-1060000.0,0.0,,1,
strain_yEK23,-1050000.0,0.0,,1,
strain_yEK23,-1040000.0,0.0,,1,
strain_yEK23,-1030000.0,0.0,,1,
strain_yEK23,-1020000.0,0.0,,1,
strain_yEK23,-1010000.0,0.0,,1,
strain_yEK23,-1000000.0,0.0,,1,
strain_yEK23,-990000.0,0.0,,1,
strain_yEK23,-980000.0,0.0,,1,
strain_yEK23,-970000.0,0.0,,1,
strain_yEK23,-960000.0,0.0,,1,
strain_yEK23,-950000.0,0.0,,1,
strain_yEK23,-940000.0,0.0,0.0,2,0.0
strain_yEK23,-930000.0,0.0,0.0,2,0.0
strain_yEK23,-920000.0,0.0,0.0,2,0.0
strain_yEK23,-910000.0,0.0,0.0,2,0.0
strain_yEK23,-900000.0,0.0,0.0,2,0.0
strain_yEK23,-890000.0,0.0,0.0,2,0.0
strain_yEK23,-880000.0,0.0,0.0,2,0.0
strain_yEK23,-870000.0,0.0,0.0,2,0.0
strain_yEK23,-860000.0,0.0,0.0,2,0.0
strain_yEK23,-850000.0,0.0,0.0,2,0.0
strain_yEK23,-840000.0,0.0,0.0,2,0.0
strain_yEK23,-830000.0,0.0,0.0,2,0.0
strain_yEK23,-820000.0,0.0,0.0,2,0.0
strain_yEK23,-810000.0,0.0,0.0,2,0.0
strain_yEK23,-800000.0,0.0,0.0,2,0.0
strain_yEK23,-790000.0,0.0,0.0,2,0.0
strain_yEK23,-780000.0,0.0,0.0,3,0.0
strain_yEK23,-770000.0,0.0,0.0,3,0.0
strain_yEK23,-760000.0,0.0,0.0,3,0.0
strain_yEK23,-750000.0,0.0,0.0,3,0.0
strain_yEK23,-740000.0,0.0,0.0,3,0.0
strain_yEK23,-730000.0,0.0,0.0,3,0.0
strain_yEK23,-720000.0,0.0,0.0,3,0.0
strain_yEK23,-710000.0,0.0,0.0,3,0.0
strain_yEK23,-700000.0,0.0,0.0,3,0.0
strain_yEK23,-690000.0,0.0,0.0,3,0.0
strain_yEK23,-680000.0,0.0,0.0,3,0.0
strain_yEK23,-670000.0,0.0,0.0,4,0.0
strain_yEK23,-660000.0,0.0,0.0,4,0.0
strain_yEK23,-650000.0,0.0,0.0,4,0.0
strain_yEK23,-640000.0,0.0,0.0,5,0.0
strain_yEK23,-630000.0,0.052759999999999994,0.1179749464928889,5,0.052759999999999994
strain_yEK23,-620000.0,0.10446,0.23357966092962804,5,0.10446
strain_yEK23,-610000.0,0.050833333333333335,0.12451572859147822,6,0.05083333333333333
strain_yEK23,-600000.0,0.03308333333333333,0.08103728565707681,6,0.03308333333333333
strain_yEK23,-590000.0,0.03591428571428572,0.09502026851451974,7,0.03591428571428572
strain_yEK23,-580000.0,0.028900000000000002,0.07646221288976666,7,0.028900000000000002
strain_yEK23,-570000.0,0.0354625,0.10030309691131176,8,0.035462499999999994
strain_yEK23,-560000.0,0.03385,0.07016484671319187,8,0.02480701945590631
strain_yEK23,-550000.0,0.100225,0.2067981054762626,8,0.0731141713593981
strain_yEK23,-540000.0,0.07835,0.14903030372569004,8,0.05269016918336311
strain_yEK23,-530000.0,0.09,0.16730881626501334,8,0.059152599266642535
strain_yEK23,-520000.0,0.0691125,0.13122758243927662,8,0.0463959567107646
strain_yEK23,-510000.0,0.078325,0.14526011890005164,8,0.05135720755509535
strain_yEK23,-500000.0,0.07715,0.17454564691547841,8,0.06171120528026378
strain_yEK23,-490000.0,0.07200000000000001,0.10749486366466872,8,0.038005173520005334
strain_yEK23,-480000.0,0.0997625,0.14598163228394767,8,0.051612301058330215
strain_yEK23,-470000.0,0.08096666666666666,0.12833353030287914,9,0.04277784343429305
strain_yEK23,-460000.0,0.07083999999999999,0.11515126476846782,10,0.036414027211746
