window_size,threshold,tolerance_type,tolerance_value,precision,mae_localization,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index
10,0.5,full_window,10,0.05213819603166717,3.797824696097249,0.7818909454727364,0.0977576954131593,30189,1999,28190,680.0,0.9994066105031775,0.13216733280646825
10,0.5,half_window,5,0.03835834244261155,3.797824696097249,0.5792896448224112,0.07195228035292657,30189,1999,28190,680.0,0.9994066105031775,0.13216733280646825
10,0.5,quarter_window,2,0.021100400808241413,3.797824696097249,0.3186593296648324,0.03957996768982229,30189,1999,28190,680.0,0.9994066105031775,0.13216733280646825
10,1.34,full_window,10,0.05275013448090371,3.788831835686778,0.7793896948474237,0.09881250666589755,29744,1999,27745,680.0,0.9994072467069347,0.1339306129558812
10,1.34,half_window,5,0.0388986013986014,3.788831835686778,0.5787893946973487,0.07289796175534764,29744,1999,27745,680.0,0.9994072467069347,0.1339306129558812
10,1.34,quarter_window,2,0.021382463690156,3.788831835686778,0.3181590795397699,0.04007182685946508,29744,1999,27745,680.0,0.9994072467069347,0.1339306129558812
10,10.64,full_window,10,0.20619860847564833,3.0906298003072195,0.32566283141570784,0.2525139731275712,3162,1999,1163,2345.0,0.9992917851625378,0.5523803512492598
10,10.64,half_window,5,0.17425679949399114,3.0906298003072195,0.2756378189094547,0.21352451075372988,3162,1999,1163,2345.0,0.9992917851625378,0.5523803512492598
10,10.64,quarter_window,2,0.1008855154965212,3.0906298003072195,0.15957978989494748,0.12361945359426468,3162,1999,1163,2345.0,0.9992917851625378,0.5523803512492598
10,11.48,full_window,10,0.2343987823439878,3.03739837398374,0.3076538269134567,0.266076322409998,2628,1999,629,2734.0,0.9991695472689476,0.5302159891325192
10,11.48,half_window,5,0.2012937595129376,3.03739837398374,0.26463231615807903,0.22865787767451912,2628,1999,629,2734.0,0.9991695472689476,0.5302159891325192
10,11.48,quarter_window,2,0.1156773211567732,3.03739837398374,0.1520760380190095,0.1314026366976443,2628,1999,629,2734.0,0.9991695472689476,0.5302159891325192
10,12.33,full_window,10,0.2550218340611354,2.95368782161235,0.29164582291145574,0.2721070167825115,2290,1999,291,2734.0,0.9990410298485994,0.5055381285015056
10,12.33,half_window,5,0.22183406113537119,2.95368782161235,0.2541270635317659,0.23688505479132665,2290,1999,291,2734.0,0.9990410298485994,0.5055381285015056
