Position,Value
0,2
1,0
2,0
3,0
4,0
5,7
6,2
7,3
8,8
9,0
10,0
11,8
12,2
13,0
14,0
15,1
16,0
17,2
18,0
19,2
20,4
21,2
22,8
23,0
24,5
25,3
26,0
27,1
28,1
29,0
30,0
31,0
32,0
33,0
34,8
35,1
36,0
37,1
38,0
39,0
40,0
41,0
42,0
43,3
44,0
45,0
46,0
47,0
48,0
49,2
50,3
51,3
52,0
53,1
54,0
55,0
56,0
57,0
58,4
59,1
60,0
61,6
62,1
63,0
64,1
65,3
66,5
67,0
68,0
69,4
70,2
71,0
72,0
73,0
74,1
75,2
76,3
77,0
78,1
79,9
80,1
81,0
82,0
83,0
84,5
85,1
86,1
87,4
88,0
89,2
90,0
91,0
92,0
93,2
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,3
106,1
107,20
108,5
109,0
110,0
111,2
112,0
113,1
114,0
115,0
116,2
117,0
118,0
119,0
120,0
121,3
122,0
123,1
124,2
125,2
126,1
127,0
128,14
129,2
130,1
131,0
132,0
133,6
134,15
135,1
136,2
137,1
138,0
139,0
140,1
141,0
142,0
143,17
144,3
145,5
146,2
147,3
148,0
149,7
150,2
151,0
152,1
153,0
154,0
155,0
156,1
157,0
158,2
159,2
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,1
168,0
169,0
170,2
171,0
172,1
173,1
174,0
175,1
176,3
177,1
178,0
179,0
180,0
181,3
182,2
183,3
184,1
185,1
186,0
187,1
188,0
189,0
190,2
191,0
192,0
193,9
194,0
195,4
196,0
197,2
198,1
199,3
200,1
201,0
202,1
203,1
204,2
205,0
206,1
207,1
208,0
209,1
210,3
211,1
212,1
213,0
214,1
215,0
216,1
217,3
218,0
219,0
220,4
221,0
222,0
223,0
224,5
225,0
226,0
227,0
228,1
229,6
230,2
231,0
232,0
233,0
234,1
235,5
236,0
237,0
238,0
239,0
240,4
241,5
242,0
243,0
244,0
245,0
246,0
247,1
248,10
249,1
250,0
251,5
252,0
253,9
254,4
255,1
256,0
257,6
258,3
259,1
260,0
261,5
262,5
263,0
264,2
265,0
266,2
267,1
268,0
269,1
270,0
271,0
272,0
273,1
274,1
275,0
276,2
277,0
278,0
279,0
280,0
281,2
282,0
283,0
284,0
285,1
286,0
287,3
288,4
289,9
290,0
291,0
292,0
293,0
294,0
295,1
296,0
297,0
298,0
299,4
300,2
301,1
302,3
303,2
304,6
305,0
306,0
307,0
308,0
309,7
310,1
311,3
312,4
313,2
314,1
315,1
316,0
317,1
318,0
319,0
320,4
321,0
322,4
323,1
324,3
325,3
326,4
327,7
328,0
329,10
330,0
331,0
332,3
333,0
334,2
335,3
336,0
337,0
338,2
339,0
340,0
341,6
342,0
343,3
344,0
345,0
346,0
347,0
348,2
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,3
834,0
835,1
836,5
837,5
838,4
839,2
840,0
841,1
842,0
843,0
844,0
845,1
846,0
847,2
848,0
849,1
850,8
851,0
852,0
853,0
854,0
855,3
856,0
857,2
858,0
859,0
860,0
861,3
862,1
863,0
864,0
865,1
866,0
867,1
868,1
869,1
870,2
871,0
872,0
873,2
874,2
875,7
876,0
877,0
878,1
879,4
880,0
881,2
882,2
883,4
884,1
885,3
886,6
887,0
888,1
889,1
890,1
891,8
892,0
893,5
894,0
895,0
896,1
897,3
898,0
899,1
900,0
901,0
902,0
903,1
904,1
905,1
906,3
907,1
908,0
909,2
910,7
911,0
912,0
913,6
914,0
915,0
916,0
917,2
918,0
919,6
920,0
921,0
922,1
923,0
924,0
925,1
926,1
927,0
928,2
929,0
930,0
931,1
932,2
933,1
934,1
935,1
936,0
937,9
938,4
939,2
940,2
941,2
942,0
943,0
944,1
945,1
946,0
947,7
948,0
949,0
950,0
951,0
952,4
953,0
954,0
955,1
956,6
957,0
958,0
959,1
960,0
961,2
962,0
963,0
964,2
965,4
966,2
967,1
968,2
969,0
970,1
971,4
972,0
973,0
974,0
975,2
976,0
977,0
978,0
979,0
980,1
981,0
982,0
983,4
984,6
985,0
986,3
987,0
988,0
989,1
990,1
991,0
992,2
993,2
994,2
995,0
996,1
997,2
998,0
999,0
1000,3
1001,0
1002,4
1003,0
1004,0
1005,0
1006,0
1007,0
1008,2
1009,1
1010,4
1011,4
1012,2
1013,2
1014,1
1015,0
1016,0
1017,0
1018,0
1019,1
1020,0
1021,0
1022,0
1023,3
1024,0
1025,1
1026,0
1027,6
1028,0
1029,0
1030,0
1031,2
1032,0
1033,0
1034,0
1035,2
1036,3
1037,0
1038,2
1039,2
1040,5
1041,0
1042,2
1043,1
1044,0
1045,3
1046,0
1047,1
1048,3
1049,2
1050,2
1051,0
1052,1
1053,0
1054,0
1055,0
1056,0
1057,2
1058,0
1059,0
1060,0
1061,0
1062,1
1063,1
1064,1
1065,7
1066,1
1067,0
1068,2
1069,1
1070,3
1071,4
1072,0
1073,0
1074,7
1075,0
1076,7
1077,0
1078,3
1079,8
1080,0
1081,0
1082,2
1083,3
1084,0
1085,0
1086,0
1087,1
1088,3
1089,5
1090,0
1091,0
1092,0
1093,1
1094,1
1095,0
1096,0
1097,2
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,2
1105,0
1106,1
1107,1
1108,2
1109,0
1110,1
1111,3
1112,0
1113,0
1114,0
1115,2
1116,1
1117,3
1118,0
1119,1
1120,0
1121,3
1122,0
1123,0
1124,5
1125,0
1126,0
1127,0
1128,4
1129,0
1130,8
1131,0
1132,0
1133,0
1134,0
1135,0
1136,3
1137,0
1138,2
1139,0
1140,0
1141,4
1142,4
1143,2
1144,0
1145,0
1146,2
1147,4
1148,0
1149,1
1150,0
1151,0
1152,1
1153,1
1154,1
1155,0
1156,6
1157,4
1158,2
