Count,Frequency,Percentage
1,203729,34.02930078655458
2,66672,11.136370089880021
3,33334,5.567850980562464
4,22981,3.838566730194576
5,18600,3.106798711179631
6,15232,2.5442342993918357
7,13399,2.2380642973707463
8,11791,1.9694765378236039
9,10619,1.7737148125815325
10,9668,1.6148672010583158
11,8665,1.4473339157188982
12,7837,1.3090312634147727
13,7324,1.223343750574173
14,6715,1.1216211476113562
15,6307,1.053472014591932
16,5923,0.9893316541030622
17,5521,0.9221847142162766
18,5134,0.8575432571610876
19,4887,0.8162863065341321
20,4612,0.7703524546215301
21,4304,0.7189065404794158
22,4056,0.6774825576636874
23,3895,0.6505903752712185
24,3748,0.6260366435215731
25,3635,0.6071620061902129
26,3395,0.5670742808846693
27,3135,0.5236459118036637
28,3066,0.5121206907783199
29,2941,0.49124166718168255
30,2761,0.46117587320252484
31,2705,0.4518220706312313
32,2465,0.4117343453256877
33,2555,0.4267672423152666
34,2378,0.3972025449024282
35,2242,0.37448616722928674
36,2225,0.3716466200201441
37,2146,0.3584510771070693
38,2040,0.34074566509712084
39,1960,0.327383089995273
40,1930,0.32237212433208
41,1790,0.29898761790384626
42,1701,0.2841217531030405
43,1731,0.2891327187662334
44,1682,0.2809481415163516
45,1618,0.2702580814348733
46,1493,0.249379057838236
47,1422,0.23751977243534603
48,1496,0.2498801544045553
49,1430,0.2388560299455308
50,1309,0.2186451351039859
51,1307,0.2183110707264397
52,1280,0.21380120162956603
53,1246,0.2081221072112807
54,1191,0.19893533682876027
55,1119,0.18690901923709718
56,1078,0.18006069949740014
57,1049,0.17521676602298028
58,1034,0.17271128319138382
59,961,0.1605179334109476
60,949,0.15851354714567045
61,998,0.1666981243955523
62,1008,0.16836844628328326
63,882,0.14732239049787285
64,927,0.1548388389926623
65,842,0.14064110294694893
66,855,0.1428125214009992
67,797,0.13312465445215949
68,774,0.12928291411037823
69,770,0.1286147853552858
70,780,0.1302851072430168
71,742,0.12393788406963906
72,678,0.11324782398816076
73,715,0.1194280149727654
74,668,0.11157750210042977
75,617,0.10305886047300176
76,626,0.10456215017195965
77,595,0.09938415231999359
78,572,0.09554241197821232
79,619,0.10339292485054795
80,557,0.09303692914661583
81,560,0.09353802571293514
82,537,0.08969628537115387
83,557,0.09303692914661583
84,502,0.08385015876409543
85,500,0.08351609438654924
86,487,0.08134467593249894
87,485,0.08101061155495275
88,475,0.07934028966722177
89,466,0.07783699996826389
90,465,0.07766996777949078
91,428,0.07148977679488615
92,435,0.07265900211629783
93,435,0.07265900211629783
94,416,0.06948539052960896
95,374,0.062470038601138825
96,388,0.06480848924396221
97,364,0.060799716713407836
98,410,0.06848319739697037
99,357,0.05963049139199615
100,358,0.05979752358076926
101,346,0.057793137315492064
102,322,0.05378436478493771
103,353,0.058962362636903756
104,290,0.04843933474419856
105,328,0.05478655791757629
106,294,0.049107463499290946
107,280,0.04676901285646757
108,299,0.04994262444315644
109,302,0.05044372100947574
110,267,0.04459759440241729
111,259,0.0432613368922325
112,277,0.04626791629014827
113,286,0.04777120598910616
114,256,0.042760240325913204
115,258,0.0430943047034594
116,277,0.04626791629014827
117,270,0.04509869096873659
118,239,0.03992069311677053
119,223,0.037248178096400957
120,235,0.03925256436167814
121,246,0.04108991843818222
122,250,0.04175804719327462
123,216,0.03607895277498927
124,211,0.03524379183112378
125,194,0.032404244621981104
126,206,0.03440863088725828
127,214,0.035744888397443074
128,174,0.02906360084651913
129,202,0.03374050213216589
130,205,0.034241598698485184
131,196,0.0327383089995273
132,178,0.029731729601611526
133,191,0.03190314805566181
134,190,0.03173611586688871
135,175,0.02923063303529223
136,143,0.02388560299455308
137,160,0.026725150203695754
138,151,0.02522186050473787
139,169,0.02822843990265364
140,166,0.027727343336334344
141,160,0.026725150203695754
142,141,0.023551538617006883
143,160,0.026725150203695754
144,161,0.026892182392468857
145,149,0.02488779612719167
146,142,0.023718570805779982
147,128,0.021380120162956602
148,152,0.025388892693510967
149,133,0.022215281106822096
150,109,0.01820650857626773
151,113,0.018874637331360127
152,150,0.02505482831596477
153,104,0.01737134763240224
154,134,0.022382313295595195
155,137,0.022883409861914488
156,112,0.018707605142587028
157,117,0.019542766086452522
158,101,0.016870251066082944
159,137,0.022883409861914488
160,100,0.016703218877309845
161,95,0.015868057933444354
162,80,0.013362575101847877
163,109,0.01820650857626773
164,87,0.014531800423259566
165,99,0.01653618668853675
166,87,0.014531800423259566
167,100,0.016703218877309845
168,107,0.017872444198721537
169,102,0.017037283254856043
170,104,0.01737134763240224
171,96,0.016035090122217453
172,105,0.01753837982117534
173,93,0.015533993555898157
174,99,0.01653618668853675
175,84,0.01403070385694027
176,98,0.01636915449976365
177,95,0.015868057933444354
178,75,0.012527414157982385
179,85,0.01419773604571337
180,69,0.011525221025343793
181,85,0.01419773604571337
182,64,0.010690060081478301
183,75,0.012527414157982385
184,84,0.01403070385694027
185,84,0.01403070385694027
186,85,0.01419773604571337
187,59,0.009854899137612809
188,65,0.0108570922702514
189,64,0.010690060081478301
190,73,0.012193349780436187
191,80,0.013362575101847877
192,66,0.011024124459024499
193,80,0.013362575101847877
194,84,0.01403070385694027
195,68,0.011358188836570696
196,75,0.012527414157982385
