strain,Bin_Center,mean_density,sd_density,n_datasets,se_density
strain_yWT03a,-1100000.0,0.0,0.0,2,0.0
strain_yWT03a,-1090000.0,0.0,0.0,2,0.0
strain_yWT03a,-1080000.0,0.0,0.0,2,0.0
strain_yWT03a,-1070000.0,0.0,0.0,2,0.0
strain_yWT03a,-1060000.0,0.0,0.0,2,0.0
strain_yWT03a,-1050000.0,0.0,0.0,2,0.0
strain_yWT03a,-1040000.0,0.0,0.0,2,0.0
strain_yWT03a,-1030000.0,0.0,0.0,2,0.0
strain_yWT03a,-1020000.0,0.0,0.0,2,0.0
strain_yWT03a,-1010000.0,0.0,0.0,2,0.0
strain_yWT03a,-1000000.0,0.0,0.0,2,0.0
strain_yWT03a,-990000.0,0.0,0.0,2,0.0
strain_yWT03a,-980000.0,0.0,0.0,2,0.0
strain_yWT03a,-970000.0,0.0,0.0,2,0.0
strain_yWT03a,-960000.0,0.0,0.0,2,0.0
strain_yWT03a,-950000.0,0.0,0.0,2,0.0
strain_yWT03a,-940000.0,0.0,0.0,4,0.0
strain_yWT03a,-930000.0,0.0,0.0,4,0.0
strain_yWT03a,-920000.0,0.0,0.0,4,0.0
strain_yWT03a,-910000.0,0.0,0.0,4,0.0
strain_yWT03a,-900000.0,0.0,0.0,4,0.0
strain_yWT03a,-890000.0,0.0,0.0,4,0.0
strain_yWT03a,-880000.0,0.0,0.0,4,0.0
strain_yWT03a,-870000.0,0.0,0.0,4,0.0
strain_yWT03a,-860000.0,0.0,0.0,4,0.0
strain_yWT03a,-850000.0,0.0,0.0,4,0.0
strain_yWT03a,-840000.0,0.0,0.0,4,0.0
strain_yWT03a,-830000.0,0.0,0.0,4,0.0
strain_yWT03a,-820000.0,0.0,0.0,4,0.0
strain_yWT03a,-810000.0,0.0,0.0,4,0.0
strain_yWT03a,-800000.0,0.0,0.0,4,0.0
strain_yWT03a,-790000.0,0.0,0.0,4,0.0
strain_yWT03a,-780000.0,0.0,0.0,6,0.0
strain_yWT03a,-770000.0,0.0,0.0,6,0.0
strain_yWT03a,-760000.0,0.0,0.0,6,0.0
strain_yWT03a,-750000.0,0.0,0.0,6,0.0
strain_yWT03a,-740000.0,0.0,0.0,6,0.0
strain_yWT03a,-730000.0,0.0,0.0,6,0.0
strain_yWT03a,-720000.0,0.0,0.0,6,0.0
strain_yWT03a,-710000.0,0.0,0.0,6,0.0
strain_yWT03a,-700000.0,0.0,0.0,6,0.0
strain_yWT03a,-690000.0,0.0,0.0,6,0.0
strain_yWT03a,-680000.0,0.0,0.0,6,0.0
strain_yWT03a,-670000.0,0.0,0.0,8,0.0
strain_yWT03a,-660000.0,0.0,0.0,8,0.0
strain_yWT03a,-650000.0,0.0,0.0,8,0.0
strain_yWT03a,-640000.0,0.0,0.0,10,0.0
strain_yWT03a,-630000.0,0.0029900000000000005,0.0063404258532057615,10,0.0020050187031546616
strain_yWT03a,-620000.0,0.00519,0.011075944905765628,10,0.0035025213140758415
strain_yWT03a,-610000.0,0.0027583333333333336,0.006555699578969202,12,0.0018924674583220926
strain_yWT03a,-600000.0,0.0016,0.0038527440044254643,12,0.0011121913940368793
strain_yWT03a,-590000.0,0.0023214285714285715,0.005950330122894744,14,0.001590292618433758
strain_yWT03a,-580000.0,0.0019999999999999996,0.005091319913493794,14,0.0013607124830538086
strain_yWT03a,-570000.0,0.00128125,0.0035033733743350852,16,0.0008758433435837713
strain_yWT03a,-560000.0,0.002,0.004137148776633492,16,0.001034287194158373
strain_yWT03a,-550000.0,0.00568125,0.011235492497735321,16,0.0028088731244338304
strain_yWT03a,-540000.0,0.00399375,0.007271814881215464,16,0.001817953720303866
strain_yWT03a,-530000.0,0.0037124999999999997,0.006829433846715748,16,0.001707358461678937
strain_yWT03a,-520000.0,0.0031,0.005672506794472205,16,0.0014181266986180512
strain_yWT03a,-510000.0,0.0035625,0.006491828196535498,16,0.0016229570491338744
strain_yWT03a,-500000.0,0.00435,0.008660254037844387,16,0.0021650635094610966
strain_yWT03a,-490000.0,0.003425,0.005109664046360256,16,0.001277416011590064
strain_yWT03a,-480000.0,0.0063,0.008659407216047375,16,0.002164851804011844
strain_yWT03a,-470000.0,0.00445,0.006789893007906939,18,0.0016003931298073735
strain_yWT03a,-460000.0,0.0036750000000000003,0.006095457756654368,20,0.0013629857897857537
strain_yWT03a,-450000.0,0.004363636363636364,0.006353292768661696,22,0.0013545265694955933
strain_yWT03a,-440000.0,0.006575,0.007992292482788325,24,0.0016314198714927584
strain_yWT03a,-430000.0,0.00895,0.010015856993006032,24,0.00204447824746262
strain_yWT03a,-420000.0,0.008520833333333333,0.009302312903913673,24,0.0018988266701913453
strain_yWT03a,-410000.0,0.006883333333333334,0.007419754283208332,24,0.0015145510008908636
strain_yWT03a,-400000.0,0.006741666666666667,0.007608743064034476,24,0.0015531281742354249
strain_yWT03a,-390000.0,0.007583333333333333,0.00800128612850115,24,0.0016332556917364076
strain_yWT03a,-380000.0,0.0064041666666666665,0.0069952455385731485,24,0.0014278985162487262
strain_yWT03a,-370000.0,0.005388461538461538,0.0063928914849590195,26,0.0012537491703879689
strain_yWT03a,-360000.0,0.005415384615384615,0.005912745034766327,26,0.0011595847042758596
strain_yWT03a,-350000.0,0.008126923076923077,0.009656316386378719,26,0.0018937594493681096
strain_yWT03a,-340000.0,0.007830769230769231,0.00800303788474198,26,0.0015695248593200646
strain_yWT03a,-330000.0,0.006657692307692308,0.006340799512801084,26,0.0012435330941366288
strain_yWT03a,-320000.0,0.008150000000000001,0.007038707267673518,26,0.0013804040657051776
strain_yWT03a,-310000.0,0.007934615384615384,0.006734920478086867,26,0.0013208265746254071
strain_yWT03a,-300000.0,0.009338461538461539,0.007940583198887947,26,0.0015572764877091023
strain_yWT03a,-290000.0,0.008169230769230769,0.007158255051659963,26,0.001403849315064934
strain_yWT03a,-280000.0,0.008096153846153847,0.007306899795083043,26,0.0014330009476536752
strain_yWT03a,-270000.0,0.010373076923076922,0.007713705086004142,26,0.0015127820290628856
strain_yWT03a,-260000.0,0.0106,0.008198634032569084,26,0.0016078844198798331
strain_yWT03a,-250000.0,0.0091,0.007000799954290939,26,0.0013729698299111144
strain_yWT03a,-240000.0,0.010573076923076923,0.0069277735351154605,26,0.0013586481708194385
strain_yWT03a,-230000.0,0.010603846153846155,0.007121150512058049,26,0.0013965725161621248
strain_yWT03a,-220000.0,0.010650000000000001,0.007570239000092303,28,0.0014306406971118933
strain_yWT03a,-210000.0,0.010317857142857143,0.007585466296925914,28,0.0014335183857234288
strain_yWT03a,-200000.0,0.010089285714285714,0.007384635665714586,28,0.0013955649638784787
strain_yWT03a,-190000.0,0.010707142857142858,0.007660622185901892,28,0.0014477215137086014
strain_yWT03a,-180000.0,0.009235714285714286,0.006637559473721932,28,0.0012543808342763568
strain_yWT03a,-170000.0,0.010613333333333334,0.0111265675635897,30,0.0020314240140611255
strain_yWT03a,-160000.0,0.0096375,0.008304944116259516,32,0.0014681205754956057
strain_yWT03a,-150000.0,0.01344375,0.007036446019166576,32,0.0012438796739014434
strain_yWT03a,-140000.0,0.01415625,0.007739172978238486,32,0.0013681054234220306
strain_yWT03a,-130000.0,0.012621875,0.005989331072294166,32,0.0010587741539976254
strain_yWT03a,-120000.0,0.013090625,0.006413763395004275,32,0.001133803897383394
strain_yWT03a,-110000.0,0.01476875,0.005436699514678296,32,0.0009610817735256588
strain_yWT03a,-100000.0,0.01566875,0.004645944294446154,32,0.0008212946789044564
strain_yWT03a,-90000.0,0.01456875,0.0038030070869281593,32,0.0006722830250168499
strain_yWT03a,-80000.0,0.016346875,0.004942572425106116,32,0.0008737316195745435
strain_yWT03a,-70000.0,0.015590625,0.005721626171674194,32,0.001011450166351312
strain_yWT03a,-60000.0,0.0162375,0.004919005275787557,32,0.000869565496800446
strain_yWT03a,-50000.0,0.015890625,0.00509613132047084,32,0.0009008772536305215
strain_yWT03a,-40000.0,0.01965625,0.007368369080279964,32,0.0013025559357378118
strain_yWT03a,-30000.0,0.016684375,0.005068123618868134,32,0.0008959261446983407
strain_yWT03a,-20000.0,0.017375,0.0056823439052968725,32,0.001004505977117367
strain_yWT03a,-10000.0,0.01834375,0.006610399309592277,32,0.0011685645445408928
strain_yWT03a,0.0,0.01885,0.006823772487982138,32,0.0012062839498815923
strain_yWT03a,10000.0,0.019440625,0.006411072044367034,32,0.001133328129311858
strain_yWT03a,20000.0,0.018381250000000002,0.0069248238594112254,32,0.0012241474773780191
strain_yWT03a,30000.0,0.017534375,0.005841818617354061,32,0.0010326973896982192
strain_yWT03a,40000.0,0.018515625,0.007385605414501215,32,0.0013056029179404729
strain_yWT03a,50000.0,0.015265625,0.0038164845650786885,32,0.0006746655290652331
strain_yWT03a,60000.0,0.0140625,0.004313800061169031,32,0.0007625793189838915
strain_yWT03a,70000.0,0.016525,0.005530968532113143,32,0.000977746338896652
strain_yWT03a,80000.0,0.015596875,0.006432000861368503,32,0.0011370278564178458
strain_yWT03a,90000.0,0.013346875,0.0072978558218681055,32,0.0012900908349411655
strain_yWT03a,100000.0,0.012746875,0.006633491970735056,32,0.0011726467888633183
strain_yWT03a,110000.0,0.01425625,0.008826570499021323,32,0.0015603319636197765
strain_yWT03a,120000.0,0.01233125,0.005798967510992657,32,0.001025122312725846
strain_yWT03a,130000.0,0.01209375,0.006709258768731943,32,0.0011860405930264157
strain_yWT03a,140000.0,0.011865625,0.007777868079032886,32,0.0013749458154646349
strain_yWT03a,150000.0,0.010434375,0.00576460889617036,32,0.00101904851034259
strain_yWT03a,160000.0,0.010484375,0.00645805870036959,32,0.0011416342750830298
strain_yWT03a,170000.0,0.010723333333333333,0.0060212086845573215,30,0.001099317273326018
strain_yWT03a,180000.0,0.011271428571428571,0.005588868377001711,28,0.0010561968454156935
strain_yWT03a,190000.0,0.012457142857142858,0.006988637792950655,28,0.0013207284002324815
strain_yWT03a,200000.0,0.011817857142857144,0.006423974399851473,28,0.0012140170493323145
strain_yWT03a,210000.0,0.009632142857142856,0.005772479637384715,28,0.0010908961120503044
strain_yWT03a,220000.0,0.010367857142857142,0.006597421133175115,28,0.0012467954009102355
strain_yWT03a,230000.0,0.010773076923076923,0.006222254105534919,26,0.0012202844270252065
strain_yWT03a,240000.0,0.01863846153846154,0.034875149627470584,26,0.006839579557305409
strain_yWT03a,250000.0,0.011042307692307693,0.007072831007562563,26,0.001387096281688678
strain_yWT03a,260000.0,0.010138461538461539,0.006159355610651291,26,0.0012079490173026205
strain_yWT03a,270000.0,0.011511538461538462,0.007602595710575535,26,0.0014909916877762098
strain_yWT03a,280000.0,0.009007692307692307,0.005594992266441346,26,0.0010972682594225054
strain_yWT03a,290000.0,0.011303846153846154,0.007516514126600483,26,0.0014741097002204497
strain_yWT03a,300000.0,0.019557692307692307,0.034958709050271555,26,0.006855966908359514
strain_yWT03a,310000.0,0.03049230769230769,0.07170372890206994,26,0.01406225818727006
strain_yWT03a,320000.0,0.016584615384615385,0.025558007626694104,26,0.005012337677579479
strain_yWT03a,330000.0,0.010588461538461538,0.009724374609118139,26,0.0019071067649761382
strain_yWT03a,340000.0,0.01125,0.009950688418395984,26,0.0019514905545801097
strain_yWT03a,350000.0,0.010061538461538462,0.007451661662908584,26,0.001461391085687005
strain_yWT03a,360000.0,0.0077269230769230765,0.005557593557813143,26,0.0010899337692271834
strain_yWT03a,370000.0,0.009315384615384616,0.0072228355821072005,26,0.00141651459910142
strain_yWT03a,380000.0,0.012345833333333334,0.009504826195911883,24,0.001940164522818584
strain_yWT03a,390000.0,0.010495833333333334,0.007245417092243875,24,0.0014789645708031078
strain_yWT03a,400000.0,0.008616666666666667,0.006688124886151097,24,0.001365207775590002
strain_yWT03a,410000.0,0.009458333333333334,0.007056721536278707,24,0.0014404472517326537
strain_yWT03a,420000.0,0.0122625,0.010596587330054816,24,0.0021630193311229545
strain_yWT03a,430000.0,0.009108333333333335,0.008861883039991714,24,0.0018089243006836591
strain_yWT03a,440000.0,0.00875,0.00836192197586385,24,0.001706870175819312
strain_yWT03a,450000.0,0.010345454545454545,0.008823061085950098,22,0.0018810829439738711
strain_yWT03a,460000.0,0.009055,0.007305259460790814,20,0.001633505674760172
strain_yWT03a,470000.0,0.007549999999999999,0.005940216870669642,18,0.0014001225436564122
strain_yWT03a,480000.0,0.0101125,0.006958148700145272,16,0.001739537175036318
strain_yWT03a,490000.0,0.0102,0.0070195916310471125,16,0.0017548979077617781
